"INFORMATION TYPE","DATE","PERIOD","PRICE ($/MWh)"
"MFP","14 Jan 2021","35","9.88"
"MFP","14 Jan 2021","36","8.00"
"MFP","14 Jan 2021","37","8.00"
"MFP","14 Jan 2021","38","8.00"
"MFP","14 Jan 2021","39","8.00"
"MFP","14 Jan 2021","40","8.00"
"MFP","14 Jan 2021","41","1.20"
"MFP","14 Jan 2021","42","0.88"
"MFP","14 Jan 2021","43","0.88"
"MFP","14 Jan 2021","44","0.01"
"MFP","14 Jan 2021","45","0.50"
"MFP","14 Jan 2021","46","0.50"
"MFP","14 Jan 2021","47","0.10"
"MFP","14 Jan 2021","48","0.01"
"MFP","15 Jan 2021","1","0.01"
"MFP","15 Jan 2021","2","0.01"
"MFP","15 Jan 2021","3","0.01"
"MFP","15 Jan 2021","4","0.01"
"MFP","15 Jan 2021","5","0.01"
"MFP","15 Jan 2021","6","0.01"
"MFP","15 Jan 2021","7","0.01"
"MFP","15 Jan 2021","8","0.01"
"MFP","15 Jan 2021","9","0.01"
"MFP","15 Jan 2021","10","0.01"
"MFP","15 Jan 2021","11","0.01"
"MFP","15 Jan 2021","12","0.01"
"MFP","15 Jan 2021","13","1.00"
"MFP","15 Jan 2021","14","0.60"
"MFP","15 Jan 2021","15","1.00"
"MFP","15 Jan 2021","16","4.19"
"MFP","15 Jan 2021","17","7.79"
"MFP","15 Jan 2021","18","8.00"
"MFP","15 Jan 2021","19","9.18"
"MFP","15 Jan 2021","20","6.88"
"MFP","15 Jan 2021","21","7.40"
"MFP","15 Jan 2021","22","7.39"
"MFP","15 Jan 2021","23","6.88"
"MFP","15 Jan 2021","24","1.33"
"MFP","15 Jan 2021","25","1.33"
"MFP","15 Jan 2021","26","1.33"
"MFP","15 Jan 2021","27","1.33"
"MFP","15 Jan 2021","28","7.15"
"MFP","15 Jan 2021","29","6.89"
"MFP","15 Jan 2021","30","1.88"
"MFP","15 Jan 2021","31","1.33"
"MFP","15 Jan 2021","32","7.08"
"MFP","15 Jan 2021","33","6.88"
"MFP","15 Jan 2021","34","7.43"
"MFP","15 Jan 2021","35","6.24"
"MFP","15 Jan 2021","36","8.00"
"MFP","15 Jan 2021","37","6.00"
"MFP","15 Jan 2021","38","8.21"
"MFP","15 Jan 2021","39","9.06"
"MFP","15 Jan 2021","40","8.00"
"MFP","15 Jan 2021","41","6.13"
"MFP","15 Jan 2021","42","1.57"
"MFP","15 Jan 2021","43","1.20"
"MFP","15 Jan 2021","44","1.20"
"MFP","15 Jan 2021","45","1.28"
"MFP","15 Jan 2021","46","0.50"
"MFP","15 Jan 2021","47","0.10"
"MFP","15 Jan 2021","48","0.01"
"MFP","16 Jan 2021","1","0.10"
"MFP","16 Jan 2021","2","0.01"
"MFP","16 Jan 2021","3","0.01"
"MFP","16 Jan 2021","4","0.01"
"MFP","16 Jan 2021","5","0.01"
"MFP","16 Jan 2021","6","0.01"
"MFP","16 Jan 2021","7","0.01"
"MFP","16 Jan 2021","8","0.01"
"MFP","16 Jan 2021","9","0.01"
"MFP","16 Jan 2021","10","0.01"
"MFP","16 Jan 2021","11","0.01"
"MFP","16 Jan 2021","12","0.10"
"MFP","16 Jan 2021","13","1.28"
"MFP","16 Jan 2021","14","1.00"
"MFP","16 Jan 2021","15","1.28"
"MFP","16 Jan 2021","16","1.28"
"MFP","16 Jan 2021","17","1.88"
"MFP","16 Jan 2021","18","7.49"
"MFP","16 Jan 2021","19","3.72"
"MFP","16 Jan 2021","20","6.22"
"MFP","16 Jan 2021","21","2.50"
"MFP","16 Jan 2021","22","2.50"
"MFP","16 Jan 2021","23","2.32"
"MFP","16 Jan 2021","24","2.18"
"MFP","16 Jan 2021","25","1.88"
"MFP","16 Jan 2021","26","1.33"
"MFP","16 Jan 2021","27","2.32"
"MFP","16 Jan 2021","28","2.17"
"MFP","16 Jan 2021","29","2.21"
"MFP","16 Jan 2021","30","1.33"
"MFP","16 Jan 2021","31","1.12"
"MFP","16 Jan 2021","32","1.20"
"MFP","16 Jan 2021","33","1.20"
"MFP","16 Jan 2021","34","1.28"
"MFP","16 Jan 2021","35","1.33"
"MFP","16 Jan 2021","36","3.80"
"MFP","16 Jan 2021","37","8.37"
"MFP","16 Jan 2021","38","8.87"
"MFP","16 Jan 2021","39","9.60"
"MFP","16 Jan 2021","40","9.50"
"MFP","16 Jan 2021","41","8.58"
"MFP","16 Jan 2021","42","2.50"
"MFP","16 Jan 2021","43","1.33"
"MFP","16 Jan 2021","44","1.20"
"MFP","16 Jan 2021","45","1.28"
"MFP","16 Jan 2021","46","0.88"
"MFP","16 Jan 2021","47","0.50"
"MFP","16 Jan 2021","48","0.10"
"MFP","17 Jan 2021","1","0.01"
"MFP","17 Jan 2021","2","0.01"
"MFP","17 Jan 2021","3","0.01"
"MFP","17 Jan 2021","4","0.01"
"MFP","17 Jan 2021","5","0.01"
"MFP","17 Jan 2021","6","0.01"
"MFP","17 Jan 2021","7","0.01"
"MFP","17 Jan 2021","8","0.01"
"MFP","17 Jan 2021","9","0.01"
"MFP","17 Jan 2021","10","0.01"
"MFP","17 Jan 2021","11","0.01"
"MFP","17 Jan 2021","12","0.01"
"MFP","17 Jan 2021","13","1.20"
"MFP","17 Jan 2021","14","1.20"
"MFP","17 Jan 2021","15","2.00"
"MFP","17 Jan 2021","16","2.00"
"MFP","17 Jan 2021","17","1.48"
"MFP","17 Jan 2021","18","1.83"
"MFP","17 Jan 2021","19","1.20"
"MFP","17 Jan 2021","20","0.90"
"MFP","17 Jan 2021","21","0.88"
"MFP","17 Jan 2021","22","0.88"
"MFP","17 Jan 2021","23","0.88"
"MFP","17 Jan 2021","24","0.50"
"MFP","17 Jan 2021","25","0.88"
"MFP","17 Jan 2021","26","0.65"
"MFP","17 Jan 2021","27","1.12"
"MFP","17 Jan 2021","28","1.28"
"MFP","17 Jan 2021","29","1.28"
"MFP","17 Jan 2021","30","1.20"
"MFP","17 Jan 2021","31","1.20"
"MFP","17 Jan 2021","32","1.20"
"MFP","17 Jan 2021","33","1.28"
"MFP","17 Jan 2021","34","1.28"
"MFP","17 Jan 2021","35","1.33"
"MFP","17 Jan 2021","36","2.61"
"MFP","17 Jan 2021","37","3.16"
"MFP","17 Jan 2021","38","3.88"
"MFP","17 Jan 2021","39","7.40"
"MFP","17 Jan 2021","40","8.00"
"MFP","17 Jan 2021","41","8.13"
"MFP","17 Jan 2021","42","8.00"
"MFP","17 Jan 2021","43","5.60"
"MFP","17 Jan 2021","44","1.20"
"MFP","17 Jan 2021","45","1.28"
"MFP","17 Jan 2021","46","1.28"
"MFP","17 Jan 2021","47","0.50"
"MFP","17 Jan 2021","48","0.88"
"MFP","18 Jan 2021","1","0.01"
"MFP","18 Jan 2021","2","0.01"
"MFP","18 Jan 2021","3","0.01"
"MFP","18 Jan 2021","4","0.01"
"MFP","18 Jan 2021","5","0.01"
"MFP","18 Jan 2021","6","0.01"
"MFP","18 Jan 2021","7","0.01"
"MFP","18 Jan 2021","8","0.01"
"MFP","18 Jan 2021","9","0.01"
"MFP","18 Jan 2021","10","0.01"
"MFP","18 Jan 2021","11","0.01"
"MFP","18 Jan 2021","12","0.01"
"MFP","18 Jan 2021","13","1.00"
"MFP","18 Jan 2021","14","0.90"
"MFP","18 Jan 2021","15","1.28"
"MFP","18 Jan 2021","16","10.18"
"MFP","18 Jan 2021","17","9.99"
"MFP","18 Jan 2021","18","11.32"
"MFP","18 Jan 2021","19","12.95"
"MFP","18 Jan 2021","20","9.88"
"MFP","18 Jan 2021","21","12.12"
"MFP","18 Jan 2021","22","13.21"
"MFP","18 Jan 2021","23","13.33"
"MFP","18 Jan 2021","24","14.07"
"MFP","18 Jan 2021","25","10.62"
"MFP","18 Jan 2021","26","10.62"
"MFP","18 Jan 2021","27","15.88"
"MFP","18 Jan 2021","28","17.46"
"MFP","18 Jan 2021","29","16.88"
"MFP","18 Jan 2021","30","17.25"
"MFP","18 Jan 2021","31","15.88"
"MFP","18 Jan 2021","32","13.33"
"MFP","18 Jan 2021","33","15.87"
"MFP","18 Jan 2021","34","16.88"
"MFP","18 Jan 2021","35","11.21"
"MFP","18 Jan 2021","36","11.05"
"MFP","18 Jan 2021","37","9.88"
"MFP","18 Jan 2021","38","10.45"
"MFP","18 Jan 2021","39","10.73"
"MFP","18 Jan 2021","40","10.71"
"MFP","18 Jan 2021","41","9.88"
"MFP","18 Jan 2021","42","2.50"
"MFP","18 Jan 2021","43","2.50"
"MFP","18 Jan 2021","44","1.20"
"MFP","18 Jan 2021","45","1.20"
"MFP","18 Jan 2021","46","0.88"
"MFP","18 Jan 2021","47","0.10"
"MFP","18 Jan 2021","48","0.01"
"MFP","19 Jan 2021","1","0.01"
"MFP","19 Jan 2021","2","0.01"
"MFP","19 Jan 2021","3","0.01"
"MFP","19 Jan 2021","4","0.01"
"MFP","19 Jan 2021","5","0.01"
"MFP","19 Jan 2021","6","0.01"
"MFP","19 Jan 2021","7","0.01"
"MFP","19 Jan 2021","8","0.01"
"MFP","19 Jan 2021","9","0.01"
"MFP","19 Jan 2021","10","0.01"
"MFP","19 Jan 2021","11","0.01"
"MFP","19 Jan 2021","12","0.01"
"MFP","19 Jan 2021","13","0.90"
"MFP","19 Jan 2021","14","0.90"
"MFP","19 Jan 2021","15","1.28"
"MFP","19 Jan 2021","16","1.28"
"MFP","19 Jan 2021","17","4.21"
"MFP","19 Jan 2021","18","4.53"
"MFP","19 Jan 2021","19","1.28"
"MFP","19 Jan 2021","20","1.20"
"MFP","19 Jan 2021","21","3.03"
"MFP","19 Jan 2021","22","12.11"
"MFP","19 Jan 2021","23","12.11"
"MFP","19 Jan 2021","24","10.74"
"MFP","19 Jan 2021","25","10.21"
"MFP","19 Jan 2021","26","10.49"
"MFP","19 Jan 2021","27","10.77"
"MFP","19 Jan 2021","28","12.12"
"MFP","19 Jan 2021","29","13.33"
"MFP","19 Jan 2021","30","12.12"
"MFP","19 Jan 2021","31","12.12"
"MFP","19 Jan 2021","32","17.81"
"MFP","19 Jan 2021","33","17.36"
"MFP","19 Jan 2021","34","18.24"
"MFP","19 Jan 2021","35","17.46"
"MFP","19 Jan 2021","36","12.48"
"MFP","19 Jan 2021","37","12.33"
"MFP","19 Jan 2021","38","13.33"
"MFP","19 Jan 2021","39","20.97"
"MFP","19 Jan 2021","40","14.02"
"MFP","19 Jan 2021","41","12.12"
"MFP","19 Jan 2021","42","10.49"
"MFP","19 Jan 2021","43","10.39"
"MFP","19 Jan 2021","44","3.69"
"MFP","19 Jan 2021","45","1.19"
"MFP","19 Jan 2021","46","0.98"
"MFP","19 Jan 2021","47","0.26"
"MFP","19 Jan 2021","48","0.01"
"MFP","20 Jan 2021","1","0.01"
"MFP","20 Jan 2021","2","0.01"
"MFP","20 Jan 2021","3","0.01"
"MFP","20 Jan 2021","4","0.01"
"MFP","20 Jan 2021","5","0.01"
"MFP","20 Jan 2021","6","0.01"
"MFP","20 Jan 2021","7","0.01"
"MFP","20 Jan 2021","8","0.01"
"MFP","20 Jan 2021","9","0.01"
"MFP","20 Jan 2021","10","0.01"
"MFP","20 Jan 2021","11","0.01"
"MFP","20 Jan 2021","12","0.01"
"MFP","20 Jan 2021","13","1.20"
"MFP","20 Jan 2021","14","1.20"
"MFP","20 Jan 2021","15","1.97"
"MFP","20 Jan 2021","16","9.28"
"MFP","20 Jan 2021","17","9.02"
"MFP","20 Jan 2021","18","10.91"
"MFP","20 Jan 2021","19","10.28"
"MFP","20 Jan 2021","20","9.88"
"MFP","20 Jan 2021","21","3.33"
"MFP","20 Jan 2021","22","3.03"
"MFP","20 Jan 2021","23","3.03"
"MFP","20 Jan 2021","24","2.81"
"MFP","20 Jan 2021","25","1.88"
"MFP","20 Jan 2021","26","1.33"
"MFP","20 Jan 2021","27","3.33"
"MFP","20 Jan 2021","28","3.33"
"MFP","20 Jan 2021","29","4.22"
"MFP","20 Jan 2021","30","3.97"
"MFP","20 Jan 2021","31","4.09"
"MFP","20 Jan 2021","32","4.47"
"MFP","20 Jan 2021","33","3.97"
"MFP","20 Jan 2021","34","13.16"
"MFP","20 Jan 2021","35","12.96"
"MFP","20 Jan 2021","36","11.96"
"MFP","20 Jan 2021","37","12.12"
"MFP","20 Jan 2021","38","12.12"
"MFP","20 Jan 2021","39","29.21"
"MFP","20 Jan 2021","40","12.12"
"MFP","20 Jan 2021","41","12.96"
"MFP","20 Jan 2021","42","12.12"
"MFP","20 Jan 2021","43","11.32"
"MFP","20 Jan 2021","44","8.00"
"MFP","20 Jan 2021","45","8.00"
"MFP","20 Jan 2021","46","6.95"
"MFP","20 Jan 2021","47","1.12"
"MFP","20 Jan 2021","48","1.00"
"MFP","21 Jan 2021","1","0.88"
"MFP","21 Jan 2021","2","0.01"
"MFP","21 Jan 2021","3","0.01"
"MFP","21 Jan 2021","4","0.01"
"MFP","21 Jan 2021","5","0.01"
"MFP","21 Jan 2021","6","0.01"
"MFP","21 Jan 2021","7","0.01"
"MFP","21 Jan 2021","8","0.01"
"MFP","21 Jan 2021","9","0.01"
"MFP","21 Jan 2021","10","0.01"
"MFP","21 Jan 2021","11","0.01"
"MFP","21 Jan 2021","12","0.88"
"MFP","21 Jan 2021","13","1.28"
"MFP","21 Jan 2021","14","1.33"
"MFP","21 Jan 2021","15","8.17"
"MFP","21 Jan 2021","16","11.20"
"MFP","21 Jan 2021","17","13.87"
"MFP","21 Jan 2021","18","13.25"
"MFP","21 Jan 2021","19","12.46"
"MFP","21 Jan 2021","20","12.12"
"MFP","21 Jan 2021","21","16.20"
"MFP","21 Jan 2021","22","14.62"
"MFP","21 Jan 2021","23","14.74"
"MFP","21 Jan 2021","24","12.12"
"MFP","21 Jan 2021","25","10.89"
"MFP","21 Jan 2021","26","11.00"
"MFP","21 Jan 2021","27","32.85"
"MFP","21 Jan 2021","28","16.02"
"MFP","21 Jan 2021","29","33.33"
"MFP","21 Jan 2021","30","34.61"
"MFP","21 Jan 2021","31","32.84"
"MFP","21 Jan 2021","32","45.11"
"MFP","21 Jan 2021","33","31.41"
"MFP","21 Jan 2021","34","35.82"
"MFP","21 Jan 2021","35","14.74"
"MFP","21 Jan 2021","36","17.88"
"MFP","21 Jan 2021","37","18.38"
"MFP","21 Jan 2021","38","23.50"
"MFP","21 Jan 2021","39","23.90"
"MFP","21 Jan 2021","40","19.87"
"MFP","21 Jan 2021","41","13.57"
"MFP","21 Jan 2021","42","12.12"
"MFP","21 Jan 2021","43","12.12"
"MFP","21 Jan 2021","44","9.88"
"MFP","21 Jan 2021","45","8.00"
"MFP","21 Jan 2021","46","2.99"
"MFP","21 Jan 2021","47","1.00"
"MFP","21 Jan 2021","48","0.88"
"MFP","22 Jan 2021","1","0.90"
"MFP","22 Jan 2021","2","0.01"
"MFP","22 Jan 2021","3","0.01"
"MFP","22 Jan 2021","4","0.01"
"MFP","22 Jan 2021","5","0.01"
"MFP","22 Jan 2021","6","0.01"
"MFP","22 Jan 2021","7","0.01"
"MFP","22 Jan 2021","8","0.01"
"MFP","22 Jan 2021","9","0.01"
"MFP","22 Jan 2021","10","0.01"
"MFP","22 Jan 2021","11","0.01"
"MFP","22 Jan 2021","12","0.88"
"MFP","22 Jan 2021","13","6.58"
"MFP","22 Jan 2021","14","8.00"
"MFP","22 Jan 2021","15","8.00"
"MFP","22 Jan 2021","16","11.21"
"MFP","22 Jan 2021","17","16.78"
"MFP","22 Jan 2021","18","19.38"
"MFP","22 Jan 2021","19","29.21"
"MFP","22 Jan 2021","20","28.88"
"MFP","22 Jan 2021","21","28.99"
"MFP","22 Jan 2021","22","28.88"
"MFP","22 Jan 2021","23","21.87"
"MFP","22 Jan 2021","24","11.93"
"MFP","22 Jan 2021","25","12.06"
"MFP","22 Jan 2021","26","12.12"
"MFP","22 Jan 2021","27","19.56"
"MFP","22 Jan 2021","28","29.53"
"MFP","22 Jan 2021","29","33.33"
"MFP","22 Jan 2021","30","29.54"
"MFP","22 Jan 2021","31","28.99"
"MFP","22 Jan 2021","32","28.99"
"MFP","22 Jan 2021","33","29.88"
"MFP","22 Jan 2021","34","32.06"
"MFP","22 Jan 2021","35","27.30"
"MFP","22 Jan 2021","36","22.29"
"MFP","22 Jan 2021","37","15.88"
"MFP","22 Jan 2021","38","16.28"
"MFP","22 Jan 2021","39","23.89"
"MFP","22 Jan 2021","40","13.33"
"MFP","22 Jan 2021","41","9.88"
"MFP","22 Jan 2021","42","17.51"
"MFP","22 Jan 2021","43","11.30"
"MFP","22 Jan 2021","44","10.48"
"MFP","22 Jan 2021","45","4.50"
"MFP","22 Jan 2021","46","5.00"
"MFP","22 Jan 2021","47","1.88"
"MFP","22 Jan 2021","48","1.83"
"MFP","23 Jan 2021","1","0.01"
"MFP","23 Jan 2021","2","0.01"
"MFP","23 Jan 2021","3","0.01"
"MFP","23 Jan 2021","4","0.01"
"MFP","23 Jan 2021","5","0.01"
"MFP","23 Jan 2021","6","0.01"
"MFP","23 Jan 2021","7","0.01"
"MFP","23 Jan 2021","8","0.01"
"MFP","23 Jan 2021","9","0.01"
"MFP","23 Jan 2021","10","0.01"
"MFP","23 Jan 2021","11","0.01"
"MFP","23 Jan 2021","12","0.01"
"MFP","23 Jan 2021","13","0.90"
"MFP","23 Jan 2021","14","1.00"
"MFP","23 Jan 2021","15","1.20"
"MFP","23 Jan 2021","16","1.20"
"MFP","23 Jan 2021","17","1.20"
"MFP","23 Jan 2021","18","1.00"
"MFP","23 Jan 2021","19","0.99"
"MFP","23 Jan 2021","20","0.50"
"MFP","23 Jan 2021","21","0.01"
"MFP","23 Jan 2021","22","0.01"
"MFP","23 Jan 2021","23","0.88"
"MFP","23 Jan 2021","24","1.20"
"MFP","23 Jan 2021","25","1.20"
"MFP","23 Jan 2021","26","1.12"
"MFP","23 Jan 2021","27","2.33"
"MFP","23 Jan 2021","28","3.29"
"MFP","23 Jan 2021","29","3.43"
"MFP","23 Jan 2021","30","3.57"
"MFP","23 Jan 2021","31","6.92"
"MFP","23 Jan 2021","32","6.92"
"MFP","23 Jan 2021","33","7.00"
"MFP","23 Jan 2021","34","6.92"
"MFP","23 Jan 2021","35","7.00"
"MFP","23 Jan 2021","36","7.60"
"MFP","23 Jan 2021","37","9.97"
"MFP","23 Jan 2021","38","8.00"
"MFP","23 Jan 2021","39","9.44"
"MFP","23 Jan 2021","40","9.01"
"MFP","23 Jan 2021","41","7.60"
"MFP","23 Jan 2021","42","7.00"
"MFP","23 Jan 2021","43","9.52"
"MFP","23 Jan 2021","44","8.00"
"MFP","23 Jan 2021","45","7.29"
"MFP","23 Jan 2021","46","1.28"
"MFP","23 Jan 2021","47","0.90"
"MFP","23 Jan 2021","48","0.88"
"MFP","24 Jan 2021","1","0.88"
"MFP","24 Jan 2021","2","0.01"
"MFP","24 Jan 2021","3","0.01"
"MFP","24 Jan 2021","4","0.01"
"MFP","24 Jan 2021","5","0.01"
"MFP","24 Jan 2021","6","0.01"
"MFP","24 Jan 2021","7","0.01"
"MFP","24 Jan 2021","8","0.01"
"MFP","24 Jan 2021","9","0.01"
"MFP","24 Jan 2021","10","0.01"
"MFP","24 Jan 2021","11","0.01"
"MFP","24 Jan 2021","12","0.50"
"MFP","24 Jan 2021","13","1.20"
"MFP","24 Jan 2021","14","1.20"
"MFP","24 Jan 2021","15","2.70"
"MFP","24 Jan 2021","16","2.80"
"MFP","24 Jan 2021","17","2.80"
"MFP","24 Jan 2021","18","2.70"
"MFP","24 Jan 2021","19","1.28"
"MFP","24 Jan 2021","20","1.10"
"MFP","24 Jan 2021","21","1.00"
"MFP","24 Jan 2021","22","0.88"
"MFP","24 Jan 2021","23","0.88"
"MFP","24 Jan 2021","24","0.60"
"MFP","24 Jan 2021","25","0.60"
"MFP","24 Jan 2021","26","0.60"
"MFP","24 Jan 2021","27","0.60"
"MFP","24 Jan 2021","28","0.88"
"MFP","24 Jan 2021","29","0.88"
"MFP","24 Jan 2021","30","0.60"
"MFP","24 Jan 2021","31","0.60"
"MFP","24 Jan 2021","32","0.88"
"MFP","24 Jan 2021","33","0.90"
"MFP","24 Jan 2021","34","1.20"
"MFP","24 Jan 2021","35","1.28"
"MFP","24 Jan 2021","36","1.33"
"MFP","24 Jan 2021","37","9.88"
"MFP","24 Jan 2021","38","13.59"
"MFP","24 Jan 2021","39","15.88"
"MFP","24 Jan 2021","40","13.33"
"MFP","24 Jan 2021","41","15.00"
"MFP","24 Jan 2021","42","12.76"
"MFP","24 Jan 2021","43","8.00"
"MFP","24 Jan 2021","44","6.73"
"MFP","24 Jan 2021","45","1.15"
"MFP","24 Jan 2021","46","1.20"
"MFP","24 Jan 2021","47","0.88"
"MFP","24 Jan 2021","48","0.88"
"MFP","25 Jan 2021","1","1.19"
"MFP","25 Jan 2021","2","0.01"
"MFP","25 Jan 2021","3","0.01"
"MFP","25 Jan 2021","4","0.01"
"MFP","25 Jan 2021","5","0.01"
"MFP","25 Jan 2021","6","0.01"
"MFP","25 Jan 2021","7","0.01"
"MFP","25 Jan 2021","8","0.01"
"MFP","25 Jan 2021","9","0.01"
"MFP","25 Jan 2021","10","0.01"
"MFP","25 Jan 2021","11","0.01"
"MFP","25 Jan 2021","12","0.62"
"MFP","25 Jan 2021","13","1.28"
"MFP","25 Jan 2021","14","2.98"
"MFP","25 Jan 2021","15","1.88"
"MFP","25 Jan 2021","16","10.77"
"MFP","25 Jan 2021","17","13.56"
"MFP","25 Jan 2021","18","13.33"
"MFP","25 Jan 2021","19","12.38"
"MFP","25 Jan 2021","20","12.20"
"MFP","25 Jan 2021","21","19.87"
"MFP","25 Jan 2021","22","28.99"
"MFP","25 Jan 2021","23","19.87"
"MFP","25 Jan 2021","24","12.11"
"MFP","25 Jan 2021","25","10.82"
"MFP","25 Jan 2021","26","10.88"
"MFP","25 Jan 2021","27","13.33"
"MFP","25 Jan 2021","28","19.87"
"MFP","25 Jan 2021","29","19.87"
"MFP","25 Jan 2021","30","19.62"
"MFP","25 Jan 2021","31","19.87"
"MFP","25 Jan 2021","32","19.87"
"MFP","25 Jan 2021","33","18.99"
"MFP","25 Jan 2021","34","20.69"
"MFP","25 Jan 2021","35","17.88"
"MFP","25 Jan 2021","36","12.17"
"MFP","25 Jan 2021","37","13.33"
"MFP","25 Jan 2021","38","16.22"
"MFP","25 Jan 2021","39","21.59"
"MFP","25 Jan 2021","40","23.28"
"MFP","25 Jan 2021","41","15.88"
"MFP","25 Jan 2021","42","12.12"
"MFP","25 Jan 2021","43","9.64"
"MFP","25 Jan 2021","44","7.07"
"MFP","25 Jan 2021","45","0.10"
"MFP","25 Jan 2021","46","0.10"
"MFP","25 Jan 2021","47","0.01"
"MFP","25 Jan 2021","48","0.01"
"MFP","26 Jan 2021","1","0.01"
"MFP","26 Jan 2021","2","0.01"
"MFP","26 Jan 2021","3","0.01"
"MFP","26 Jan 2021","4","0.01"
"MFP","26 Jan 2021","5","0.01"
"MFP","26 Jan 2021","6","0.01"
"MFP","26 Jan 2021","7","0.01"
"MFP","26 Jan 2021","8","0.01"
"MFP","26 Jan 2021","9","0.01"
"MFP","26 Jan 2021","10","0.01"
"MFP","26 Jan 2021","11","0.01"
"MFP","26 Jan 2021","12","0.01"
"MFP","26 Jan 2021","13","0.88"
"MFP","26 Jan 2021","14","0.88"
"MFP","26 Jan 2021","15","4.15"
"MFP","26 Jan 2021","16","8.29"
"MFP","26 Jan 2021","17","10.57"
"MFP","26 Jan 2021","18","9.24"
"MFP","26 Jan 2021","19","13.33"
"MFP","26 Jan 2021","20","12.12"
"MFP","26 Jan 2021","21","12.11"
"MFP","26 Jan 2021","22","12.11"
"MFP","26 Jan 2021","23","12.12"
"MFP","26 Jan 2021","24","11.99"
"MFP","26 Jan 2021","25","10.73"
"MFP","26 Jan 2021","26","10.94"
"MFP","26 Jan 2021","27","12.11"
"MFP","26 Jan 2021","28","12.12"
"MFP","26 Jan 2021","29","12.12"
"MFP","26 Jan 2021","30","12.11"
"MFP","26 Jan 2021","31","12.11"
"MFP","26 Jan 2021","32","12.11"
"MFP","26 Jan 2021","33","15.88"
"MFP","26 Jan 2021","34","15.87"
"MFP","26 Jan 2021","35","13.33"
"MFP","26 Jan 2021","36","13.60"
"MFP","26 Jan 2021","37","11.74"
"MFP","26 Jan 2021","38","13.33"
"MFP","26 Jan 2021","39","14.23"
"MFP","26 Jan 2021","40","13.02"
"MFP","26 Jan 2021","41","11.07"
"MFP","26 Jan 2021","42","10.15"
"MFP","26 Jan 2021","43","9.88"
"MFP","26 Jan 2021","44","3.15"
"MFP","26 Jan 2021","45","0.99"
"MFP","26 Jan 2021","46","0.50"
"MFP","26 Jan 2021","47","0.10"
"MFP","26 Jan 2021","48","0.01"
"MFP","27 Jan 2021","1","0.01"
"MFP","27 Jan 2021","2","0.01"
"MFP","27 Jan 2021","3","0.01"
"MFP","27 Jan 2021","4","0.01"
"MFP","27 Jan 2021","5","0.01"
"MFP","27 Jan 2021","6","0.01"
"MFP","27 Jan 2021","7","0.01"
"MFP","27 Jan 2021","8","0.01"
"MFP","27 Jan 2021","9","0.01"
"MFP","27 Jan 2021","10","0.01"
"MFP","27 Jan 2021","11","0.01"
"MFP","27 Jan 2021","12","0.01"
"MFP","27 Jan 2021","13","0.88"
"MFP","27 Jan 2021","14","1.10"
"MFP","27 Jan 2021","15","5.13"
"MFP","27 Jan 2021","16","9.88"
"MFP","27 Jan 2021","17","13.36"
"MFP","27 Jan 2021","18","13.79"
"MFP","27 Jan 2021","19","13.50"
"MFP","27 Jan 2021","20","15.88"
"MFP","27 Jan 2021","21","15.50"
"MFP","27 Jan 2021","22","15.39"
"MFP","27 Jan 2021","23","13.32"
"MFP","27 Jan 2021","24","12.11"
"MFP","27 Jan 2021","25","10.52"
"MFP","27 Jan 2021","26","10.31"
"MFP","27 Jan 2021","27","12.12"
"MFP","27 Jan 2021","28","12.61"
"MFP","27 Jan 2021","29","12.52"
"MFP","27 Jan 2021","30","12.12"
"MFP","27 Jan 2021","31","18.03"
"MFP","27 Jan 2021","32","24.10"
"MFP","27 Jan 2021","33","25.23"
"MFP","27 Jan 2021","34","25.74"
"MFP","27 Jan 2021","35","23.88"
"MFP","27 Jan 2021","36","18.28"
"MFP","27 Jan 2021","37","15.88"
"MFP","27 Jan 2021","38","14.69"
"MFP","27 Jan 2021","39","22.35"
"MFP","27 Jan 2021","40","13.63"
"MFP","27 Jan 2021","41","13.50"
"MFP","27 Jan 2021","42","12.12"
"MFP","27 Jan 2021","43","9.29"
"MFP","27 Jan 2021","44","8.00"
"MFP","27 Jan 2021","45","1.20"
"MFP","27 Jan 2021","46","0.99"
"MFP","27 Jan 2021","47","0.01"
"MFP","27 Jan 2021","48","0.01"
"MFP","28 Jan 2021","1","0.01"
"MFP","28 Jan 2021","2","0.01"
"MFP","28 Jan 2021","3","0.01"
"MFP","28 Jan 2021","4","0.01"
"MFP","28 Jan 2021","5","0.01"
"MFP","28 Jan 2021","6","0.01"
"MFP","28 Jan 2021","7","0.01"
"MFP","28 Jan 2021","8","0.01"
"MFP","28 Jan 2021","9","0.01"
"MFP","28 Jan 2021","10","0.01"
"MFP","28 Jan 2021","11","0.01"
"MFP","28 Jan 2021","12","0.01"
"MFP","28 Jan 2021","13","1.00"
"MFP","28 Jan 2021","14","1.00"
"MFP","28 Jan 2021","15","4.41"
"MFP","28 Jan 2021","16","10.82"
"MFP","28 Jan 2021","17","13.19"
"MFP","28 Jan 2021","18","20.11"
"MFP","28 Jan 2021","19","15.88"
"MFP","28 Jan 2021","20","19.88"
"MFP","28 Jan 2021","21","22.00"
"MFP","28 Jan 2021","22","18.00"
"MFP","28 Jan 2021","23","26.11"
"MFP","28 Jan 2021","24","15.88"
"MFP","28 Jan 2021","25","15.88"
"MFP","28 Jan 2021","26","15.88"
"MFP","28 Jan 2021","27","25.73"
