"INFORMATION TYPE","DATE","PERIOD","PRICE ($/MWh)"
"MFP","09 Oct 2021","32","32.02"
"MFP","09 Oct 2021","33","42.40"
"MFP","09 Oct 2021","34","63.32"
"MFP","09 Oct 2021","35","48.68"
"MFP","09 Oct 2021","36","163.80"
"MFP","09 Oct 2021","37","179.99"
"MFP","09 Oct 2021","38","179.99"
"MFP","09 Oct 2021","39","179.99"
"MFP","09 Oct 2021","40","179.99"
"MFP","09 Oct 2021","41","179.99"
"MFP","09 Oct 2021","42","300.00"
"MFP","09 Oct 2021","43","300.00"
"MFP","09 Oct 2021","44","288.00"
"MFP","09 Oct 2021","45","149.88"
"MFP","09 Oct 2021","46","29.99"
"MFP","09 Oct 2021","47","53.89"
"MFP","09 Oct 2021","48","43.83"
"MFP","10 Oct 2021","1","183.51"
"MFP","10 Oct 2021","2","113.32"
"MFP","10 Oct 2021","3","26.50"
"MFP","10 Oct 2021","4","34.88"
"MFP","10 Oct 2021","5","26.50"
"MFP","10 Oct 2021","6","35.64"
"MFP","10 Oct 2021","7","48.68"
"MFP","10 Oct 2021","8","48.68"
"MFP","10 Oct 2021","9","48.68"
"MFP","10 Oct 2021","10","48.68"
"MFP","10 Oct 2021","11","38.32"
"MFP","10 Oct 2021","12","179.99"
"MFP","10 Oct 2021","13","179.99"
"MFP","10 Oct 2021","14","179.99"
"MFP","10 Oct 2021","15","179.99"
"MFP","10 Oct 2021","16","179.99"
"MFP","10 Oct 2021","17","179.99"
"MFP","10 Oct 2021","18","179.99"
"MFP","10 Oct 2021","19","179.99"
"MFP","10 Oct 2021","20","179.99"
"MFP","10 Oct 2021","21","179.99"
"MFP","10 Oct 2021","22","179.99"
"MFP","10 Oct 2021","23","150.00"
"MFP","10 Oct 2021","24","94.12"
"MFP","10 Oct 2021","25","150.00"
"MFP","10 Oct 2021","26","150.00"
"MFP","10 Oct 2021","27","179.99"
"MFP","10 Oct 2021","28","179.99"
"MFP","10 Oct 2021","29","179.99"
"MFP","10 Oct 2021","30","179.99"
"MFP","10 Oct 2021","31","48.68"
"MFP","10 Oct 2021","32","8.00"
"MFP","10 Oct 2021","33","8.00"
"MFP","10 Oct 2021","34","8.29"
"MFP","10 Oct 2021","35","8.29"
"MFP","10 Oct 2021","36","9.88"
"MFP","10 Oct 2021","37","34.88"
"MFP","10 Oct 2021","38","15.88"
"MFP","10 Oct 2021","39","13.33"
"MFP","10 Oct 2021","40","15.88"
"MFP","10 Oct 2021","41","9.88"
"MFP","10 Oct 2021","42","8.29"
"MFP","10 Oct 2021","43","12.71"
"MFP","10 Oct 2021","44","21.55"
"MFP","10 Oct 2021","45","14.10"
"MFP","10 Oct 2021","46","74.05"
"MFP","10 Oct 2021","47","24.38"
"MFP","10 Oct 2021","48","8.00"
"MFP","11 Oct 2021","1","8.00"
