"INFORMATION TYPE","DATE","PERIOD","PRICE ($/MWh)"
"MFP","14 Feb 2021","33","13.04"
"MFP","14 Feb 2021","34","13.56"
"MFP","14 Feb 2021","35","15.46"
"MFP","14 Feb 2021","36","15.46"
"MFP","14 Feb 2021","37","16.70"
"MFP","14 Feb 2021","38","18.34"
"MFP","14 Feb 2021","39","24.68"
"MFP","14 Feb 2021","40","29.88"
"MFP","14 Feb 2021","41","38.57"
"MFP","14 Feb 2021","42","78.65"
"MFP","14 Feb 2021","43","60.47"
"MFP","14 Feb 2021","44","26.87"
"MFP","14 Feb 2021","45","13.32"
"MFP","14 Feb 2021","46","10.49"
"MFP","14 Feb 2021","47","10.49"
"MFP","14 Feb 2021","48","8.50"
"MFP","15 Feb 2021","1","3.92"
"MFP","15 Feb 2021","2","3.42"
"MFP","15 Feb 2021","3","1.83"
"MFP","15 Feb 2021","4","1.33"
"MFP","15 Feb 2021","5","1.10"
"MFP","15 Feb 2021","6","1.17"
"MFP","15 Feb 2021","7","1.05"
"MFP","15 Feb 2021","8","0.60"
"MFP","15 Feb 2021","9","0.86"
"MFP","15 Feb 2021","10","1.20"
"MFP","15 Feb 2021","11","1.17"
"MFP","15 Feb 2021","12","1.98"
"MFP","15 Feb 2021","13","10.93"
"MFP","15 Feb 2021","14","8.50"
"MFP","15 Feb 2021","15","10.49"
"MFP","15 Feb 2021","16","10.00"
"MFP","15 Feb 2021","17","10.34"
"MFP","15 Feb 2021","18","9.88"
"MFP","15 Feb 2021","19","8.71"
"MFP","15 Feb 2021","20","8.29"
"MFP","15 Feb 2021","21","7.79"
"MFP","15 Feb 2021","22","7.29"
"MFP","15 Feb 2021","23","7.79"
"MFP","15 Feb 2021","24","7.60"
"MFP","15 Feb 2021","25","7.60"
"MFP","15 Feb 2021","26","7.59"
"MFP","15 Feb 2021","27","8.19"
"MFP","15 Feb 2021","28","8.29"
"MFP","15 Feb 2021","29","9.57"
"MFP","15 Feb 2021","30","9.57"
"MFP","15 Feb 2021","31","8.49"
"MFP","15 Feb 2021","32","9.29"
"MFP","15 Feb 2021","33","9.99"
"MFP","15 Feb 2021","34","9.88"
"MFP","15 Feb 2021","35","9.30"
"MFP","15 Feb 2021","36","8.80"
"MFP","15 Feb 2021","37","10.49"
"MFP","15 Feb 2021","38","10.42"
"MFP","15 Feb 2021","39","9.97"
"MFP","15 Feb 2021","40","8.19"
"MFP","15 Feb 2021","41","7.40"
"MFP","15 Feb 2021","42","9.14"
"MFP","15 Feb 2021","43","9.88"
"MFP","15 Feb 2021","44","5.39"
"MFP","15 Feb 2021","45","7.08"
"MFP","15 Feb 2021","46","1.20"
"MFP","15 Feb 2021","47","1.00"
"MFP","15 Feb 2021","48","0.90"
"MFP","16 Feb 2021","1","0.88"
"MFP","16 Feb 2021","2","0.50"
"MFP","16 Feb 2021","3","0.01"
"MFP","16 Feb 2021","4","0.01"
"MFP","16 Feb 2021","5","0.01"
"MFP","16 Feb 2021","6","0.01"
"MFP","16 Feb 2021","7","0.01"
"MFP","16 Feb 2021","8","0.01"
"MFP","16 Feb 2021","9","0.01"
"MFP","16 Feb 2021","10","0.01"
"MFP","16 Feb 2021","11","0.10"
"MFP","16 Feb 2021","12","1.00"
"MFP","16 Feb 2021","13","1.20"
"MFP","16 Feb 2021","14","1.20"
"MFP","16 Feb 2021","15","1.20"
"MFP","16 Feb 2021","16","1.33"
"MFP","16 Feb 2021","17","1.28"
"MFP","16 Feb 2021","18","1.88"
"MFP","16 Feb 2021","19","8.00"
"MFP","16 Feb 2021","20","8.00"
"MFP","16 Feb 2021","21","8.00"
"MFP","16 Feb 2021","22","3.00"
"MFP","16 Feb 2021","23","8.00"
"MFP","16 Feb 2021","24","6.55"
"MFP","16 Feb 2021","25","6.55"
"MFP","16 Feb 2021","26","8.00"
"MFP","16 Feb 2021","27","8.00"
"MFP","16 Feb 2021","28","8.00"
"MFP","16 Feb 2021","29","8.00"
"MFP","16 Feb 2021","30","8.00"
"MFP","16 Feb 2021","31","8.00"
"MFP","16 Feb 2021","32","8.00"
"MFP","16 Feb 2021","33","6.22"
"MFP","16 Feb 2021","34","8.00"
"MFP","16 Feb 2021","35","8.00"
"MFP","16 Feb 2021","36","8.00"
"MFP","16 Feb 2021","37","14.22"
"MFP","16 Feb 2021","38","12.77"
"MFP","16 Feb 2021","39","9.88"
"MFP","16 Feb 2021","40","9.88"
"MFP","16 Feb 2021","41","8.00"
"MFP","16 Feb 2021","42","12.37"
"MFP","16 Feb 2021","43","7.48"
"MFP","16 Feb 2021","44","1.33"
"MFP","16 Feb 2021","45","1.10"
"MFP","16 Feb 2021","46","1.33"
"MFP","16 Feb 2021","47","1.00"
"MFP","16 Feb 2021","48","0.60"
"MFP","17 Feb 2021","1","0.90"
"MFP","17 Feb 2021","2","0.60"
"MFP","17 Feb 2021","3","0.50"
"MFP","17 Feb 2021","4","0.50"
"MFP","17 Feb 2021","5","0.10"
"MFP","17 Feb 2021","6","0.50"
"MFP","17 Feb 2021","7","0.50"
"MFP","17 Feb 2021","8","0.10"
"MFP","17 Feb 2021","9","0.10"
"MFP","17 Feb 2021","10","0.10"
"MFP","17 Feb 2021","11","0.50"
"MFP","17 Feb 2021","12","1.00"
"MFP","17 Feb 2021","13","1.33"
"MFP","17 Feb 2021","14","1.20"
"MFP","17 Feb 2021","15","9.88"
"MFP","17 Feb 2021","16","13.22"
"MFP","17 Feb 2021","17","11.06"
"MFP","17 Feb 2021","18","186.44"
"MFP","17 Feb 2021","19","234.00"
"MFP","17 Feb 2021","20","69.44"
"MFP","17 Feb 2021","21","69.30"
"MFP","17 Feb 2021","22","25.89"
"MFP","17 Feb 2021","23","16.17"
"MFP","17 Feb 2021","24","8.19"
"MFP","17 Feb 2021","25","8.00"
"MFP","17 Feb 2021","26","8.00"
"MFP","17 Feb 2021","27","8.29"
"MFP","17 Feb 2021","28","9.88"
"MFP","17 Feb 2021","29","8.00"
"MFP","17 Feb 2021","30","8.00"
"MFP","17 Feb 2021","31","8.00"
"MFP","17 Feb 2021","32","8.00"
"MFP","17 Feb 2021","33","1.88"
"MFP","17 Feb 2021","34","2.70"
"MFP","17 Feb 2021","35","2.00"
"MFP","17 Feb 2021","36","11.36"
"MFP","17 Feb 2021","37","15.88"
"MFP","17 Feb 2021","38","12.37"
"MFP","17 Feb 2021","39","12.12"
"MFP","17 Feb 2021","40","11.59"
"MFP","17 Feb 2021","41","10.00"
"MFP","17 Feb 2021","42","8.02"
"MFP","17 Feb 2021","43","9.83"
"MFP","17 Feb 2021","44","8.52"
"MFP","17 Feb 2021","45","9.03"
"MFP","17 Feb 2021","46","7.15"
"MFP","17 Feb 2021","47","1.00"
"MFP","17 Feb 2021","48","0.90"
"MFP","18 Feb 2021","1","0.12"
"MFP","18 Feb 2021","2","0.01"
"MFP","18 Feb 2021","3","0.01"
"MFP","18 Feb 2021","4","0.01"
"MFP","18 Feb 2021","5","0.01"
"MFP","18 Feb 2021","6","0.01"
"MFP","18 Feb 2021","7","0.01"
"MFP","18 Feb 2021","8","0.01"
"MFP","18 Feb 2021","9","0.01"
"MFP","18 Feb 2021","10","0.01"
"MFP","18 Feb 2021","11","0.01"
"MFP","18 Feb 2021","12","0.60"
"MFP","18 Feb 2021","13","1.00"
"MFP","18 Feb 2021","14","0.88"
"MFP","18 Feb 2021","15","1.00"
"MFP","18 Feb 2021","16","8.50"
"MFP","18 Feb 2021","17","8.52"
"MFP","18 Feb 2021","18","9.01"
"MFP","18 Feb 2021","19","11.07"
"MFP","18 Feb 2021","20","9.97"
"MFP","18 Feb 2021","21","11.02"
"MFP","18 Feb 2021","22","9.75"
"MFP","18 Feb 2021","23","9.46"
"MFP","18 Feb 2021","24","7.89"
"MFP","18 Feb 2021","25","6.27"
"MFP","18 Feb 2021","26","7.89"
"MFP","18 Feb 2021","27","9.36"
"MFP","18 Feb 2021","28","9.88"
"MFP","18 Feb 2021","29","9.71"
"MFP","18 Feb 2021","30","9.72"
"MFP","18 Feb 2021","31","8.52"
"MFP","18 Feb 2021","32","9.88"
"MFP","18 Feb 2021","33","8.52"
"MFP","18 Feb 2021","34","11.79"
"MFP","18 Feb 2021","35","8.97"
"MFP","18 Feb 2021","36","48.90"
"MFP","18 Feb 2021","37","50.00"
"MFP","18 Feb 2021","38","48.50"
"MFP","18 Feb 2021","39","49.04"
"MFP","18 Feb 2021","40","47.03"
"MFP","18 Feb 2021","41","21.70"
"MFP","18 Feb 2021","42","14.28"
"MFP","18 Feb 2021","43","12.66"
"MFP","18 Feb 2021","44","8.00"
"MFP","18 Feb 2021","45","5.20"
"MFP","18 Feb 2021","46","1.33"
"MFP","18 Feb 2021","47","1.33"
"MFP","18 Feb 2021","48","0.60"
"MFP","19 Feb 2021","1","1.20"
"MFP","19 Feb 2021","2","1.00"
"MFP","19 Feb 2021","3","0.90"
"MFP","19 Feb 2021","4","0.90"
"MFP","19 Feb 2021","5","0.90"
"MFP","19 Feb 2021","6","0.90"
"MFP","19 Feb 2021","7","0.90"
"MFP","19 Feb 2021","8","0.90"
"MFP","19 Feb 2021","9","0.90"
"MFP","19 Feb 2021","10","0.90"
"MFP","19 Feb 2021","11","1.00"
"MFP","19 Feb 2021","12","1.33"
"MFP","19 Feb 2021","13","7.80"
"MFP","19 Feb 2021","14","8.00"
"MFP","19 Feb 2021","15","9.69"
"MFP","19 Feb 2021","16","11.12"
"MFP","19 Feb 2021","17","11.02"
"MFP","19 Feb 2021","18","24.71"
"MFP","19 Feb 2021","19","17.92"
"MFP","19 Feb 2021","20","28.87"
"MFP","19 Feb 2021","21","12.12"
"MFP","19 Feb 2021","22","11.12"
"MFP","19 Feb 2021","23","10.95"
"MFP","19 Feb 2021","24","10.56"
"MFP","19 Feb 2021","25","8.00"
"MFP","19 Feb 2021","26","10.96"
"MFP","19 Feb 2021","27","11.71"
"MFP","19 Feb 2021","28","13.33"
"MFP","19 Feb 2021","29","16.88"
"MFP","19 Feb 2021","30","15.53"
"MFP","19 Feb 2021","31","13.33"
"MFP","19 Feb 2021","32","13.00"
"MFP","19 Feb 2021","33","13.88"
"MFP","19 Feb 2021","34","29.88"
"MFP","19 Feb 2021","35","17.88"
"MFP","19 Feb 2021","36","11.43"
"MFP","19 Feb 2021","37","17.28"
"MFP","19 Feb 2021","38","15.88"
"MFP","19 Feb 2021","39","30.80"
"MFP","19 Feb 2021","40","19.12"
"MFP","19 Feb 2021","41","14.70"
"MFP","19 Feb 2021","42","14.50"
"MFP","19 Feb 2021","43","11.50"
"MFP","19 Feb 2021","44","9.50"
"MFP","19 Feb 2021","45","8.23"
"MFP","19 Feb 2021","46","4.25"
"MFP","19 Feb 2021","47","2.70"
"MFP","19 Feb 2021","48","1.28"
"MFP","20 Feb 2021","1","1.20"
"MFP","20 Feb 2021","2","2.74"
"MFP","20 Feb 2021","3","0.88"
"MFP","20 Feb 2021","4","0.88"
"MFP","20 Feb 2021","5","0.60"
"MFP","20 Feb 2021","6","0.88"
"MFP","20 Feb 2021","7","0.60"
"MFP","20 Feb 2021","8","0.60"
"MFP","20 Feb 2021","9","0.60"
"MFP","20 Feb 2021","10","0.60"
"MFP","20 Feb 2021","11","0.90"
"MFP","20 Feb 2021","12","1.20"
"MFP","20 Feb 2021","13","1.28"
"MFP","20 Feb 2021","14","1.28"
"MFP","20 Feb 2021","15","3.50"
"MFP","20 Feb 2021","16","8.00"
"MFP","20 Feb 2021","17","7.83"
"MFP","20 Feb 2021","18","10.00"
"MFP","20 Feb 2021","19","9.52"
"MFP","20 Feb 2021","20","9.88"
"MFP","20 Feb 2021","21","11.33"
"MFP","20 Feb 2021","22","11.33"
"MFP","20 Feb 2021","23","11.23"
"MFP","20 Feb 2021","24","9.02"
"MFP","20 Feb 2021","25","6.56"
"MFP","20 Feb 2021","26","6.52"
"MFP","20 Feb 2021","27","8.46"
"MFP","20 Feb 2021","28","8.46"
"MFP","20 Feb 2021","29","6.62"
"MFP","20 Feb 2021","30","8.02"
"MFP","20 Feb 2021","31","6.52"
"MFP","20 Feb 2021","32","6.50"
"MFP","20 Feb 2021","33","6.40"
"MFP","20 Feb 2021","34","6.50"
"MFP","20 Feb 2021","35","6.62"
"MFP","20 Feb 2021","36","8.13"
"MFP","20 Feb 2021","37","9.96"
"MFP","20 Feb 2021","38","9.94"
"MFP","20 Feb 2021","39","10.38"
"MFP","20 Feb 2021","40","11.02"
"MFP","20 Feb 2021","41","8.98"
"MFP","20 Feb 2021","42","8.98"
"MFP","20 Feb 2021","43","10.37"
"MFP","20 Feb 2021","44","14.37"
"MFP","20 Feb 2021","45","11.55"
"MFP","20 Feb 2021","46","7.78"
"MFP","20 Feb 2021","47","7.97"
"MFP","20 Feb 2021","48","1.45"
"MFP","21 Feb 2021","1","6.04"
"MFP","21 Feb 2021","2","4.05"
"MFP","21 Feb 2021","3","3.37"
"MFP","21 Feb 2021","4","1.33"
"MFP","21 Feb 2021","5","0.90"
"MFP","21 Feb 2021","6","0.90"
"MFP","21 Feb 2021","7","0.90"
"MFP","21 Feb 2021","8","0.88"
"MFP","21 Feb 2021","9","0.90"
"MFP","21 Feb 2021","10","0.90"
"MFP","21 Feb 2021","11","0.90"
"MFP","21 Feb 2021","12","1.33"
"MFP","21 Feb 2021","13","2.70"
"MFP","21 Feb 2021","14","1.33"
"MFP","21 Feb 2021","15","8.99"
"MFP","21 Feb 2021","16","10.09"
"MFP","21 Feb 2021","17","9.88"
"MFP","21 Feb 2021","18","10.46"
"MFP","21 Feb 2021","19","9.59"
"MFP","21 Feb 2021","20","7.21"
"MFP","21 Feb 2021","21","9.88"
"MFP","21 Feb 2021","22","6.12"
"MFP","21 Feb 2021","23","6.15"
"MFP","21 Feb 2021","24","6.15"
"MFP","21 Feb 2021","25","7.53"
"MFP","21 Feb 2021","26","7.43"
"MFP","21 Feb 2021","27","9.88"
"MFP","21 Feb 2021","28","9.88"
"MFP","21 Feb 2021","29","9.88"
"MFP","21 Feb 2021","30","9.22"
"MFP","21 Feb 2021","31","8.78"
"MFP","21 Feb 2021","32","9.09"
"MFP","21 Feb 2021","33","8.99"
"MFP","21 Feb 2021","34","9.88"
"MFP","21 Feb 2021","35","8.98"
"MFP","21 Feb 2021","36","10.55"
"MFP","21 Feb 2021","37","15.78"
"MFP","21 Feb 2021","38","18.31"
"MFP","21 Feb 2021","39","26.16"
"MFP","21 Feb 2021","40","29.61"
"MFP","21 Feb 2021","41","37.80"
"MFP","21 Feb 2021","42","41.01"
"MFP","21 Feb 2021","43","33.33"
"MFP","21 Feb 2021","44","16.77"
"MFP","21 Feb 2021","45","12.59"
"MFP","21 Feb 2021","46","5.70"
"MFP","21 Feb 2021","47","1.20"
"MFP","21 Feb 2021","48","1.33"
"MFP","22 Feb 2021","1","4.68"
"MFP","22 Feb 2021","2","1.28"
"MFP","22 Feb 2021","3","1.00"
"MFP","22 Feb 2021","4","1.00"
"MFP","22 Feb 2021","5","1.00"
"MFP","22 Feb 2021","6","1.00"
"MFP","22 Feb 2021","7","1.00"
"MFP","22 Feb 2021","8","0.90"
"MFP","22 Feb 2021","9","1.00"
"MFP","22 Feb 2021","10","1.00"
"MFP","22 Feb 2021","11","1.00"
"MFP","22 Feb 2021","12","2.70"
"MFP","22 Feb 2021","13","8.00"
"MFP","22 Feb 2021","14","10.00"
"MFP","22 Feb 2021","15","9.73"
"MFP","22 Feb 2021","16","12.65"
"MFP","22 Feb 2021","17","31.49"
"MFP","22 Feb 2021","18","22.98"
"MFP","22 Feb 2021","19","31.59"
"MFP","22 Feb 2021","20","24.99"
"MFP","22 Feb 2021","21","24.00"
"MFP","22 Feb 2021","22","22.40"
"MFP","22 Feb 2021","23","14.12"
"MFP","22 Feb 2021","24","13.33"
"MFP","22 Feb 2021","25","12.12"
"MFP","22 Feb 2021","26","10.39"
"MFP","22 Feb 2021","27","24.00"
"MFP","22 Feb 2021","28","25.00"
"MFP","22 Feb 2021","29","23.90"
"MFP","22 Feb 2021","30","24.00"
"MFP","22 Feb 2021","31","22.50"
"MFP","22 Feb 2021","32","23.50"
"MFP","22 Feb 2021","33","182.99"
"MFP","22 Feb 2021","34","67.90"
"MFP","22 Feb 2021","35","23.00"
"MFP","22 Feb 2021","36","14.00"
"MFP","22 Feb 2021","37","20.11"
"MFP","22 Feb 2021","38","20.11"
"MFP","22 Feb 2021","39","14.83"
"MFP","22 Feb 2021","40","13.33"
"MFP","22 Feb 2021","41","10.79"
"MFP","22 Feb 2021","42","10.31"
"MFP","22 Feb 2021","43","8.29"
"MFP","22 Feb 2021","44","2.88"
"MFP","22 Feb 2021","45","1.28"
"MFP","22 Feb 2021","46","8.29"
"MFP","22 Feb 2021","47","7.68"
"MFP","22 Feb 2021","48","1.33"
"MFP","23 Feb 2021","1","1.28"
"MFP","23 Feb 2021","2","1.00"
"MFP","23 Feb 2021","3","0.90"
"MFP","23 Feb 2021","4","0.90"
"MFP","23 Feb 2021","5","0.90"
"MFP","23 Feb 2021","6","0.90"
"MFP","23 Feb 2021","7","0.90"
"MFP","23 Feb 2021","8","0.90"
"MFP","23 Feb 2021","9","0.90"
"MFP","23 Feb 2021","10","0.90"
"MFP","23 Feb 2021","11","1.00"
"MFP","23 Feb 2021","12","1.28"
"MFP","23 Feb 2021","13","8.00"
"MFP","23 Feb 2021","14","3.35"
"MFP","23 Feb 2021","15","8.00"
"MFP","23 Feb 2021","16","8.00"
"MFP","23 Feb 2021","17","9.88"
"MFP","23 Feb 2021","18","12.12"
"MFP","23 Feb 2021","19","28.99"
"MFP","23 Feb 2021","20","26.90"
"MFP","23 Feb 2021","21","28.88"
"MFP","23 Feb 2021","22","15.79"
"MFP","23 Feb 2021","23","25.50"
"MFP","23 Feb 2021","24","14.27"
"MFP","23 Feb 2021","25","8.00"
"MFP","23 Feb 2021","26","8.00"
"MFP","23 Feb 2021","27","12.12"
"MFP","23 Feb 2021","28","12.12"
"MFP","23 Feb 2021","29","13.51"
"MFP","23 Feb 2021","30","13.50"
"MFP","23 Feb 2021","31","12.12"
"MFP","23 Feb 2021","32","12.12"
"MFP","23 Feb 2021","33","12.62"
"MFP","23 Feb 2021","34","13.33"
"MFP","23 Feb 2021","35","17.98"
"MFP","23 Feb 2021","36","27.47"
"MFP","23 Feb 2021","37","28.99"
"MFP","23 Feb 2021","38","28.99"
"MFP","23 Feb 2021","39","33.43"
"MFP","23 Feb 2021","40","29.88"
"MFP","23 Feb 2021","41","26.26"
"MFP","23 Feb 2021","42","23.48"
"MFP","23 Feb 2021","43","14.21"
"MFP","23 Feb 2021","44","11.15"
"MFP","23 Feb 2021","45","9.88"
"MFP","23 Feb 2021","46","8.39"
"MFP","23 Feb 2021","47","5.45"
"MFP","23 Feb 2021","48","1.20"
"MFP","24 Feb 2021","1","1.20"
"MFP","24 Feb 2021","2","1.00"
"MFP","24 Feb 2021","3","0.90"
"MFP","24 Feb 2021","4","0.90"
"MFP","24 Feb 2021","5","0.90"
"MFP","24 Feb 2021","6","0.90"
"MFP","24 Feb 2021","7","0.90"
"MFP","24 Feb 2021","8","0.90"
"MFP","24 Feb 2021","9","0.90"
"MFP","24 Feb 2021","10","0.90"
"MFP","24 Feb 2021","11","1.00"
"MFP","24 Feb 2021","12","1.28"
"MFP","24 Feb 2021","13","2.70"
"MFP","24 Feb 2021","14","2.80"
"MFP","24 Feb 2021","15","10.17"
"MFP","24 Feb 2021","16","10.49"
"MFP","24 Feb 2021","17","14.28"
"MFP","24 Feb 2021","18","18.38"
"MFP","24 Feb 2021","19","17.18"
"MFP","24 Feb 2021","20","15.88"
"MFP","24 Feb 2021","21","16.14"
"MFP","24 Feb 2021","22","14.23"
"MFP","24 Feb 2021","23","14.39"
"MFP","24 Feb 2021","24","12.11"
"MFP","24 Feb 2021","25","8.00"
"MFP","24 Feb 2021","26","8.00"
"MFP","24 Feb 2021","27","12.12"
"MFP","24 Feb 2021","28","15.00"
"MFP","24 Feb 2021","29","13.36"
"MFP","24 Feb 2021","30","13.36"
"MFP","24 Feb 2021","31","12.12"
"MFP","24 Feb 2021","32","12.12"
"MFP","24 Feb 2021","33","12.12"
"MFP","24 Feb 2021","34","13.33"
"MFP","24 Feb 2021","35","9.88"
"MFP","24 Feb 2021","36","8.00"
"MFP","24 Feb 2021","37","15.88"
"MFP","24 Feb 2021","38","13.33"
"MFP","24 Feb 2021","39","12.12"
"MFP","24 Feb 2021","40","13.10"
"MFP","24 Feb 2021","41","12.12"
"MFP","24 Feb 2021","42","16.42"
"MFP","24 Feb 2021","43","12.82"
"MFP","24 Feb 2021","44","11.02"
"MFP","24 Feb 2021","45","9.88"
"MFP","24 Feb 2021","46","5.39"
"MFP","24 Feb 2021","47","8.48"
"MFP","24 Feb 2021","48","4.67"
"MFP","25 Feb 2021","1","6.88"
"MFP","25 Feb 2021","2","1.10"
"MFP","25 Feb 2021","3","1.00"
"MFP","25 Feb 2021","4","1.00"
"MFP","25 Feb 2021","5","1.00"
"MFP","25 Feb 2021","6","1.00"
"MFP","25 Feb 2021","7","1.00"
"MFP","25 Feb 2021","8","1.00"
"MFP","25 Feb 2021","9","1.00"
"MFP","25 Feb 2021","10","1.00"
"MFP","25 Feb 2021","11","3.96"
"MFP","25 Feb 2021","12","1.33"
"MFP","25 Feb 2021","13","8.00"
"MFP","25 Feb 2021","14","8.88"
"MFP","25 Feb 2021","15","10.46"
"MFP","25 Feb 2021","16","10.98"
"MFP","25 Feb 2021","17","18.88"
"MFP","25 Feb 2021","18","20.79"
"MFP","25 Feb 2021","19","15.62"
"MFP","25 Feb 2021","20","14.78"
"MFP","25 Feb 2021","21","15.00"
"MFP","25 Feb 2021","22","14.48"
"MFP","25 Feb 2021","23","14.16"
"MFP","25 Feb 2021","24","14.41"
"MFP","25 Feb 2021","25","12.76"
"MFP","25 Feb 2021","26","13.21"
"MFP","25 Feb 2021","27","28.78"
"MFP","25 Feb 2021","28","33.33"
"MFP","25 Feb 2021","29","41.31"
"MFP","25 Feb 2021","30","41.31"
"MFP","25 Feb 2021","31","34.88"
"MFP","25 Feb 2021","32","34.88"
"MFP","25 Feb 2021","33","183.49"
"MFP","25 Feb 2021","34","35.43"
"MFP","25 Feb 2021","35","32.88"
"MFP","25 Feb 2021","36","18.98"
"MFP","25 Feb 2021","37","28.01"
"MFP","25 Feb 2021","38","28.50"
"MFP","25 Feb 2021","39","33.33"
"MFP","25 Feb 2021","40","31.88"
"MFP","25 Feb 2021","41","24.22"
"MFP","25 Feb 2021","42","17.88"
"MFP","25 Feb 2021","43","17.88"
"MFP","25 Feb 2021","44","11.89"
"MFP","25 Feb 2021","45","10.46"
"MFP","25 Feb 2021","46","13.39"
"MFP","25 Feb 2021","47","10.46"
"MFP","25 Feb 2021","48","6.85"
"MFP","26 Feb 2021","1","6.00"
"MFP","26 Feb 2021","2","5.29"
"MFP","26 Feb 2021","3","1.33"
"MFP","26 Feb 2021","4","2.96"
"MFP","26 Feb 2021","5","2.96"
"MFP","26 Feb 2021","6","1.75"
"MFP","26 Feb 2021","7","0.50"
"MFP","26 Feb 2021","8","0.60"
"MFP","26 Feb 2021","9","0.01"
"MFP","26 Feb 2021","10","2.09"
"MFP","26 Feb 2021","11","5.29"
"MFP","26 Feb 2021","12","6.60"
"MFP","26 Feb 2021","13","7.00"
"MFP","26 Feb 2021","14","9.12"
"MFP","26 Feb 2021","15","10.49"
"MFP","26 Feb 2021","16","10.49"
"MFP","26 Feb 2021","17","24.46"
"MFP","26 Feb 2021","18","28.88"
"MFP","26 Feb 2021","19","15.88"
"MFP","26 Feb 2021","20","15.54"
"MFP","26 Feb 2021","21","26.85"
"MFP","26 Feb 2021","22","26.30"
"MFP","26 Feb 2021","23","22.76"
"MFP","26 Feb 2021","24","15.82"
"MFP","26 Feb 2021","25","14.36"
"MFP","26 Feb 2021","26","14.91"
"MFP","26 Feb 2021","27","22.75"
"MFP","26 Feb 2021","28","31.99"
"MFP","26 Feb 2021","29","33.99"
"MFP","26 Feb 2021","30","41.99"
"MFP","26 Feb 2021","31","34.40"
"MFP","26 Feb 2021","32","60.95"
"MFP","26 Feb 2021","33","37.99"
"MFP","26 Feb 2021","34","37.99"
"MFP","26 Feb 2021","35","33.89"
"MFP","26 Feb 2021","36","33.59"
"MFP","26 Feb 2021","37","38.04"
"MFP","26 Feb 2021","38","38.81"
"MFP","26 Feb 2021","39","32.39"
"MFP","26 Feb 2021","40","23.16"
"MFP","26 Feb 2021","41","15.01"
"MFP","26 Feb 2021","42","13.33"
"MFP","26 Feb 2021","43","13.33"
"MFP","26 Feb 2021","44","27.77"
"MFP","26 Feb 2021","45","17.84"
"MFP","26 Feb 2021","46","13.56"
"MFP","26 Feb 2021","47","9.88"
"MFP","26 Feb 2021","48","9.10"
"MFP","27 Feb 2021","1","15.88"
"MFP","27 Feb 2021","2","9.24"
"MFP","27 Feb 2021","3","8.00"
"MFP","27 Feb 2021","4","4.93"
"MFP","27 Feb 2021","5","2.17"
"MFP","27 Feb 2021","6","1.20"
"MFP","27 Feb 2021","7","1.20"
"MFP","27 Feb 2021","8","1.20"
"MFP","27 Feb 2021","9","1.20"
"MFP","27 Feb 2021","10","1.10"
"MFP","27 Feb 2021","11","1.28"
"MFP","27 Feb 2021","12","6.39"
"MFP","27 Feb 2021","13","8.00"
"MFP","27 Feb 2021","14","8.00"
"MFP","27 Feb 2021","15","9.10"
"MFP","27 Feb 2021","16","12.12"
"MFP","27 Feb 2021","17","29.88"
"MFP","27 Feb 2021","18","34.47"
"MFP","27 Feb 2021","19","33.33"
"MFP","27 Feb 2021","20","41.50"
"MFP","27 Feb 2021","21","43.24"
"MFP","27 Feb 2021","22","16.78"
"MFP","27 Feb 2021","23","16.78"
"MFP","27 Feb 2021","24","10.31"
"MFP","27 Feb 2021","25","10.99"
"MFP","27 Feb 2021","26","10.31"
"MFP","27 Feb 2021","27","10.31"
"MFP","27 Feb 2021","28","8.99"
"MFP","27 Feb 2021","29","26.62"
"MFP","27 Feb 2021","30","16.88"
"MFP","27 Feb 2021","31","15.88"
"MFP","27 Feb 2021","32","15.43"
"MFP","27 Feb 2021","33","15.56"
"MFP","27 Feb 2021","34","16.43"
"MFP","27 Feb 2021","35","16.88"
"MFP","27 Feb 2021","36","17.19"
"MFP","27 Feb 2021","37","41.32"
"MFP","27 Feb 2021","38","46.65"
"MFP","27 Feb 2021","39","46.34"
"MFP","27 Feb 2021","40","61.63"
"MFP","27 Feb 2021","41","43.63"
"MFP","27 Feb 2021","42","44.91"
"MFP","27 Feb 2021","43","36.83"
"MFP","27 Feb 2021","44","31.82"
"MFP","27 Feb 2021","45","26.34"
"MFP","27 Feb 2021","46","14.23"
"MFP","27 Feb 2021","47","10.05"
"MFP","27 Feb 2021","48","11.16"
"MFP","28 Feb 2021","1","15.88"
"MFP","28 Feb 2021","2","10.12"
"MFP","28 Feb 2021","3","7.87"
"MFP","28 Feb 2021","4","6.48"
"MFP","28 Feb 2021","5","1.00"
"MFP","28 Feb 2021","6","1.00"
"MFP","28 Feb 2021","7","1.00"
"MFP","28 Feb 2021","8","1.00"
"MFP","28 Feb 2021","9","1.00"
"MFP","28 Feb 2021","10","1.00"
"MFP","28 Feb 2021","11","1.00"
"MFP","28 Feb 2021","12","1.33"
"MFP","28 Feb 2021","13","9.06"
"MFP","28 Feb 2021","14","9.12"
"MFP","28 Feb 2021","15","9.12"
"MFP","28 Feb 2021","16","9.88"
"MFP","28 Feb 2021","17","18.88"
"MFP","28 Feb 2021","18","21.89"
"MFP","28 Feb 2021","19","17.89"
"MFP","28 Feb 2021","20","13.33"
"MFP","28 Feb 2021","21","12.12"
"MFP","28 Feb 2021","22","10.96"
"MFP","28 Feb 2021","23","11.02"
"MFP","28 Feb 2021","24","10.96"
"MFP","28 Feb 2021","25","10.16"
