"INFORMATION TYPE","DATE","PERIOD","PRICE ($/MWh)"
"MFP","10 Apr 2021","45","9.99"
"MFP","10 Apr 2021","46","7.70"
"MFP","10 Apr 2021","47","9.99"
"MFP","10 Apr 2021","48","8.00"
"MFP","11 Apr 2021","1","12.12"
"MFP","11 Apr 2021","2","9.88"
"MFP","11 Apr 2021","3","8.00"
"MFP","11 Apr 2021","4","7.75"
"MFP","11 Apr 2021","5","7.34"
"MFP","11 Apr 2021","6","4.66"
"MFP","11 Apr 2021","7","3.53"
"MFP","11 Apr 2021","8","2.25"
"MFP","11 Apr 2021","9","2.65"
"MFP","11 Apr 2021","10","2.30"
"MFP","11 Apr 2021","11","3.51"
"MFP","11 Apr 2021","12","6.15"
"MFP","11 Apr 2021","13","8.00"
"MFP","11 Apr 2021","14","4.65"
"MFP","11 Apr 2021","15","8.00"
"MFP","11 Apr 2021","16","9.88"
"MFP","11 Apr 2021","17","15.00"
"MFP","11 Apr 2021","18","15.00"
"MFP","11 Apr 2021","19","13.75"
"MFP","11 Apr 2021","20","16.34"
"MFP","11 Apr 2021","21","23.05"
"MFP","11 Apr 2021","22","19.36"
"MFP","11 Apr 2021","23","8.00"
"MFP","11 Apr 2021","24","8.00"
"MFP","11 Apr 2021","25","6.43"
"MFP","11 Apr 2021","26","6.85"
"MFP","11 Apr 2021","27","15.88"
"MFP","11 Apr 2021","28","7.23"
"MFP","11 Apr 2021","29","4.48"
"MFP","11 Apr 2021","30","2.24"
"MFP","11 Apr 2021","31","2.49"
"MFP","11 Apr 2021","32","1.33"
"MFP","11 Apr 2021","33","1.33"
"MFP","11 Apr 2021","34","3.78"
"MFP","11 Apr 2021","35","1.80"
"MFP","11 Apr 2021","36","4.07"
"MFP","11 Apr 2021","37","8.00"
"MFP","11 Apr 2021","38","5.46"
"MFP","11 Apr 2021","39","6.31"
"MFP","11 Apr 2021","40","6.59"
"MFP","11 Apr 2021","41","6.09"
"MFP","11 Apr 2021","42","4.16"
"MFP","11 Apr 2021","43","3.00"
"MFP","11 Apr 2021","44","3.34"
"MFP","11 Apr 2021","45","1.12"
"MFP","11 Apr 2021","46","1.05"
"MFP","11 Apr 2021","47","0.10"
"MFP","11 Apr 2021","48","0.01"
"MFP","12 Apr 2021","1","0.88"
"MFP","12 Apr 2021","2","0.10"
"MFP","12 Apr 2021","3","0.01"
"MFP","12 Apr 2021","4","0.01"
"MFP","12 Apr 2021","5","0.01"
"MFP","12 Apr 2021","6","0.01"
"MFP","12 Apr 2021","7","0.01"
"MFP","12 Apr 2021","8","0.01"
"MFP","12 Apr 2021","9","0.01"
"MFP","12 Apr 2021","10","0.01"
"MFP","12 Apr 2021","11","0.01"
"MFP","12 Apr 2021","12","0.90"
"MFP","12 Apr 2021","13","1.20"
"MFP","12 Apr 2021","14","1.20"
"MFP","12 Apr 2021","15","2.15"
"MFP","12 Apr 2021","16","7.00"
"MFP","12 Apr 2021","17","12.33"
"MFP","12 Apr 2021","18","11.98"
"MFP","12 Apr 2021","19","5.85"
"MFP","12 Apr 2021","20","2.67"
"MFP","12 Apr 2021","21","3.57"
"MFP","12 Apr 2021","22","2.49"
"MFP","12 Apr 2021","23","3.01"
"MFP","12 Apr 2021","24","1.58"
"MFP","12 Apr 2021","25","1.56"
"MFP","12 Apr 2021","26","1.67"
"MFP","12 Apr 2021","27","3.64"
"MFP","12 Apr 2021","28","4.39"
"MFP","12 Apr 2021","29","4.39"
"MFP","12 Apr 2021","30","3.99"
"MFP","12 Apr 2021","31","3.98"
"MFP","12 Apr 2021","32","3.99"
"MFP","12 Apr 2021","33","3.98"
"MFP","12 Apr 2021","34","4.54"
"MFP","12 Apr 2021","35","5.33"
"MFP","12 Apr 2021","36","5.82"
"MFP","12 Apr 2021","37","8.73"
"MFP","12 Apr 2021","38","6.33"
"MFP","12 Apr 2021","39","6.97"
"MFP","12 Apr 2021","40","6.22"
"MFP","12 Apr 2021","41","4.39"
"MFP","12 Apr 2021","42","4.72"
"MFP","12 Apr 2021","43","3.98"
"MFP","12 Apr 2021","44","3.88"
"MFP","12 Apr 2021","45","3.40"
"MFP","12 Apr 2021","46","3.00"
"MFP","12 Apr 2021","47","1.20"
"MFP","12 Apr 2021","48","0.89"
"MFP","13 Apr 2021","1","1.20"
"MFP","13 Apr 2021","2","0.50"
"MFP","13 Apr 2021","3","0.10"
"MFP","13 Apr 2021","4","0.10"
"MFP","13 Apr 2021","5","0.01"
"MFP","13 Apr 2021","6","0.10"
"MFP","13 Apr 2021","7","0.01"
"MFP","13 Apr 2021","8","0.01"
"MFP","13 Apr 2021","9","0.01"
"MFP","13 Apr 2021","10","0.01"
"MFP","13 Apr 2021","11","0.10"
"MFP","13 Apr 2021","12","1.00"
"MFP","13 Apr 2021","13","2.95"
"MFP","13 Apr 2021","14","7.63"
"MFP","13 Apr 2021","15","4.33"
"MFP","13 Apr 2021","16","10.75"
"MFP","13 Apr 2021","17","15.00"
"MFP","13 Apr 2021","18","15.00"
"MFP","13 Apr 2021","19","10.71"
"MFP","13 Apr 2021","20","9.46"
"MFP","13 Apr 2021","21","9.82"
"MFP","13 Apr 2021","22","9.42"
"MFP","13 Apr 2021","23","9.42"
"MFP","13 Apr 2021","24","8.92"
"MFP","13 Apr 2021","25","7.98"
"MFP","13 Apr 2021","26","7.98"
"MFP","13 Apr 2021","27","10.66"
"MFP","13 Apr 2021","28","9.68"
"MFP","13 Apr 2021","29","9.02"
"MFP","13 Apr 2021","30","8.84"
"MFP","13 Apr 2021","31","10.66"
"MFP","13 Apr 2021","32","11.21"
"MFP","13 Apr 2021","33","13.00"
"MFP","13 Apr 2021","34","10.77"
"MFP","13 Apr 2021","35","8.09"
"MFP","13 Apr 2021","36","5.07"
"MFP","13 Apr 2021","37","9.30"
"MFP","13 Apr 2021","38","5.55"
"MFP","13 Apr 2021","39","8.55"
"MFP","13 Apr 2021","40","7.74"
"MFP","13 Apr 2021","41","5.38"
"MFP","13 Apr 2021","42","3.35"
"MFP","13 Apr 2021","43","4.95"
"MFP","13 Apr 2021","44","3.86"
"MFP","13 Apr 2021","45","8.00"
"MFP","13 Apr 2021","46","2.85"
"MFP","13 Apr 2021","47","1.20"
"MFP","13 Apr 2021","48","0.90"
"MFP","14 Apr 2021","1","0.90"
"MFP","14 Apr 2021","2","0.50"
"MFP","14 Apr 2021","3","0.10"
"MFP","14 Apr 2021","4","0.10"
"MFP","14 Apr 2021","5","0.01"
"MFP","14 Apr 2021","6","0.10"
"MFP","14 Apr 2021","7","0.01"
"MFP","14 Apr 2021","8","0.01"
"MFP","14 Apr 2021","9","0.01"
"MFP","14 Apr 2021","10","0.01"
"MFP","14 Apr 2021","11","0.10"
"MFP","14 Apr 2021","12","1.00"
"MFP","14 Apr 2021","13","1.20"
"MFP","14 Apr 2021","14","1.33"
"MFP","14 Apr 2021","15","5.99"
"MFP","14 Apr 2021","16","8.00"
"MFP","14 Apr 2021","17","8.49"
"MFP","14 Apr 2021","18","3.58"
"MFP","14 Apr 2021","19","1.87"
"MFP","14 Apr 2021","20","1.33"
"MFP","14 Apr 2021","21","1.33"
"MFP","14 Apr 2021","22","1.20"
"MFP","14 Apr 2021","23","1.20"
"MFP","14 Apr 2021","24","1.20"
"MFP","14 Apr 2021","25","1.20"
"MFP","14 Apr 2021","26","1.20"
"MFP","14 Apr 2021","27","1.28"
"MFP","14 Apr 2021","28","1.24"
"MFP","14 Apr 2021","29","1.24"
"MFP","14 Apr 2021","30","1.20"
"MFP","14 Apr 2021","31","1.16"
"MFP","14 Apr 2021","32","1.16"
