"INFORMATION TYPE","DATE","PERIOD","PRICE ($/MWh)"
"MFP","14 Mar 2021","35","1.33"
"MFP","14 Mar 2021","36","2.70"
"MFP","14 Mar 2021","37","8.49"
"MFP","14 Mar 2021","38","9.31"
"MFP","14 Mar 2021","39","8.07"
"MFP","14 Mar 2021","40","8.26"
"MFP","14 Mar 2021","41","6.26"
"MFP","14 Mar 2021","42","5.86"
"MFP","14 Mar 2021","43","4.85"
"MFP","14 Mar 2021","44","5.01"
"MFP","14 Mar 2021","45","5.06"
"MFP","14 Mar 2021","46","1.32"
"MFP","14 Mar 2021","47","1.20"
"MFP","14 Mar 2021","48","1.10"
"MFP","15 Mar 2021","1","1.20"
"MFP","15 Mar 2021","2","0.90"
"MFP","15 Mar 2021","3","0.90"
"MFP","15 Mar 2021","4","0.90"
"MFP","15 Mar 2021","5","0.90"
"MFP","15 Mar 2021","6","0.90"
"MFP","15 Mar 2021","7","0.90"
"MFP","15 Mar 2021","8","0.88"
"MFP","15 Mar 2021","9","0.88"
"MFP","15 Mar 2021","10","0.90"
"MFP","15 Mar 2021","11","0.90"
"MFP","15 Mar 2021","12","1.20"
"MFP","15 Mar 2021","13","3.50"
"MFP","15 Mar 2021","14","9.88"
"MFP","15 Mar 2021","15","6.79"
"MFP","15 Mar 2021","16","15.00"
"MFP","15 Mar 2021","17","15.77"
"MFP","15 Mar 2021","18","23.50"
"MFP","15 Mar 2021","19","31.59"
"MFP","15 Mar 2021","20","47.27"
"MFP","15 Mar 2021","21","47.04"
"MFP","15 Mar 2021","22","46.18"
"MFP","15 Mar 2021","23","27.08"
"MFP","15 Mar 2021","24","12.23"
"MFP","15 Mar 2021","25","11.22"
"MFP","15 Mar 2021","26","10.85"
"MFP","15 Mar 2021","27","12.12"
"MFP","15 Mar 2021","28","12.12"
"MFP","15 Mar 2021","29","12.94"
"MFP","15 Mar 2021","30","12.14"
"MFP","15 Mar 2021","31","12.94"
"MFP","15 Mar 2021","32","12.60"
"MFP","15 Mar 2021","33","11.50"
"MFP","15 Mar 2021","34","11.42"
"MFP","15 Mar 2021","35","10.45"
"MFP","15 Mar 2021","36","6.36"
"MFP","15 Mar 2021","37","13.33"
"MFP","15 Mar 2021","38","8.49"
"MFP","15 Mar 2021","39","9.00"
"MFP","15 Mar 2021","40","8.49"
"MFP","15 Mar 2021","41","4.69"
"MFP","15 Mar 2021","42","13.33"
"MFP","15 Mar 2021","43","10.90"
"MFP","15 Mar 2021","44","3.89"
"MFP","15 Mar 2021","45","2.08"
"MFP","15 Mar 2021","46","1.28"
"MFP","15 Mar 2021","47","1.20"
"MFP","15 Mar 2021","48","1.20"
"MFP","16 Mar 2021","1","1.20"
"MFP","16 Mar 2021","2","1.00"
"MFP","16 Mar 2021","3","0.90"
"MFP","16 Mar 2021","4","0.90"
"MFP","16 Mar 2021","5","0.90"
"MFP","16 Mar 2021","6","0.90"
"MFP","16 Mar 2021","7","0.90"
"MFP","16 Mar 2021","8","0.90"
"MFP","16 Mar 2021","9","0.90"
"MFP","16 Mar 2021","10","0.90"
"MFP","16 Mar 2021","11","1.00"
"MFP","16 Mar 2021","12","1.33"
"MFP","16 Mar 2021","13","3.70"
"MFP","16 Mar 2021","14","2.70"
"MFP","16 Mar 2021","15","8.00"
"MFP","16 Mar 2021","16","13.33"
"MFP","16 Mar 2021","17","13.62"
"MFP","16 Mar 2021","18","16.88"
"MFP","16 Mar 2021","19","16.50"
"MFP","16 Mar 2021","20","13.14"
"MFP","16 Mar 2021","21","13.40"
"MFP","16 Mar 2021","22","12.62"
"MFP","16 Mar 2021","23","12.12"
"MFP","16 Mar 2021","24","11.12"
"MFP","16 Mar 2021","25","10.72"
"MFP","16 Mar 2021","26","10.80"
"MFP","16 Mar 2021","27","12.66"
"MFP","16 Mar 2021","28","13.33"
"MFP","16 Mar 2021","29","13.33"
"MFP","16 Mar 2021","30","12.51"
"MFP","16 Mar 2021","31","12.12"
"MFP","16 Mar 2021","32","12.12"
"MFP","16 Mar 2021","33","12.12"
"MFP","16 Mar 2021","34","13.33"
"MFP","16 Mar 2021","35","11.41"
"MFP","16 Mar 2021","36","10.46"
"MFP","16 Mar 2021","37","15.11"
"MFP","16 Mar 2021","38","13.33"
"MFP","16 Mar 2021","39","26.39"
"MFP","16 Mar 2021","40","16.88"
"MFP","16 Mar 2021","41","14.69"
"MFP","16 Mar 2021","42","13.33"
"MFP","16 Mar 2021","43","12.12"
"MFP","16 Mar 2021","44","10.46"
"MFP","16 Mar 2021","45","5.25"
"MFP","16 Mar 2021","46","1.33"
"MFP","16 Mar 2021","47","1.28"
"MFP","16 Mar 2021","48","1.20"
"MFP","17 Mar 2021","1","2.10"
"MFP","17 Mar 2021","2","1.24"
"MFP","17 Mar 2021","3","0.90"
"MFP","17 Mar 2021","4","0.90"
"MFP","17 Mar 2021","5","0.90"
"MFP","17 Mar 2021","6","0.90"
"MFP","17 Mar 2021","7","0.90"
"MFP","17 Mar 2021","8","0.90"
"MFP","17 Mar 2021","9","0.90"
"MFP","17 Mar 2021","10","0.90"
"MFP","17 Mar 2021","11","1.00"
"MFP","17 Mar 2021","12","1.34"
"MFP","17 Mar 2021","13","8.00"
"MFP","17 Mar 2021","14","5.54"
"MFP","17 Mar 2021","15","8.00"
"MFP","17 Mar 2021","16","13.33"
"MFP","17 Mar 2021","17","15.42"
"MFP","17 Mar 2021","18","19.43"
"MFP","17 Mar 2021","19","19.79"
"MFP","17 Mar 2021","20","13.33"
"MFP","17 Mar 2021","21","12.18"
"MFP","17 Mar 2021","22","11.88"
"MFP","17 Mar 2021","23","11.70"
"MFP","17 Mar 2021","24","11.28"
"MFP","17 Mar 2021","25","10.47"
"MFP","17 Mar 2021","26","10.51"
"MFP","17 Mar 2021","27","11.85"
"MFP","17 Mar 2021","28","12.14"
"MFP","17 Mar 2021","29","12.61"
"MFP","17 Mar 2021","30","12.11"
"MFP","17 Mar 2021","31","12.11"
"MFP","17 Mar 2021","32","12.05"
"MFP","17 Mar 2021","33","11.94"
"MFP","17 Mar 2021","34","12.50"
"MFP","17 Mar 2021","35","19.75"
"MFP","17 Mar 2021","36","28.88"
"MFP","17 Mar 2021","37","58.98"
"MFP","17 Mar 2021","38","33.33"
"MFP","17 Mar 2021","39","29.88"
"MFP","17 Mar 2021","40","29.88"
"MFP","17 Mar 2021","41","28.88"
"MFP","17 Mar 2021","42","15.88"
"MFP","17 Mar 2021","43","11.02"
"MFP","17 Mar 2021","44","8.74"
"MFP","17 Mar 2021","45","2.70"
"MFP","17 Mar 2021","46","1.33"
"MFP","17 Mar 2021","47","1.28"
"MFP","17 Mar 2021","48","1.33"
"MFP","18 Mar 2021","1","1.20"
"MFP","18 Mar 2021","2","0.90"
"MFP","18 Mar 2021","3","0.90"
"MFP","18 Mar 2021","4","0.90"
"MFP","18 Mar 2021","5","0.90"
"MFP","18 Mar 2021","6","0.90"
"MFP","18 Mar 2021","7","0.90"
"MFP","18 Mar 2021","8","0.88"
"MFP","18 Mar 2021","9","0.90"
"MFP","18 Mar 2021","10","0.90"
"MFP","18 Mar 2021","11","0.90"
"MFP","18 Mar 2021","12","1.20"
"MFP","18 Mar 2021","13","2.70"
"MFP","18 Mar 2021","14","2.00"
"MFP","18 Mar 2021","15","7.65"
"MFP","18 Mar 2021","16","13.33"
"MFP","18 Mar 2021","17","13.33"
"MFP","18 Mar 2021","18","13.33"
"MFP","18 Mar 2021","19","12.12"
"MFP","18 Mar 2021","20","12.02"
"MFP","18 Mar 2021","21","12.12"
"MFP","18 Mar 2021","22","11.32"
"MFP","18 Mar 2021","23","11.95"
"MFP","18 Mar 2021","24","11.72"
"MFP","18 Mar 2021","25","11.11"
"MFP","18 Mar 2021","26","11.16"
"MFP","18 Mar 2021","27","14.38"
"MFP","18 Mar 2021","28","22.00"
"MFP","18 Mar 2021","29","22.00"
"MFP","18 Mar 2021","30","22.00"
"MFP","18 Mar 2021","31","21.00"
"MFP","18 Mar 2021","32","24.04"
"MFP","18 Mar 2021","33","20.35"
"MFP","18 Mar 2021","34","22.00"
"MFP","18 Mar 2021","35","10.76"
"MFP","18 Mar 2021","36","8.94"
"MFP","18 Mar 2021","37","16.04"
"MFP","18 Mar 2021","38","13.33"
"MFP","18 Mar 2021","39","13.16"
"MFP","18 Mar 2021","40","12.69"
"MFP","18 Mar 2021","41","10.79"
"MFP","18 Mar 2021","42","8.00"
"MFP","18 Mar 2021","43","5.85"
"MFP","18 Mar 2021","44","10.55"
"MFP","18 Mar 2021","45","4.98"
"MFP","18 Mar 2021","46","1.33"
"MFP","18 Mar 2021","47","1.20"
"MFP","18 Mar 2021","48","1.20"
"MFP","19 Mar 2021","1","1.20"
"MFP","19 Mar 2021","2","1.00"
"MFP","19 Mar 2021","3","0.90"
"MFP","19 Mar 2021","4","0.90"
"MFP","19 Mar 2021","5","0.90"
"MFP","19 Mar 2021","6","0.90"
"MFP","19 Mar 2021","7","0.90"
"MFP","19 Mar 2021","8","0.90"
"MFP","19 Mar 2021","9","0.90"
"MFP","19 Mar 2021","10","0.90"
"MFP","19 Mar 2021","11","1.00"
"MFP","19 Mar 2021","12","1.28"
"MFP","19 Mar 2021","13","4.50"
"MFP","19 Mar 2021","14","2.70"
"MFP","19 Mar 2021","15","8.70"
"MFP","19 Mar 2021","16","15.06"
"MFP","19 Mar 2021","17","13.33"
"MFP","19 Mar 2021","18","13.33"
"MFP","19 Mar 2021","19","12.12"
"MFP","19 Mar 2021","20","12.12"
"MFP","19 Mar 2021","21","10.15"
"MFP","19 Mar 2021","22","11.46"
"MFP","19 Mar 2021","23","11.15"
"MFP","19 Mar 2021","24","10.49"
"MFP","19 Mar 2021","25","5.21"
"MFP","19 Mar 2021","26","4.09"
"MFP","19 Mar 2021","27","8.74"
"MFP","19 Mar 2021","28","9.76"
"MFP","19 Mar 2021","29","4.10"
"MFP","19 Mar 2021","30","3.28"
"MFP","19 Mar 2021","31","3.04"
"MFP","19 Mar 2021","32","3.04"
"MFP","19 Mar 2021","33","2.88"
"MFP","19 Mar 2021","34","4.10"
"MFP","19 Mar 2021","35","3.10"
"MFP","19 Mar 2021","36","8.00"
"MFP","19 Mar 2021","37","13.33"
"MFP","19 Mar 2021","38","8.00"
"MFP","19 Mar 2021","39","8.00"
"MFP","19 Mar 2021","40","8.00"
"MFP","19 Mar 2021","41","8.00"
"MFP","19 Mar 2021","42","2.00"
"MFP","19 Mar 2021","43","1.28"
"MFP","19 Mar 2021","44","8.00"
"MFP","19 Mar 2021","45","4.90"
"MFP","19 Mar 2021","46","1.70"
"MFP","19 Mar 2021","47","1.39"
"MFP","19 Mar 2021","48","1.20"
"MFP","20 Mar 2021","1","1.10"
"MFP","20 Mar 2021","2","1.00"
"MFP","20 Mar 2021","3","0.88"
"MFP","20 Mar 2021","4","0.88"
"MFP","20 Mar 2021","5","0.60"
"MFP","20 Mar 2021","6","0.88"
"MFP","20 Mar 2021","7","0.88"
"MFP","20 Mar 2021","8","0.60"
"MFP","20 Mar 2021","9","0.60"
"MFP","20 Mar 2021","10","0.60"
"MFP","20 Mar 2021","11","0.90"
"MFP","20 Mar 2021","12","1.20"
"MFP","20 Mar 2021","13","2.50"
"MFP","20 Mar 2021","14","1.33"
"MFP","20 Mar 2021","15","3.10"
"MFP","20 Mar 2021","16","8.00"
"MFP","20 Mar 2021","17","3.90"
"MFP","20 Mar 2021","18","5.89"
"MFP","20 Mar 2021","19","10.62"
"MFP","20 Mar 2021","20","10.99"
"MFP","20 Mar 2021","21","11.99"
"MFP","20 Mar 2021","22","11.33"
"MFP","20 Mar 2021","23","11.41"
"MFP","20 Mar 2021","24","11.02"
"MFP","20 Mar 2021","25","9.38"
"MFP","20 Mar 2021","26","9.38"
"MFP","20 Mar 2021","27","9.88"
"MFP","20 Mar 2021","28","9.88"
"MFP","20 Mar 2021","29","9.88"
"MFP","20 Mar 2021","30","8.98"
"MFP","20 Mar 2021","31","3.98"
"MFP","20 Mar 2021","32","4.00"
"MFP","20 Mar 2021","33","1.85"
"MFP","20 Mar 2021","34","1.33"
"MFP","20 Mar 2021","35","1.33"
"MFP","20 Mar 2021","36","2.00"
"MFP","20 Mar 2021","37","8.49"
"MFP","20 Mar 2021","38","9.27"
"MFP","20 Mar 2021","39","10.49"
"MFP","20 Mar 2021","40","10.82"
"MFP","20 Mar 2021","41","11.21"
"MFP","20 Mar 2021","42","10.50"
"MFP","20 Mar 2021","43","9.18"
"MFP","20 Mar 2021","44","4.58"
"MFP","20 Mar 2021","45","5.92"
"MFP","20 Mar 2021","46","10.49"
"MFP","20 Mar 2021","47","10.49"
"MFP","20 Mar 2021","48","10.49"
"MFP","21 Mar 2021","1","13.33"
"MFP","21 Mar 2021","2","12.11"
"MFP","21 Mar 2021","3","7.27"
"MFP","21 Mar 2021","4","2.79"
"MFP","21 Mar 2021","5","2.54"
"MFP","21 Mar 2021","6","1.28"
"MFP","21 Mar 2021","7","0.90"
"MFP","21 Mar 2021","8","0.88"
"MFP","21 Mar 2021","9","0.90"
"MFP","21 Mar 2021","10","0.90"
"MFP","21 Mar 2021","11","1.28"
"MFP","21 Mar 2021","12","1.85"
"MFP","21 Mar 2021","13","9.88"
"MFP","21 Mar 2021","14","8.00"
"MFP","21 Mar 2021","15","9.93"
"MFP","21 Mar 2021","16","10.16"
"MFP","21 Mar 2021","17","10.05"
"MFP","21 Mar 2021","18","12.23"
"MFP","21 Mar 2021","19","9.39"
"MFP","21 Mar 2021","20","9.88"
"MFP","21 Mar 2021","21","12.12"
"MFP","21 Mar 2021","22","7.20"
"MFP","21 Mar 2021","23","7.19"
"MFP","21 Mar 2021","24","7.19"
"MFP","21 Mar 2021","25","7.19"
"MFP","21 Mar 2021","26","7.19"
"MFP","21 Mar 2021","27","9.88"
"MFP","21 Mar 2021","28","10.00"
"MFP","21 Mar 2021","29","9.88"
"MFP","21 Mar 2021","30","11.02"
"MFP","21 Mar 2021","31","11.12"
"MFP","21 Mar 2021","32","12.51"
"MFP","21 Mar 2021","33","13.35"
"MFP","21 Mar 2021","34","13.48"
"MFP","21 Mar 2021","35","16.88"
"MFP","21 Mar 2021","36","17.99"
"MFP","21 Mar 2021","37","29.15"
"MFP","21 Mar 2021","38","30.08"
"MFP","21 Mar 2021","39","150.79"
"MFP","21 Mar 2021","40","26.87"
"MFP","21 Mar 2021","41","25.39"
"MFP","21 Mar 2021","42","26.58"
"MFP","21 Mar 2021","43","10.14"
"MFP","21 Mar 2021","44","6.53"
"MFP","21 Mar 2021","45","5.49"
"MFP","21 Mar 2021","46","4.96"
"MFP","21 Mar 2021","47","1.20"
"MFP","21 Mar 2021","48","1.00"
"MFP","22 Mar 2021","1","1.00"
"MFP","22 Mar 2021","2","0.90"
"MFP","22 Mar 2021","3","0.60"
"MFP","22 Mar 2021","4","0.60"
"MFP","22 Mar 2021","5","0.60"
"MFP","22 Mar 2021","6","0.60"
"MFP","22 Mar 2021","7","0.60"
"MFP","22 Mar 2021","8","0.50"
"MFP","22 Mar 2021","9","0.50"
"MFP","22 Mar 2021","10","0.60"
"MFP","22 Mar 2021","11","0.60"
"MFP","22 Mar 2021","12","1.20"
"MFP","22 Mar 2021","13","2.80"
"MFP","22 Mar 2021","14","1.58"
"MFP","22 Mar 2021","15","3.50"
"MFP","22 Mar 2021","16","13.33"
"MFP","22 Mar 2021","17","12.98"
"MFP","22 Mar 2021","18","13.33"
"MFP","22 Mar 2021","19","12.12"
"MFP","22 Mar 2021","20","12.12"
"MFP","22 Mar 2021","21","10.26"
"MFP","22 Mar 2021","22","13.33"
"MFP","22 Mar 2021","23","13.17"
"MFP","22 Mar 2021","24","12.71"
"MFP","22 Mar 2021","25","8.00"
"MFP","22 Mar 2021","26","8.00"
"MFP","22 Mar 2021","27","13.56"
"MFP","22 Mar 2021","28","19.75"
"MFP","22 Mar 2021","29","17.68"
"MFP","22 Mar 2021","30","30.00"
"MFP","22 Mar 2021","31","29.93"
"MFP","22 Mar 2021","32","42.76"
"MFP","22 Mar 2021","33","50.00"
"MFP","22 Mar 2021","34","49.56"
"MFP","22 Mar 2021","35","30.98"
"MFP","22 Mar 2021","36","20.48"
"MFP","22 Mar 2021","37","21.09"
"MFP","22 Mar 2021","38","15.88"
"MFP","22 Mar 2021","39","17.00"
"MFP","22 Mar 2021","40","20.00"
"MFP","22 Mar 2021","41","26.00"
"MFP","22 Mar 2021","42","53.16"
"MFP","22 Mar 2021","43","43.09"
"MFP","22 Mar 2021","44","15.91"
"MFP","22 Mar 2021","45","11.38"
"MFP","22 Mar 2021","46","6.60"
"MFP","22 Mar 2021","47","1.33"
"MFP","22 Mar 2021","48","1.14"
"MFP","23 Mar 2021","1","1.20"
"MFP","23 Mar 2021","2","0.90"
"MFP","23 Mar 2021","3","0.88"
"MFP","23 Mar 2021","4","0.88"
"MFP","23 Mar 2021","5","0.88"
"MFP","23 Mar 2021","6","0.88"
"MFP","23 Mar 2021","7","0.88"
"MFP","23 Mar 2021","8","0.60"
"MFP","23 Mar 2021","9","0.60"
"MFP","23 Mar 2021","10","0.88"
"MFP","23 Mar 2021","11","0.90"
"MFP","23 Mar 2021","12","1.20"
"MFP","23 Mar 2021","13","9.88"
"MFP","23 Mar 2021","14","9.00"
"MFP","23 Mar 2021","15","12.12"
"MFP","23 Mar 2021","16","14.62"
"MFP","23 Mar 2021","17","18.65"
"MFP","23 Mar 2021","18","19.19"
"MFP","23 Mar 2021","19","19.51"
"MFP","23 Mar 2021","20","18.11"
"MFP","23 Mar 2021","21","17.03"
"MFP","23 Mar 2021","22","16.24"
"MFP","23 Mar 2021","23","16.63"
"MFP","23 Mar 2021","24","16.28"
"MFP","23 Mar 2021","25","15.73"
"MFP","23 Mar 2021","26","15.73"
"MFP","23 Mar 2021","27","26.12"
"MFP","23 Mar 2021","28","33.63"
"MFP","23 Mar 2021","29","46.55"
"MFP","23 Mar 2021","30","33.33"
"MFP","23 Mar 2021","31","40.51"
"MFP","23 Mar 2021","32","40.51"
"MFP","23 Mar 2021","33","33.33"
"MFP","23 Mar 2021","34","44.27"
"MFP","23 Mar 2021","35","33.42"
"MFP","23 Mar 2021","36","17.11"
"MFP","23 Mar 2021","37","19.05"
"MFP","23 Mar 2021","38","18.21"
"MFP","23 Mar 2021","39","16.88"
"MFP","23 Mar 2021","40","13.33"
"MFP","23 Mar 2021","41","11.33"
"MFP","23 Mar 2021","42","11.13"
"MFP","23 Mar 2021","43","9.38"
"MFP","23 Mar 2021","44","15.88"
"MFP","23 Mar 2021","45","12.06"
"MFP","23 Mar 2021","46","9.06"
"MFP","23 Mar 2021","47","2.19"
"MFP","23 Mar 2021","48","1.28"
"MFP","24 Mar 2021","1","1.77"
"MFP","24 Mar 2021","2","0.90"
"MFP","24 Mar 2021","3","0.90"
"MFP","24 Mar 2021","4","0.90"
"MFP","24 Mar 2021","5","0.90"
"MFP","24 Mar 2021","6","0.90"
"MFP","24 Mar 2021","7","0.90"
"MFP","24 Mar 2021","8","0.88"
"MFP","24 Mar 2021","9","0.90"
"MFP","24 Mar 2021","10","0.90"
"MFP","24 Mar 2021","11","0.90"
"MFP","24 Mar 2021","12","1.28"
"MFP","24 Mar 2021","13","8.00"
"MFP","24 Mar 2021","14","8.00"
"MFP","24 Mar 2021","15","9.67"
"MFP","24 Mar 2021","16","13.33"
"MFP","24 Mar 2021","17","13.62"
"MFP","24 Mar 2021","18","15.97"
"MFP","24 Mar 2021","19","17.25"
"MFP","24 Mar 2021","20","14.56"
"MFP","24 Mar 2021","21","15.55"
"MFP","24 Mar 2021","22","12.12"
"MFP","24 Mar 2021","23","12.12"
"MFP","24 Mar 2021","24","12.12"
"MFP","24 Mar 2021","25","12.12"
"MFP","24 Mar 2021","26","12.12"
"MFP","24 Mar 2021","27","14.40"
"MFP","24 Mar 2021","28","18.53"
"MFP","24 Mar 2021","29","15.58"
"MFP","24 Mar 2021","30","14.29"
"MFP","24 Mar 2021","31","12.12"
"MFP","24 Mar 2021","32","12.12"
"MFP","24 Mar 2021","33","18.77"
"MFP","24 Mar 2021","34","15.29"
"MFP","24 Mar 2021","35","13.33"
"MFP","24 Mar 2021","36","12.99"
"MFP","24 Mar 2021","37","18.00"
"MFP","24 Mar 2021","38","16.28"
"MFP","24 Mar 2021","39","16.23"
"MFP","24 Mar 2021","40","19.00"
"MFP","24 Mar 2021","41","9.88"
"MFP","24 Mar 2021","42","8.00"
"MFP","24 Mar 2021","43","8.00"
"MFP","24 Mar 2021","44","8.00"
"MFP","24 Mar 2021","45","3.90"
"MFP","24 Mar 2021","46","6.51"
"MFP","24 Mar 2021","47","1.33"
"MFP","24 Mar 2021","48","1.20"
"MFP","25 Mar 2021","1","1.20"
"MFP","25 Mar 2021","2","1.00"
"MFP","25 Mar 2021","3","0.90"
"MFP","25 Mar 2021","4","0.90"
"MFP","25 Mar 2021","5","0.90"
"MFP","25 Mar 2021","6","0.90"
"MFP","25 Mar 2021","7","0.90"
"MFP","25 Mar 2021","8","0.90"
"MFP","25 Mar 2021","9","0.90"
"MFP","25 Mar 2021","10","0.90"
"MFP","25 Mar 2021","11","1.00"
"MFP","25 Mar 2021","12","1.28"
"MFP","25 Mar 2021","13","8.49"
"MFP","25 Mar 2021","14","3.50"
"MFP","25 Mar 2021","15","8.42"
"MFP","25 Mar 2021","16","15.00"
"MFP","25 Mar 2021","17","13.33"
"MFP","25 Mar 2021","18","16.00"
"MFP","25 Mar 2021","19","13.33"
"MFP","25 Mar 2021","20","12.32"
"MFP","25 Mar 2021","21","13.33"
"MFP","25 Mar 2021","22","12.12"
"MFP","25 Mar 2021","23","12.12"
"MFP","25 Mar 2021","24","12.12"
"MFP","25 Mar 2021","25","12.12"
"MFP","25 Mar 2021","26","12.13"
"MFP","25 Mar 2021","27","13.33"
"MFP","25 Mar 2021","28","15.76"
"MFP","25 Mar 2021","29","14.98"
"MFP","25 Mar 2021","30","13.33"
"MFP","25 Mar 2021","31","12.12"
"MFP","25 Mar 2021","32","13.33"
"MFP","25 Mar 2021","33","19.24"
"MFP","25 Mar 2021","34","14.63"
"MFP","25 Mar 2021","35","13.33"
"MFP","25 Mar 2021","36","11.06"
"MFP","25 Mar 2021","37","17.14"
"MFP","25 Mar 2021","38","20.18"
"MFP","25 Mar 2021","39","19.85"
"MFP","25 Mar 2021","40","19.19"
"MFP","25 Mar 2021","41","13.05"
"MFP","25 Mar 2021","42","10.79"
"MFP","25 Mar 2021","43","8.00"
"MFP","25 Mar 2021","44","8.04"
"MFP","25 Mar 2021","45","6.39"
"MFP","25 Mar 2021","46","7.49"
"MFP","25 Mar 2021","47","4.26"
"MFP","25 Mar 2021","48","1.20"
"MFP","26 Mar 2021","1","1.20"
"MFP","26 Mar 2021","2","1.00"
"MFP","26 Mar 2021","3","0.90"
"MFP","26 Mar 2021","4","0.90"
"MFP","26 Mar 2021","5","0.90"
"MFP","26 Mar 2021","6","0.90"
"MFP","26 Mar 2021","7","0.90"
"MFP","26 Mar 2021","8","0.90"
"MFP","26 Mar 2021","9","0.90"
"MFP","26 Mar 2021","10","0.90"
"MFP","26 Mar 2021","11","1.00"
"MFP","26 Mar 2021","12","1.28"
"MFP","26 Mar 2021","13","8.00"
"MFP","26 Mar 2021","14","2.40"
"MFP","26 Mar 2021","15","8.61"
"MFP","26 Mar 2021","16","15.00"
"MFP","26 Mar 2021","17","13.33"
"MFP","26 Mar 2021","18","15.71"
"MFP","26 Mar 2021","19","14.83"
"MFP","26 Mar 2021","20","14.94"
"MFP","26 Mar 2021","21","12.12"
"MFP","26 Mar 2021","22","8.00"
"MFP","26 Mar 2021","23","10.13"
"MFP","26 Mar 2021","24","9.88"
"MFP","26 Mar 2021","25","12.78"
"MFP","26 Mar 2021","26","9.81"
"MFP","26 Mar 2021","27","12.12"
"MFP","26 Mar 2021","28","13.33"
"MFP","26 Mar 2021","29","12.12"
"MFP","26 Mar 2021","30","12.12"
"MFP","26 Mar 2021","31","14.75"
"MFP","26 Mar 2021","32","12.12"
"MFP","26 Mar 2021","33","11.12"
"MFP","26 Mar 2021","34","14.47"
"MFP","26 Mar 2021","35","12.12"
"MFP","26 Mar 2021","36","12.71"
"MFP","26 Mar 2021","37","18.73"
"MFP","26 Mar 2021","38","15.15"
"MFP","26 Mar 2021","39","15.72"
"MFP","26 Mar 2021","40","15.15"
"MFP","26 Mar 2021","41","14.28"
"MFP","26 Mar 2021","42","13.01"
"MFP","26 Mar 2021","43","11.77"
"MFP","26 Mar 2021","44","12.80"
"MFP","26 Mar 2021","45","9.45"
"MFP","26 Mar 2021","46","6.48"
"MFP","26 Mar 2021","47","1.59"
"MFP","26 Mar 2021","48","8.00"
"MFP","27 Mar 2021","1","5.59"
"MFP","27 Mar 2021","2","4.56"
"MFP","27 Mar 2021","3","3.02"
"MFP","27 Mar 2021","4","1.20"
"MFP","27 Mar 2021","5","1.20"
"MFP","27 Mar 2021","6","0.99"
"MFP","27 Mar 2021","7","0.99"
"MFP","27 Mar 2021","8","0.60"
"MFP","27 Mar 2021","9","1.28"
"MFP","27 Mar 2021","10","1.00"
"MFP","27 Mar 2021","11","0.90"
"MFP","27 Mar 2021","12","1.33"
"MFP","27 Mar 2021","13","8.00"
"MFP","27 Mar 2021","14","8.00"
"MFP","27 Mar 2021","15","10.12"
"MFP","27 Mar 2021","16","13.19"
"MFP","27 Mar 2021","17","19.00"
"MFP","27 Mar 2021","18","14.03"
"MFP","27 Mar 2021","19","15.18"
"MFP","27 Mar 2021","20","21.00"
"MFP","27 Mar 2021","21","28.37"
"MFP","27 Mar 2021","22","26.24"
"MFP","27 Mar 2021","23","28.05"
"MFP","27 Mar 2021","24","20.67"
"MFP","27 Mar 2021","25","19.62"
"MFP","27 Mar 2021","26","19.00"
"MFP","27 Mar 2021","27","15.88"
"MFP","27 Mar 2021","28","15.03"
"MFP","27 Mar 2021","29","15.26"
"MFP","27 Mar 2021","30","13.53"
"MFP","27 Mar 2021","31","11.78"
"MFP","27 Mar 2021","32","11.02"
"MFP","27 Mar 2021","33","10.23"
"MFP","27 Mar 2021","34","10.73"
"MFP","27 Mar 2021","35","9.88"
"MFP","27 Mar 2021","36","10.63"
"MFP","27 Mar 2021","37","11.32"
"MFP","27 Mar 2021","38","14.48"
"MFP","27 Mar 2021","39","15.86"
"MFP","27 Mar 2021","40","16.83"
"MFP","27 Mar 2021","41","15.27"
"MFP","27 Mar 2021","42","15.33"
"MFP","27 Mar 2021","43","11.97"
"MFP","27 Mar 2021","44","11.32"
"MFP","27 Mar 2021","45","7.60"
"MFP","27 Mar 2021","46","7.46"
"MFP","27 Mar 2021","47","3.43"
"MFP","27 Mar 2021","48","3.17"
"MFP","28 Mar 2021","1","9.41"
"MFP","28 Mar 2021","2","6.25"
"MFP","28 Mar 2021","3","1.20"
"MFP","28 Mar 2021","4","0.90"
"MFP","28 Mar 2021","5","0.90"
"MFP","28 Mar 2021","6","0.90"
"MFP","28 Mar 2021","7","0.90"
"MFP","28 Mar 2021","8","0.88"
"MFP","28 Mar 2021","9","0.90"
"MFP","28 Mar 2021","10","0.90"
"MFP","28 Mar 2021","11","1.00"
"MFP","28 Mar 2021","12","1.33"
"MFP","28 Mar 2021","13","8.00"
"MFP","28 Mar 2021","14","8.00"
"MFP","28 Mar 2021","15","8.00"
"MFP","28 Mar 2021","16","9.88"
"MFP","28 Mar 2021","17","10.05"
"MFP","28 Mar 2021","18","10.67"
"MFP","28 Mar 2021","19","10.73"
"MFP","28 Mar 2021","20","9.88"
"MFP","28 Mar 2021","21","10.37"
"MFP","28 Mar 2021","22","10.37"
"MFP","28 Mar 2021","23","10.37"
"MFP","28 Mar 2021","24","10.37"
"MFP","28 Mar 2021","25","10.37"
"MFP","28 Mar 2021","26","10.38"
"MFP","28 Mar 2021","27","10.46"
