"INFORMATION TYPE","DATE","PERIOD","PRICE ($/MWh)"
"MFP","14 Nov 2021","35","12.12"
"MFP","14 Nov 2021","36","13.33"
"MFP","14 Nov 2021","37","25.14"
"MFP","14 Nov 2021","38","33.33"
"MFP","14 Nov 2021","39","179.99"
"MFP","14 Nov 2021","40","183.82"
"MFP","14 Nov 2021","41","183.82"
"MFP","14 Nov 2021","42","183.76"
"MFP","14 Nov 2021","43","179.99"
"MFP","14 Nov 2021","44","15.15"
"MFP","14 Nov 2021","45","13.33"
"MFP","14 Nov 2021","46","10.00"
"MFP","14 Nov 2021","47","9.88"
"MFP","14 Nov 2021","48","8.00"
"MFP","15 Nov 2021","1","8.00"
"MFP","15 Nov 2021","2","8.00"
"MFP","15 Nov 2021","3","1.33"
"MFP","15 Nov 2021","4","1.33"
"MFP","15 Nov 2021","5","1.33"
"MFP","15 Nov 2021","6","1.33"
"MFP","15 Nov 2021","7","1.33"
"MFP","15 Nov 2021","8","1.28"
"MFP","15 Nov 2021","9","1.33"
"MFP","15 Nov 2021","10","1.28"
"MFP","15 Nov 2021","11","1.28"
"MFP","15 Nov 2021","12","8.88"
"MFP","15 Nov 2021","13","10.00"
"MFP","15 Nov 2021","14","10.00"
"MFP","15 Nov 2021","15","10.00"
"MFP","15 Nov 2021","16","12.12"
"MFP","15 Nov 2021","17","12.12"
"MFP","15 Nov 2021","18","183.83"
"MFP","15 Nov 2021","19","179.99"
"MFP","15 Nov 2021","20","106.57"
"MFP","15 Nov 2021","21","12.12"
"MFP","15 Nov 2021","22","26.23"
"MFP","15 Nov 2021","23","26.23"
"MFP","15 Nov 2021","24","26.19"
"MFP","15 Nov 2021","25","8.00"
"MFP","15 Nov 2021","26","8.00"
"MFP","15 Nov 2021","27","27.74"
"MFP","15 Nov 2021","28","31.57"
"MFP","15 Nov 2021","29","28.33"
"MFP","15 Nov 2021","30","26.23"
"MFP","15 Nov 2021","31","26.19"
"MFP","15 Nov 2021","32","18.78"
"MFP","15 Nov 2021","33","26.19"
"MFP","15 Nov 2021","34","11.55"
"MFP","15 Nov 2021","35","9.88"
"MFP","15 Nov 2021","36","10.00"
"MFP","15 Nov 2021","37","12.12"
"MFP","15 Nov 2021","38","11.15"
"MFP","15 Nov 2021","39","11.95"
"MFP","15 Nov 2021","40","11.95"
"MFP","15 Nov 2021","41","10.00"
"MFP","15 Nov 2021","42","8.88"
"MFP","15 Nov 2021","43","23.81"
"MFP","15 Nov 2021","44","15.36"
"MFP","15 Nov 2021","45","9.88"
"MFP","15 Nov 2021","46","8.88"
"MFP","15 Nov 2021","47","8.00"
"MFP","15 Nov 2021","48","8.00"
"MFP","16 Nov 2021","1","8.00"
"MFP","16 Nov 2021","2","1.28"
"MFP","16 Nov 2021","3","0.88"
"MFP","16 Nov 2021","4","0.88"
"MFP","16 Nov 2021","5","0.88"
"MFP","16 Nov 2021","6","0.88"
"MFP","16 Nov 2021","7","0.88"
"MFP","16 Nov 2021","8","0.01"
"MFP","16 Nov 2021","9","0.88"
"MFP","16 Nov 2021","10","0.88"
"MFP","16 Nov 2021","11","1.20"
"MFP","16 Nov 2021","12","8.00"
"MFP","16 Nov 2021","13","10.00"
"MFP","16 Nov 2021","14","10.00"
"MFP","16 Nov 2021","15","12.12"
"MFP","16 Nov 2021","16","13.33"
"MFP","16 Nov 2021","17","15.88"
"MFP","16 Nov 2021","18","34.99"
"MFP","16 Nov 2021","19","113.00"
"MFP","16 Nov 2021","20","12.12"
"MFP","16 Nov 2021","21","11.38"
"MFP","16 Nov 2021","22","12.78"
"MFP","16 Nov 2021","23","12.78"
"MFP","16 Nov 2021","24","12.03"
"MFP","16 Nov 2021","25","12.03"
"MFP","16 Nov 2021","26","12.11"
"MFP","16 Nov 2021","27","13.32"
"MFP","16 Nov 2021","28","15.15"
"MFP","16 Nov 2021","29","15.14"
"MFP","16 Nov 2021","30","25.00"
"MFP","16 Nov 2021","31","15.14"
"MFP","16 Nov 2021","32","15.14"
"MFP","16 Nov 2021","33","15.15"
"MFP","16 Nov 2021","34","16.34"
"MFP","16 Nov 2021","35","20.20"
"MFP","16 Nov 2021","36","12.76"
"MFP","16 Nov 2021","37","15.88"
"MFP","16 Nov 2021","38","25.14"
"MFP","16 Nov 2021","39","34.95"
"MFP","16 Nov 2021","40","34.95"
"MFP","16 Nov 2021","41","26.00"
"MFP","16 Nov 2021","42","25.00"
"MFP","16 Nov 2021","43","15.88"
"MFP","16 Nov 2021","44","10.00"
"MFP","16 Nov 2021","45","10.00"
"MFP","16 Nov 2021","46","20.29"
"MFP","16 Nov 2021","47","15.88"
"MFP","16 Nov 2021","48","13.96"
"MFP","17 Nov 2021","1","25.00"
"MFP","17 Nov 2021","2","21.22"
"MFP","17 Nov 2021","3","9.88"
"MFP","17 Nov 2021","4","2.00"
"MFP","17 Nov 2021","5","1.50"
"MFP","17 Nov 2021","6","1.33"
"MFP","17 Nov 2021","7","1.33"
"MFP","17 Nov 2021","8","1.33"
"MFP","17 Nov 2021","9","1.33"
"MFP","17 Nov 2021","10","1.33"
"MFP","17 Nov 2021","11","1.33"
"MFP","17 Nov 2021","12","9.88"
"MFP","17 Nov 2021","13","10.38"
"MFP","17 Nov 2021","14","10.38"
"MFP","17 Nov 2021","15","12.12"
"MFP","17 Nov 2021","16","15.15"
"MFP","17 Nov 2021","17","15.50"
"MFP","17 Nov 2021","18","25.14"
"MFP","17 Nov 2021","19","110.92"
"MFP","17 Nov 2021","20","25.10"
"MFP","17 Nov 2021","21","14.25"
"MFP","17 Nov 2021","22","15.15"
"MFP","17 Nov 2021","23","26.00"
"MFP","17 Nov 2021","24","9.88"
"MFP","17 Nov 2021","25","9.88"
"MFP","17 Nov 2021","26","9.88"
"MFP","17 Nov 2021","27","10.00"
"MFP","17 Nov 2021","28","10.98"
"MFP","17 Nov 2021","29","12.12"
"MFP","17 Nov 2021","30","10.00"
"MFP","17 Nov 2021","31","11.95"
"MFP","17 Nov 2021","32","12.98"
"MFP","17 Nov 2021","33","8.88"
"MFP","17 Nov 2021","34","11.33"
"MFP","17 Nov 2021","35","11.33"
"MFP","17 Nov 2021","36","11.95"
"MFP","17 Nov 2021","37","12.12"
"MFP","17 Nov 2021","38","13.32"
"MFP","17 Nov 2021","39","13.85"
"MFP","17 Nov 2021","40","15.15"
"MFP","17 Nov 2021","41","10.00"
"MFP","17 Nov 2021","42","9.88"
"MFP","17 Nov 2021","43","8.00"
"MFP","17 Nov 2021","44","8.00"
"MFP","17 Nov 2021","45","8.00"
"MFP","17 Nov 2021","46","8.00"
"MFP","17 Nov 2021","47","8.00"
"MFP","17 Nov 2021","48","8.00"
"MFP","18 Nov 2021","1","4.52"
"MFP","18 Nov 2021","2","1.33"
"MFP","18 Nov 2021","3","0.01"
"MFP","18 Nov 2021","4","0.01"
"MFP","18 Nov 2021","5","0.88"
"MFP","18 Nov 2021","6","1.20"
"MFP","18 Nov 2021","7","1.20"
"MFP","18 Nov 2021","8","1.20"
"MFP","18 Nov 2021","9","1.20"
"MFP","18 Nov 2021","10","0.88"
"MFP","18 Nov 2021","11","1.20"
"MFP","18 Nov 2021","12","8.00"
"MFP","18 Nov 2021","13","8.00"
"MFP","18 Nov 2021","14","8.00"
"MFP","18 Nov 2021","15","9.88"
"MFP","18 Nov 2021","16","10.00"
"MFP","18 Nov 2021","17","11.10"
"MFP","18 Nov 2021","18","35.34"
"MFP","18 Nov 2021","19","12.12"
"MFP","18 Nov 2021","20","9.88"
"MFP","18 Nov 2021","21","9.88"
"MFP","18 Nov 2021","22","8.00"
"MFP","18 Nov 2021","23","8.00"
"MFP","18 Nov 2021","24","8.00"
"MFP","18 Nov 2021","25","8.00"
"MFP","18 Nov 2021","26","8.00"
"MFP","18 Nov 2021","27","8.00"
"MFP","18 Nov 2021","28","8.00"
"MFP","18 Nov 2021","29","8.00"
"MFP","18 Nov 2021","30","8.00"
"MFP","18 Nov 2021","31","8.00"
"MFP","18 Nov 2021","32","8.00"
"MFP","18 Nov 2021","33","8.00"
"MFP","18 Nov 2021","34","8.00"
"MFP","18 Nov 2021","35","8.00"
"MFP","18 Nov 2021","36","9.88"
"MFP","18 Nov 2021","37","12.12"
"MFP","18 Nov 2021","38","10.00"
"MFP","18 Nov 2021","39","10.00"
"MFP","18 Nov 2021","40","10.00"
"MFP","18 Nov 2021","41","8.00"
"MFP","18 Nov 2021","42","8.00"
"MFP","18 Nov 2021","43","8.00"
"MFP","18 Nov 2021","44","8.00"
"MFP","18 Nov 2021","45","8.00"
"MFP","18 Nov 2021","46","8.00"
"MFP","18 Nov 2021","47","8.00"
"MFP","18 Nov 2021","48","8.00"
"MFP","19 Nov 2021","1","8.00"
"MFP","19 Nov 2021","2","1.33"
"MFP","19 Nov 2021","3","1.20"
"MFP","19 Nov 2021","4","1.20"
"MFP","19 Nov 2021","5","1.20"
"MFP","19 Nov 2021","6","1.20"
"MFP","19 Nov 2021","7","1.33"
"MFP","19 Nov 2021","8","1.28"
"MFP","19 Nov 2021","9","1.33"
"MFP","19 Nov 2021","10","1.20"
"MFP","19 Nov 2021","11","1.20"
"MFP","19 Nov 2021","12","9.88"
"MFP","19 Nov 2021","13","10.00"
"MFP","19 Nov 2021","14","10.00"
"MFP","19 Nov 2021","15","10.00"
"MFP","19 Nov 2021","16","12.12"
"MFP","19 Nov 2021","17","12.12"
"MFP","19 Nov 2021","18","13.33"
"MFP","19 Nov 2021","19","12.12"
"MFP","19 Nov 2021","20","10.03"
"MFP","19 Nov 2021","21","10.00"
"MFP","19 Nov 2021","22","9.88"
"MFP","19 Nov 2021","23","9.88"
"MFP","19 Nov 2021","24","9.88"
"MFP","19 Nov 2021","25","9.88"
"MFP","19 Nov 2021","26","9.88"
"MFP","19 Nov 2021","27","10.00"
"MFP","19 Nov 2021","28","11.33"
"MFP","19 Nov 2021","29","9.88"
"MFP","19 Nov 2021","30","9.88"
"MFP","19 Nov 2021","31","9.88"
"MFP","19 Nov 2021","32","10.00"
"MFP","19 Nov 2021","33","8.88"
"MFP","19 Nov 2021","34","13.33"
"MFP","19 Nov 2021","35","13.20"
"MFP","19 Nov 2021","36","11.99"
"MFP","19 Nov 2021","37","11.99"
"MFP","19 Nov 2021","38","11.19"
"MFP","19 Nov 2021","39","11.03"
"MFP","19 Nov 2021","40","10.16"
"MFP","19 Nov 2021","41","10.00"
"MFP","19 Nov 2021","42","10.00"
"MFP","19 Nov 2021","43","10.00"
"MFP","19 Nov 2021","44","25.81"
"MFP","19 Nov 2021","45","10.70"
"MFP","19 Nov 2021","46","10.58"
"MFP","19 Nov 2021","47","9.88"
"MFP","19 Nov 2021","48","8.00"
"MFP","20 Nov 2021","1","1.69"
"MFP","20 Nov 2021","2","1.20"
"MFP","20 Nov 2021","3","0.01"
"MFP","20 Nov 2021","4","8.00"
"MFP","20 Nov 2021","5","8.00"
"MFP","20 Nov 2021","6","8.00"
"MFP","20 Nov 2021","7","8.00"
"MFP","20 Nov 2021","8","7.78"
"MFP","20 Nov 2021","9","6.57"
"MFP","20 Nov 2021","10","3.02"
"MFP","20 Nov 2021","11","7.78"
"MFP","20 Nov 2021","12","13.02"
"MFP","20 Nov 2021","13","23.05"
"MFP","20 Nov 2021","14","12.12"
"MFP","20 Nov 2021","15","15.93"
"MFP","20 Nov 2021","16","21.48"
"MFP","20 Nov 2021","17","12.12"
"MFP","20 Nov 2021","18","12.12"
"MFP","20 Nov 2021","19","13.08"
"MFP","20 Nov 2021","20","12.12"
"MFP","20 Nov 2021","21","9.88"
"MFP","20 Nov 2021","22","8.88"
"MFP","20 Nov 2021","23","9.88"
"MFP","20 Nov 2021","24","8.29"
"MFP","20 Nov 2021","25","8.29"
"MFP","20 Nov 2021","26","8.88"
"MFP","20 Nov 2021","27","9.88"
"MFP","20 Nov 2021","28","12.12"
"MFP","20 Nov 2021","29","9.88"
"MFP","20 Nov 2021","30","8.88"
"MFP","20 Nov 2021","31","12.12"
"MFP","20 Nov 2021","32","8.79"
"MFP","20 Nov 2021","33","8.82"
"MFP","20 Nov 2021","34","9.88"
"MFP","20 Nov 2021","35","9.88"
"MFP","20 Nov 2021","36","12.12"
"MFP","20 Nov 2021","37","13.32"
"MFP","20 Nov 2021","38","13.33"
"MFP","20 Nov 2021","39","15.88"
"MFP","20 Nov 2021","40","13.33"
"MFP","20 Nov 2021","41","12.12"
"MFP","20 Nov 2021","42","9.88"
"MFP","20 Nov 2021","43","183.76"
"MFP","20 Nov 2021","44","82.52"
"MFP","20 Nov 2021","45","13.32"
"MFP","20 Nov 2021","46","12.12"
"MFP","20 Nov 2021","47","16.67"
"MFP","20 Nov 2021","48","15.93"
"MFP","21 Nov 2021","1","13.33"
"MFP","21 Nov 2021","2","9.88"
"MFP","21 Nov 2021","3","12.89"
"MFP","21 Nov 2021","4","12.89"
"MFP","21 Nov 2021","5","8.00"
"MFP","21 Nov 2021","6","8.00"
"MFP","21 Nov 2021","7","6.24"
"MFP","21 Nov 2021","8","6.24"
"MFP","21 Nov 2021","9","6.24"
"MFP","21 Nov 2021","10","5.67"
"MFP","21 Nov 2021","11","6.24"
"MFP","21 Nov 2021","12","12.12"
"MFP","21 Nov 2021","13","15.64"
"MFP","21 Nov 2021","14","15.88"
"MFP","21 Nov 2021","15","26.06"
"MFP","21 Nov 2021","16","34.88"
"MFP","21 Nov 2021","17","32.40"
"MFP","21 Nov 2021","18","48.68"
"MFP","21 Nov 2021","19","48.68"
"MFP","21 Nov 2021","20","30.27"
"MFP","21 Nov 2021","21","12.92"
"MFP","21 Nov 2021","22","25.14"
"MFP","21 Nov 2021","23","26.09"
"MFP","21 Nov 2021","24","21.78"
"MFP","21 Nov 2021","25","21.49"
"MFP","21 Nov 2021","26","50.00"
"MFP","21 Nov 2021","27","107.35"
"MFP","21 Nov 2021","28","33.33"
"MFP","21 Nov 2021","29","34.88"
"MFP","21 Nov 2021","30","26.27"
"MFP","21 Nov 2021","31","19.31"
"MFP","21 Nov 2021","32","19.31"
"MFP","21 Nov 2021","33","18.18"
"MFP","21 Nov 2021","34","26.27"
"MFP","21 Nov 2021","35","31.47"
"MFP","21 Nov 2021","36","34.88"
"MFP","21 Nov 2021","37","179.99"
"MFP","21 Nov 2021","38","179.99"
"MFP","21 Nov 2021","39","183.82"
"MFP","21 Nov 2021","40","183.83"
"MFP","21 Nov 2021","41","183.83"
"MFP","21 Nov 2021","42","179.99"
"MFP","21 Nov 2021","43","53.09"
"MFP","21 Nov 2021","44","26.53"
"MFP","21 Nov 2021","45","20.20"
"MFP","21 Nov 2021","46","18.18"
"MFP","21 Nov 2021","47","15.88"
"MFP","21 Nov 2021","48","12.12"
"MFP","22 Nov 2021","1","15.88"
"MFP","22 Nov 2021","2","12.12"
"MFP","22 Nov 2021","3","8.00"
"MFP","22 Nov 2021","4","8.00"
"MFP","22 Nov 2021","5","8.00"
"MFP","22 Nov 2021","6","8.00"
"MFP","22 Nov 2021","7","1.33"
"MFP","22 Nov 2021","8","8.00"
"MFP","22 Nov 2021","9","8.00"
"MFP","22 Nov 2021","10","1.33"
"MFP","22 Nov 2021","11","1.33"
"MFP","22 Nov 2021","12","10.00"
"MFP","22 Nov 2021","13","13.33"
"MFP","22 Nov 2021","14","13.13"
"MFP","22 Nov 2021","15","15.15"
"MFP","22 Nov 2021","16","33.30"
"MFP","22 Nov 2021","17","37.11"
"MFP","22 Nov 2021","18","38.16"
"MFP","22 Nov 2021","19","69.77"
"MFP","22 Nov 2021","20","161.82"
"MFP","22 Nov 2021","21","109.99"
"MFP","22 Nov 2021","22","100.75"
"MFP","22 Nov 2021","23","109.64"
"MFP","22 Nov 2021","24","105.53"
"MFP","22 Nov 2021","25","95.28"
"MFP","22 Nov 2021","26","96.54"
"MFP","22 Nov 2021","27","109.99"
"MFP","22 Nov 2021","28","109.99"
"MFP","22 Nov 2021","29","109.99"
"MFP","22 Nov 2021","30","109.99"
"MFP","22 Nov 2021","31","109.99"
"MFP","22 Nov 2021","32","163.34"
"MFP","22 Nov 2021","33","159.95"
"MFP","22 Nov 2021","34","159.99"
"MFP","22 Nov 2021","35","159.95"
"MFP","22 Nov 2021","36","109.99"
"MFP","22 Nov 2021","37","149.99"
"MFP","22 Nov 2021","38","179.99"
"MFP","22 Nov 2021","39","162.11"
"MFP","22 Nov 2021","40","112.11"
"MFP","22 Nov 2021","41","111.82"
"MFP","22 Nov 2021","42","100.83"
"MFP","22 Nov 2021","43","180.50"
"MFP","22 Nov 2021","44","99.95"
"MFP","22 Nov 2021","45","15.88"
"MFP","22 Nov 2021","46","10.27"
"MFP","22 Nov 2021","47","10.27"
"MFP","22 Nov 2021","48","8.00"
"MFP","23 Nov 2021","1","10.00"
"MFP","23 Nov 2021","2","1.33"
"MFP","23 Nov 2021","3","1.20"
"MFP","23 Nov 2021","4","1.20"
"MFP","23 Nov 2021","5","1.20"
"MFP","23 Nov 2021","6","1.20"
"MFP","23 Nov 2021","7","1.20"
"MFP","23 Nov 2021","8","1.28"
"MFP","23 Nov 2021","9","1.20"
"MFP","23 Nov 2021","10","1.20"
"MFP","23 Nov 2021","11","1.20"
"MFP","23 Nov 2021","12","9.88"
"MFP","23 Nov 2021","13","10.00"
"MFP","23 Nov 2021","14","10.00"
"MFP","23 Nov 2021","15","10.00"
"MFP","23 Nov 2021","16","16.00"
"MFP","23 Nov 2021","17","33.79"
"MFP","23 Nov 2021","18","109.99"
"MFP","23 Nov 2021","19","29.95"
"MFP","23 Nov 2021","20","33.00"
"MFP","23 Nov 2021","21","106.00"
"MFP","23 Nov 2021","22","101.19"
"MFP","23 Nov 2021","23","100.00"
"MFP","23 Nov 2021","24","100.00"
"MFP","23 Nov 2021","25","25.00"
"MFP","23 Nov 2021","26","25.00"
"MFP","23 Nov 2021","27","108.00"
"MFP","23 Nov 2021","28","105.55"
"MFP","23 Nov 2021","29","108.00"
"MFP","23 Nov 2021","30","30.55"
"MFP","23 Nov 2021","31","25.00"
"MFP","23 Nov 2021","32","25.00"
"MFP","23 Nov 2021","33","20.00"
"MFP","23 Nov 2021","34","22.50"
"MFP","23 Nov 2021","35","8.00"
"MFP","23 Nov 2021","36","10.00"
"MFP","23 Nov 2021","37","12.12"
"MFP","23 Nov 2021","38","11.95"
"MFP","23 Nov 2021","39","11.95"
"MFP","23 Nov 2021","40","11.95"
"MFP","23 Nov 2021","41","10.00"
"MFP","23 Nov 2021","42","24.95"
"MFP","23 Nov 2021","43","22.43"
"MFP","23 Nov 2021","44","13.23"
"MFP","23 Nov 2021","45","21.48"
"MFP","23 Nov 2021","46","19.43"
"MFP","23 Nov 2021","47","8.00"
"MFP","23 Nov 2021","48","8.00"
"MFP","24 Nov 2021","1","8.00"
"MFP","24 Nov 2021","2","2.00"
"MFP","24 Nov 2021","3","1.33"
"MFP","24 Nov 2021","4","1.20"
"MFP","24 Nov 2021","5","1.28"
"MFP","24 Nov 2021","6","1.33"
"MFP","24 Nov 2021","7","1.28"
"MFP","24 Nov 2021","8","1.20"
"MFP","24 Nov 2021","9","1.20"
"MFP","24 Nov 2021","10","1.20"
"MFP","24 Nov 2021","11","1.20"
"MFP","24 Nov 2021","12","10.00"
"MFP","24 Nov 2021","13","12.12"
"MFP","24 Nov 2021","14","12.12"
"MFP","24 Nov 2021","15","13.33"
"MFP","24 Nov 2021","16","30.27"
"MFP","24 Nov 2021","17","34.99"
"MFP","24 Nov 2021","18","53.17"
"MFP","24 Nov 2021","19","179.99"
"MFP","24 Nov 2021","20","22.07"
"MFP","24 Nov 2021","21","41.30"
"MFP","24 Nov 2021","22","24.95"
"MFP","24 Nov 2021","23","25.00"
"MFP","24 Nov 2021","24","23.81"
"MFP","24 Nov 2021","25","15.88"
"MFP","24 Nov 2021","26","13.10"
"MFP","24 Nov 2021","27","17.28"
"MFP","24 Nov 2021","28","25.00"
"MFP","24 Nov 2021","29","25.00"
"MFP","24 Nov 2021","30","19.95"
"MFP","24 Nov 2021","31","8.00"
"MFP","24 Nov 2021","32","9.88"
"MFP","24 Nov 2021","33","8.00"
"MFP","24 Nov 2021","34","10.14"
"MFP","24 Nov 2021","35","8.00"
"MFP","24 Nov 2021","36","8.00"
"MFP","24 Nov 2021","37","10.00"
"MFP","24 Nov 2021","38","9.88"
"MFP","24 Nov 2021","39","8.88"
"MFP","24 Nov 2021","40","9.88"
"MFP","24 Nov 2021","41","8.00"
"MFP","24 Nov 2021","42","24.99"
"MFP","24 Nov 2021","43","15.88"
"MFP","24 Nov 2021","44","8.00"
"MFP","24 Nov 2021","45","8.00"
"MFP","24 Nov 2021","46","8.07"
"MFP","24 Nov 2021","47","8.02"
"MFP","24 Nov 2021","48","8.00"
"MFP","25 Nov 2021","1","1.33"
"MFP","25 Nov 2021","2","1.20"
"MFP","25 Nov 2021","3","0.88"
"MFP","25 Nov 2021","4","0.88"
"MFP","25 Nov 2021","5","0.88"
"MFP","25 Nov 2021","6","0.88"
"MFP","25 Nov 2021","7","0.88"
"MFP","25 Nov 2021","8","1.20"
"MFP","25 Nov 2021","9","0.01"
"MFP","25 Nov 2021","10","0.88"
"MFP","25 Nov 2021","11","0.01"
"MFP","25 Nov 2021","12","8.00"
"MFP","25 Nov 2021","13","8.00"
"MFP","25 Nov 2021","14","8.00"
"MFP","25 Nov 2021","15","8.88"
"MFP","25 Nov 2021","16","9.88"
"MFP","25 Nov 2021","17","9.88"
"MFP","25 Nov 2021","18","9.88"
"MFP","25 Nov 2021","19","9.88"
"MFP","25 Nov 2021","20","8.46"
"MFP","25 Nov 2021","21","8.31"
"MFP","25 Nov 2021","22","10.65"
"MFP","25 Nov 2021","23","13.28"
"MFP","25 Nov 2021","24","8.00"
"MFP","25 Nov 2021","25","8.00"
"MFP","25 Nov 2021","26","8.00"
"MFP","25 Nov 2021","27","8.00"
"MFP","25 Nov 2021","28","10.00"
"MFP","25 Nov 2021","29","10.00"
"MFP","25 Nov 2021","30","9.88"
"MFP","25 Nov 2021","31","15.88"
"MFP","25 Nov 2021","32","16.55"
"MFP","25 Nov 2021","33","16.67"
"MFP","25 Nov 2021","34","24.95"
"MFP","25 Nov 2021","35","24.95"
"MFP","25 Nov 2021","36","23.81"
"MFP","25 Nov 2021","37","24.95"
"MFP","25 Nov 2021","38","24.95"
"MFP","25 Nov 2021","39","25.00"
"MFP","25 Nov 2021","40","183.78"
"MFP","25 Nov 2021","41","183.33"
"MFP","25 Nov 2021","42","100.00"
"MFP","25 Nov 2021","43","40.00"
"MFP","25 Nov 2021","44","19.15"
"MFP","25 Nov 2021","45","15.59"
"MFP","25 Nov 2021","46","9.05"
"MFP","25 Nov 2021","47","11.62"
"MFP","25 Nov 2021","48","8.00"
"MFP","26 Nov 2021","1","4.37"
"MFP","26 Nov 2021","2","1.20"
"MFP","26 Nov 2021","3","0.01"
"MFP","26 Nov 2021","4","0.01"
"MFP","26 Nov 2021","5","0.01"
"MFP","26 Nov 2021","6","0.01"
"MFP","26 Nov 2021","7","0.01"
"MFP","26 Nov 2021","8","0.01"
"MFP","26 Nov 2021","9","0.01"
"MFP","26 Nov 2021","10","0.01"
"MFP","26 Nov 2021","11","0.01"
"MFP","26 Nov 2021","12","8.00"
"MFP","26 Nov 2021","13","9.88"
"MFP","26 Nov 2021","14","10.00"
"MFP","26 Nov 2021","15","10.00"
"MFP","26 Nov 2021","16","10.00"
"MFP","26 Nov 2021","17","21.48"
"MFP","26 Nov 2021","18","25.00"
"MFP","26 Nov 2021","19","10.29"
"MFP","26 Nov 2021","20","24.95"
"MFP","26 Nov 2021","21","25.00"
"MFP","26 Nov 2021","22","158.00"
"MFP","26 Nov 2021","23","108.00"
"MFP","26 Nov 2021","24","107.78"
"MFP","26 Nov 2021","25","24.95"
"MFP","26 Nov 2021","26","107.78"
"MFP","26 Nov 2021","27","26.19"
"MFP","26 Nov 2021","28","112.78"
"MFP","26 Nov 2021","29","219.83"
"MFP","26 Nov 2021","30","254.81"
"MFP","26 Nov 2021","31","183.76"
"MFP","26 Nov 2021","32","193.82"
"MFP","26 Nov 2021","33","194.99"
"MFP","26 Nov 2021","34","272.99"
"MFP","26 Nov 2021","35","243.81"
"MFP","26 Nov 2021","36","163.87"
"MFP","26 Nov 2021","37","43.29"
"MFP","26 Nov 2021","38","150.69"
"MFP","26 Nov 2021","39","158.27"
"MFP","26 Nov 2021","40","186.00"
"MFP","26 Nov 2021","41","92.25"
"MFP","26 Nov 2021","42","202.60"
"MFP","26 Nov 2021","43","300.00"
"MFP","26 Nov 2021","44","300.00"
"MFP","26 Nov 2021","45","136.99"
"MFP","26 Nov 2021","46","123.33"
"MFP","26 Nov 2021","47","48.32"
"MFP","26 Nov 2021","48","35.21"
"MFP","27 Nov 2021","1","262.39"
"MFP","27 Nov 2021","2","227.38"
"MFP","27 Nov 2021","3","113.53"
"MFP","27 Nov 2021","4","67.38"
"MFP","27 Nov 2021","5","74.88"
"MFP","27 Nov 2021","6","67.38"
"MFP","27 Nov 2021","7","67.38"
"MFP","27 Nov 2021","8","49.88"
"MFP","27 Nov 2021","9","48.68"
"MFP","27 Nov 2021","10","48.06"
"MFP","27 Nov 2021","11","12.12"
"MFP","27 Nov 2021","12","88.00"
"MFP","27 Nov 2021","13","50.00"
"MFP","27 Nov 2021","14","50.00"
"MFP","27 Nov 2021","15","88.00"
"MFP","27 Nov 2021","16","33.33"
"MFP","27 Nov 2021","17","34.88"
"MFP","27 Nov 2021","18","20.12"
"MFP","27 Nov 2021","19","12.12"
"MFP","27 Nov 2021","20","10.00"
"MFP","27 Nov 2021","21","13.33"
"MFP","27 Nov 2021","22","12.07"
"MFP","27 Nov 2021","23","12.07"
"MFP","27 Nov 2021","24","21.48"
"MFP","27 Nov 2021","25","18.88"
"MFP","27 Nov 2021","26","18.88"
"MFP","27 Nov 2021","27","26.87"
"MFP","27 Nov 2021","28","26.87"
"MFP","27 Nov 2021","29","15.88"
"MFP","27 Nov 2021","30","15.88"
"MFP","27 Nov 2021","31","8.88"
"MFP","27 Nov 2021","32","8.88"
"MFP","27 Nov 2021","33","8.77"
"MFP","27 Nov 2021","34","10.00"
"MFP","27 Nov 2021","35","10.00"
"MFP","27 Nov 2021","36","11.95"
"MFP","27 Nov 2021","37","14.92"
"MFP","27 Nov 2021","38","23.28"
"MFP","27 Nov 2021","39","26.88"
"MFP","27 Nov 2021","40","24.57"
"MFP","27 Nov 2021","41","11.95"
"MFP","27 Nov 2021","42","10.00"
"MFP","27 Nov 2021","43","21.47"
"MFP","27 Nov 2021","44","15.09"
"MFP","27 Nov 2021","45","13.33"
"MFP","27 Nov 2021","46","11.90"
"MFP","27 Nov 2021","47","10.48"
"MFP","27 Nov 2021","48","10.21"
"MFP","28 Nov 2021","1","8.00"
"MFP","28 Nov 2021","2","1.28"
"MFP","28 Nov 2021","3","1.33"
"MFP","28 Nov 2021","4","1.20"
"MFP","28 Nov 2021","5","1.20"
"MFP","28 Nov 2021","6","8.00"
"MFP","28 Nov 2021","7","8.00"
"MFP","28 Nov 2021","8","8.00"
"MFP","28 Nov 2021","9","8.00"
"MFP","28 Nov 2021","10","8.00"
"MFP","28 Nov 2021","11","8.00"
"MFP","28 Nov 2021","12","10.00"
"MFP","28 Nov 2021","13","10.70"
"MFP","28 Nov 2021","14","10.92"
"MFP","28 Nov 2021","15","13.33"
"MFP","28 Nov 2021","16","33.33"
"MFP","28 Nov 2021","17","15.88"
"MFP","28 Nov 2021","18","33.33"
"MFP","28 Nov 2021","19","31.38"
"MFP","28 Nov 2021","20","30.98"
"MFP","28 Nov 2021","21","29.48"
"MFP","28 Nov 2021","22","50.48"
"MFP","28 Nov 2021","23","52.47"
"MFP","28 Nov 2021","24","50.47"
"MFP","28 Nov 2021","25","48.68"
"MFP","28 Nov 2021","26","50.47"
"MFP","28 Nov 2021","27","87.32"
