der_name,electric_grid_name,der_type,model_name,node_name,is_phase_0_connected,is_phase_1_connected,is_phase_2_connected,is_phase_3_connected,n_phases,connection,active_power,reactive_power
flex_932,hougang_405node,flexible_load,residential,243,0,0,1,0,1,wye,-72748.7217,-23911.3485
flex_933,hougang_405node,flexible_load,residential,243,0,0,0,1,1,wye,-85975.762,-28258.8664
flex_934,hougang_405node,flexible_load,industrial,245,0,1,0,0,1,wye,-5100000.0,-1676288.936
flex_935,hougang_405node,flexible_load,industrial,245,0,0,1,0,1,wye,-4675000.0,-1536598.192
flex_936,hougang_405node,flexible_load,industrial,245,0,0,0,1,1,wye,-2975000.0,-977835.2129
flex_937,hougang_405node,flexible_load,industrial,249,0,1,0,0,1,wye,-3054948.777,-1004113.105
flex_938,hougang_405node,flexible_load,industrial,249,0,0,1,0,1,wye,-3733826.283,-1227249.351
flex_939,hougang_405node,flexible_load,industrial,249,0,0,0,1,1,wye,-3394387.53,-1115681.228
flex_940,hougang_405node,flexible_load,industrial,250,0,1,0,0,1,wye,-3148667.011,-1034916.799
flex_941,hougang_405node,flexible_load,industrial,250,0,0,1,0,1,wye,-1574333.505,-517458.3994
flex_942,hougang_405node,flexible_load,industrial,250,0,0,0,1,1,wye,-3148667.011,-1034916.799
flex_943,hougang_405node,flexible_load,residential,251,0,1,0,0,1,wye,-86829.7969,-28539.5741
flex_944,hougang_405node,flexible_load,residential,251,0,0,1,0,1,wye,-63148.9432,-20756.0539
flex_945,hougang_405node,flexible_load,residential,251,0,0,0,1,1,wye,-86829.7969,-28539.5741
flex_946,hougang_405node,flexible_load,residential,252,0,1,0,0,1,wye,-123414.256,-40564.3043
flex_947,hougang_405node,flexible_load,residential,252,0,0,1,0,1,wye,-82276.1707,-27042.8695
flex_948,hougang_405node,flexible_load,residential,252,0,0,0,1,1,wye,-102845.2133,-33803.5869
flex_949,hougang_405node,flexible_load,residential,253,0,1,0,0,1,wye,-71493.5773,-23498.8025
flex_950,hougang_405node,flexible_load,residential,253,0,0,1,0,1,wye,-50045.5041,-16449.1617
flex_951,hougang_405node,flexible_load,residential,253,0,0,0,1,1,wye,-92941.6505,-30548.4432
flex_952,hougang_405node,flexible_load,residential,255,0,1,0,0,1,wye,-95051.5605,-31241.9371
flex_953,hougang_405node,flexible_load,residential,255,0,0,1,0,1,wye,-57030.9363,-18745.1623
flex_954,hougang_405node,flexible_load,residential,255,0,0,0,1,1,wye,-133072.1847,-43738.7119
flex_955,hougang_405node,flexible_load,industrial,291,0,1,0,0,1,wye,-184266.42,-60565.4434
flex_956,hougang_405node,flexible_load,industrial,291,0,0,1,0,1,wye,-429954.98,-141319.3679
flex_957,hougang_405node,flexible_load,industrial,291,0,0,0,1,1,wye,-307110.7,-100942.4056
flex_958,hougang_405node,flexible_load,industrial,292,0,1,0,0,1,wye,-90759.4565,-29831.1907
flex_959,hougang_405node,flexible_load,industrial,292,0,0,1,0,1,wye,-102104.3885,-33560.0896
flex_960,hougang_405node,flexible_load,industrial,292,0,0,0,1,1,wye,-147484.1168,-48475.6849
flex_961,hougang_405node,flexible_load,industrial,293,0,1,0,0,1,wye,-55279.926,-18169.633
flex_962,hougang_405node,flexible_load,industrial,293,0,0,1,0,1,wye,-119773.173,-39367.5382
flex_963,hougang_405node,flexible_load,industrial,293,0,0,0,1,1,wye,-101346.531,-33310.9939
flex_964,hougang_405node,flexible_load,industrial,308,0,1,0,0,1,wye,-110559.852,-36339.266
flex_965,hougang_405node,flexible_load,industrial,308,0,0,1,0,1,wye,-82919.889,-27254.4495
flex_966,hougang_405node,flexible_load,industrial,308,0,0,0,1,1,wye,-82919.889,-27254.4495
flex_967,hougang_405node,flexible_load,residential,309,0,1,0,0,1,wye,-64407.6046,-21169.7559
flex_968,hougang_405node,flexible_load,residential,309,0,0,1,0,1,wye,-64407.6046,-21169.7559
flex_969,hougang_405node,flexible_load,residential,309,0,0,0,1,1,wye,-85876.8061,-28226.3412
flex_970,hougang_405node,flexible_load,industrial,315,0,1,0,0,1,wye,-79288.2148,-26060.7759
flex_971,hougang_405node,flexible_load,industrial,315,0,0,1,0,1,wye,-64872.1758,-21322.453
flex_972,hougang_405node,flexible_load,industrial,315,0,0,0,1,1,wye,-72080.1953,-23691.6145
flex_973,hougang_405node,flexible_load,industrial,316,0,1,0,0,1,wye,-67564.354,-22207.3292
flex_974,hougang_405node,flexible_load,industrial,316,0,0,1,0,1,wye,-36853.284,-12113.0887
flex_975,hougang_405node,flexible_load,industrial,316,0,0,0,1,1,wye,-79848.782,-26245.0255
flex_976,hougang_405node,flexible_load,industrial,317,0,1,0,0,1,wye,-42995.498,-14131.9368
flex_977,hougang_405node,flexible_load,industrial,317,0,0,1,0,1,wye,-55279.926,-18169.633
flex_978,hougang_405node,flexible_load,industrial,317,0,0,0,1,1,wye,-85990.996,-28263.8736
flex_979,hougang_405node,flexible_load,industrial,318,0,1,0,0,1,wye,-49137.712,-16150.7849
flex_980,hougang_405node,flexible_load,industrial,318,0,0,1,0,1,wye,-79848.782,-26245.0255
flex_981,hougang_405node,flexible_load,industrial,318,0,0,0,1,1,wye,-55279.926,-18169.633
flex_982,hougang_405node,flexible_load,industrial,319,0,1,0,0,1,wye,-73706.568,-24226.1773
flex_983,hougang_405node,flexible_load,industrial,319,0,0,1,0,1,wye,-110559.852,-36339.266
flex_984,hougang_405node,flexible_load,industrial,319,0,0,0,1,1,wye,-92133.21,-30282.7217
flex_985,hougang_405node,flexible_load,industrial,320,0,1,0,0,1,wye,-42995.498,-14131.9368
flex_986,hougang_405node,flexible_load,industrial,320,0,0,1,0,1,wye,-73706.568,-24226.1773
flex_987,hougang_405node,flexible_load,industrial,320,0,0,0,1,1,wye,-67564.354,-22207.3292
flex_988,hougang_405node,flexible_load,industrial,321,0,1,0,0,1,wye,-122844.28,-40376.9622
flex_989,hougang_405node,flexible_load,industrial,321,0,0,1,0,1,wye,-110559.852,-36339.266
flex_990,hougang_405node,flexible_load,industrial,321,0,0,0,1,1,wye,-135128.708,-44414.6585
flex_991,hougang_405node,flexible_load,industrial,322,0,1,0,0,1,wye,-50456.1367,-16584.1301
flex_992,hougang_405node,flexible_load,industrial,322,0,0,1,0,1,wye,-93704.2539,-30799.0988
flex_993,hougang_405node,flexible_load,industrial,322,0,0,0,1,1,wye,-72080.1953,-23691.6145
flex_994,hougang_405node,flexible_load,industrial,323,0,1,0,0,1,wye,-93704.2539,-30799.0988
flex_995,hougang_405node,flexible_load,industrial,323,0,0,1,0,1,wye,-43248.1172,-14214.9687
flex_996,hougang_405node,flexible_load,industrial,323,0,0,0,1,1,wye,-79288.2148,-26060.7759
flex_997,hougang_405node,flexible_load,industrial,326,0,1,0,0,1,wye,-67564.354,-22207.3292
flex_998,hougang_405node,flexible_load,industrial,326,0,0,1,0,1,wye,-61422.14,-20188.4811
flex_999,hougang_405node,flexible_load,industrial,326,0,0,0,1,1,wye,-55279.926,-18169.633
flex_1000,hougang_405node,flexible_load,industrial,328,0,1,0,0,1,wye,-2975000.0,-977835.2129
flex_1001,hougang_405node,flexible_load,industrial,328,0,0,1,0,1,wye,-3825000.0,-1257216.702
flex_1002,hougang_405node,flexible_load,industrial,328,0,0,0,1,1,wye,-5950000.0,-1955670.426
flex_1003,hougang_405node,flexible_load,industrial,329,0,1,0,0,1,wye,-3400000.0,-1117525.958
flex_1004,hougang_405node,flexible_load,industrial,329,0,0,1,0,1,wye,-4675000.0,-1536598.192
flex_1005,hougang_405node,flexible_load,industrial,329,0,0,0,1,1,wye,-4675000.0,-1536598.192
flex_1006,hougang_405node,flexible_load,industrial,330,0,1,0,0,1,wye,-5525000.0,-1815979.681
flex_1007,hougang_405node,flexible_load,industrial,330,0,0,1,0,1,wye,-3400000.0,-1117525.958
flex_1008,hougang_405node,flexible_load,industrial,330,0,0,0,1,1,wye,-3825000.0,-1257216.702
flex_1009,hougang_405node,flexible_load,industrial,331,0,1,0,0,1,wye,-2924336.531,-961182.936
flex_1010,hougang_405node,flexible_load,industrial,331,0,0,1,0,1,wye,-1860941.429,-611661.8684
flex_1011,hougang_405node,flexible_load,industrial,331,0,0,0,1,1,wye,-3190185.307,-1048563.203
flex_1012,hougang_405node,flexible_load,residential,332,0,1,0,0,1,wye,-92412.2572,-30374.4401
flex_1013,hougang_405node,flexible_load,residential,332,0,0,1,0,1,wye,-52807.0041,-17356.8229
flex_1014,hougang_405node,flexible_load,residential,332,0,0,0,1,1,wye,-52807.0041,-17356.8229
flex_1015,hougang_405node,flexible_load,residential,333,0,1,0,0,1,wye,-43753.7368,-14381.1578
flex_1016,hougang_405node,flexible_load,residential,333,0,0,1,0,1,wye,-76569.0394,-25167.0262
flex_1017,hougang_405node,flexible_load,residential,333,0,0,0,1,1,wye,-43753.7368,-14381.1578
flex_1018,hougang_405node,flexible_load,residential,334,0,1,0,0,1,wye,-99164.4081,-32593.7647
flex_1019,hougang_405node,flexible_load,residential,334,0,0,1,0,1,wye,-63748.548,-20953.1345
flex_1020,hougang_405node,flexible_load,residential,334,0,0,0,1,1,wye,-49582.204,-16296.8824
flex_1021,hougang_405node,flexible_load,residential,335,0,1,0,0,1,wye,-39681.1209,-13042.5537
flex_1022,hougang_405node,flexible_load,residential,335,0,0,1,0,1,wye,-92589.2821,-30432.6253
flex_1023,hougang_405node,flexible_load,residential,335,0,0,0,1,1,wye,-66135.2015,-21737.5895
flex_1024,hougang_405node,flexible_load,residential,336,0,1,0,0,1,wye,-123452.3762,-40576.8338
flex_1025,hougang_405node,flexible_load,residential,336,0,0,1,0,1,wye,-70544.215,-23186.7622
flex_1026,hougang_405node,flexible_load,residential,336,0,0,0,1,1,wye,-70544.215,-23186.7622
flex_1027,hougang_405node,flexible_load,residential,337,0,1,0,0,1,wye,-59262.8339,-19478.7515
flex_1028,hougang_405node,flexible_load,residential,337,0,0,1,0,1,wye,-81486.3966,-26783.2834
flex_1029,hougang_405node,flexible_load,residential,337,0,0,0,1,1,wye,-81486.3966,-26783.2834
flex_1030,hougang_405node,flexible_load,residential,338,0,1,0,0,1,wye,-72748.7217,-23911.3485
flex_1031,hougang_405node,flexible_load,residential,338,0,0,1,0,1,wye,-66135.2015,-21737.5895
flex_1032,hougang_405node,flexible_load,residential,338,0,0,0,1,1,wye,-59521.6814,-19563.8306
flex_1033,hougang_405node,flexible_load,residential,339,0,1,0,0,1,wye,-54209.7981,-17817.899
flex_1034,hougang_405node,flexible_load,residential,339,0,0,1,0,1,wye,-59630.7779,-19599.6889
flex_1035,hougang_405node,flexible_load,residential,339,0,0,0,1,1,wye,-48788.8183,-16036.1091
flex_1036,hougang_405node,flexible_load,commercial,340,0,1,0,0,1,wye,-42995.498,-14131.9368
flex_1037,hougang_405node,flexible_load,commercial,340,0,0,1,0,1,wye,-55279.926,-18169.633
flex_1038,hougang_405node,flexible_load,commercial,340,0,0,0,1,1,wye,-85990.996,-28263.8736
flex_1039,hougang_405node,flexible_load,industrial,341,0,1,0,0,1,wye,-49950.2733,-16417.8609
flex_1040,hougang_405node,flexible_load,industrial,341,0,0,1,0,1,wye,-78493.2867,-25799.4957
flex_1041,hougang_405node,flexible_load,industrial,341,0,0,0,1,1,wye,-85629.04,-28144.9044
flex_1042,hougang_405node,flexible_load,industrial,342,0,1,0,0,1,wye,-55279.926,-18169.633
flex_1043,hougang_405node,flexible_load,industrial,342,0,0,1,0,1,wye,-73706.568,-24226.1773
flex_1044,hougang_405node,flexible_load,industrial,342,0,0,0,1,1,wye,-55279.926,-18169.633
flex_1045,hougang_405node,flexible_load,industrial,343,0,1,0,0,1,wye,-79848.782,-26245.0255
flex_1046,hougang_405node,flexible_load,industrial,343,0,0,1,0,1,wye,-49137.712,-16150.7849
flex_1047,hougang_405node,flexible_load,industrial,343,0,0,0,1,1,wye,-55279.926,-18169.633
flex_1048,hougang_405node,flexible_load,industrial,344,0,1,0,0,1,wye,-42995.498,-14131.9368
flex_1049,hougang_405node,flexible_load,industrial,344,0,0,1,0,1,wye,-79848.782,-26245.0255
flex_1050,hougang_405node,flexible_load,industrial,344,0,0,0,1,1,wye,-61422.14,-20188.4811
flex_1051,hougang_405node,flexible_load,industrial,345,0,1,0,0,1,wye,-119773.173,-39367.5382
flex_1052,hougang_405node,flexible_load,industrial,345,0,0,1,0,1,wye,-64493.247,-21197.9052
flex_1053,hougang_405node,flexible_load,industrial,345,0,0,0,1,1,wye,-92133.21,-30282.7217
flex_1054,hougang_405node,flexible_load,industrial,346,0,1,0,0,1,wye,-39671.1951,-13039.2913
flex_1055,hougang_405node,flexible_load,industrial,346,0,0,1,0,1,wye,-72730.5244,-23905.3673
flex_1056,hougang_405node,flexible_load,industrial,346,0,0,0,1,1,wye,-85954.2561,-28251.7977
flex_1057,hougang_405node,flexible_load,industrial,347,0,1,0,0,1,wye,-98275.424,-32301.5698
flex_1058,hougang_405node,flexible_load,industrial,347,0,0,1,0,1,wye,-110559.852,-36339.266
flex_1059,hougang_405node,flexible_load,industrial,347,0,0,0,1,1,wye,-159697.564,-52490.0509
flex_1060,hougang_405node,flexible_load,industrial,348,0,1,0,0,1,wye,-73706.568,-24226.1773
flex_1061,hougang_405node,flexible_load,industrial,348,0,0,1,0,1,wye,-101346.531,-33310.9939
flex_1062,hougang_405node,flexible_load,industrial,348,0,0,0,1,1,wye,-101346.531,-33310.9939
flex_1063,hougang_405node,flexible_load,industrial,349,0,1,0,0,1,wye,-73706.568,-24226.1773
flex_1064,hougang_405node,flexible_load,industrial,349,0,0,1,0,1,wye,-67564.354,-22207.3292
flex_1065,hougang_405node,flexible_load,industrial,349,0,0,0,1,1,wye,-42995.498,-14131.9368
flex_1066,hougang_405node,flexible_load,industrial,350,0,1,0,0,1,wye,-42995.498,-14131.9368
flex_1067,hougang_405node,flexible_load,industrial,350,0,0,1,0,1,wye,-73706.568,-24226.1773
flex_1068,hougang_405node,flexible_load,industrial,350,0,0,0,1,1,wye,-67564.354,-22207.3292
flex_1069,hougang_405node,flexible_load,industrial,352,0,1,0,0,1,wye,-86496.2343,-28429.9374
flex_1070,hougang_405node,flexible_load,industrial,352,0,0,1,0,1,wye,-86496.2343,-28429.9374
flex_1071,hougang_405node,flexible_load,industrial,352,0,0,0,1,1,wye,-43248.1172,-14214.9687
flex_1072,hougang_405node,flexible_load,industrial,354,0,1,0,0,1,wye,-61422.14,-20188.4811
flex_1073,hougang_405node,flexible_load,industrial,354,0,0,1,0,1,wye,-73706.568,-24226.1773
flex_1074,hougang_405node,flexible_load,industrial,354,0,0,0,1,1,wye,-49137.712,-16150.7849
flex_1075,hougang_405node,flexible_load,industrial,355,0,1,0,0,1,wye,-61422.14,-20188.4811
flex_1076,hougang_405node,flexible_load,industrial,355,0,0,1,0,1,wye,-85990.996,-28263.8736
flex_1077,hougang_405node,flexible_load,industrial,355,0,0,0,1,1,wye,-36853.284,-12113.0887
flex_1078,hougang_405node,flexible_load,residential,357,0,1,0,0,1,wye,-92006.6647,-30241.1282
flex_1079,hougang_405node,flexible_load,residential,357,0,0,1,0,1,wye,-61337.7764,-20160.7522
flex_1080,hougang_405node,flexible_load,residential,357,0,0,0,1,1,wye,-76672.2205,-25200.9402
flex_1081,hougang_405node,flexible_load,industrial,358,0,1,0,0,1,wye,-49137.712,-16150.7849
flex_1082,hougang_405node,flexible_load,industrial,358,0,0,1,0,1,wye,-61422.14,-20188.4811
flex_1083,hougang_405node,flexible_load,industrial,358,0,0,0,1,1,wye,-73706.568,-24226.1773
flex_1084,hougang_405node,flexible_load,industrial,359,0,1,0,0,1,wye,-55279.926,-18169.633
flex_1085,hougang_405node,flexible_load,industrial,359,0,0,1,0,1,wye,-67564.354,-22207.3292
flex_1086,hougang_405node,flexible_load,industrial,359,0,0,0,1,1,wye,-61422.14,-20188.4811
flex_1087,hougang_405node,flexible_load,industrial,360,0,1,0,0,1,wye,-67564.354,-22207.3292
flex_1088,hougang_405node,flexible_load,industrial,360,0,0,1,0,1,wye,-73706.568,-24226.1773
flex_1089,hougang_405node,flexible_load,industrial,360,0,0,0,1,1,wye,-42995.498,-14131.9368
flex_1090,hougang_405node,flexible_load,industrial,361,0,1,0,0,1,wye,-61422.14,-20188.4811
flex_1091,hougang_405node,flexible_load,industrial,361,0,0,1,0,1,wye,-73706.568,-24226.1773
flex_1092,hougang_405node,flexible_load,industrial,361,0,0,0,1,1,wye,-49137.712,-16150.7849
flex_1093,hougang_405node,flexible_load,industrial,362,0,1,0,0,1,wye,-55279.926,-18169.633
flex_1094,hougang_405node,flexible_load,industrial,362,0,0,1,0,1,wye,-55279.926,-18169.633
flex_1095,hougang_405node,flexible_load,industrial,362,0,0,0,1,1,wye,-73706.568,-24226.1773
flex_1096,hougang_405node,flexible_load,industrial,364,0,1,0,0,1,wye,-100912.2734,-33168.2603
flex_1097,hougang_405node,flexible_load,industrial,364,0,0,1,0,1,wye,-72080.1953,-23691.6145
flex_1098,hougang_405node,flexible_load,industrial,364,0,0,0,1,1,wye,-43248.1172,-14214.9687
flex_1099,hougang_405node,flexible_load,industrial,365,0,1,0,0,1,wye,-110559.852,-36339.266
flex_1100,hougang_405node,flexible_load,industrial,365,0,0,1,0,1,wye,-101346.531,-33310.9939
flex_1101,hougang_405node,flexible_load,industrial,365,0,0,0,1,1,wye,-64493.247,-21197.9052
flex_1102,hougang_405node,flexible_load,industrial,366,0,1,0,0,1,wye,-106801.8682,-35104.0765
flex_1103,hougang_405node,flexible_load,industrial,366,0,0,1,0,1,wye,-133502.3353,-43880.0956
flex_1104,hougang_405node,flexible_load,industrial,366,0,0,0,1,1,wye,-160202.8023,-52656.1147
flex_1105,hougang_405node,flexible_load,industrial,367,0,1,0,0,1,wye,-113449.3206,-37288.9884
flex_1106,hougang_405node,flexible_load,industrial,367,0,0,1,0,1,wye,-158829.0488,-52204.5838
flex_1107,hougang_405node,flexible_load,industrial,367,0,0,0,1,1,wye,-68069.5923,-22373.3931
flex_1108,hougang_405node,flexible_load,industrial,368,0,1,0,0,1,wye,-107487.3993,-35329.3997
flex_1109,hougang_405node,flexible_load,industrial,368,0,0,1,0,1,wye,-46066.0283,-15141.1713
flex_1110,hougang_405node,flexible_load,industrial,368,0,0,0,1,1,wye,-76776.7138,-25235.2855
flex_1111,hougang_405node,flexible_load,industrial,369,0,1,0,0,1,wye,-85990.996,-28263.8736
flex_1112,hougang_405node,flexible_load,industrial,369,0,0,1,0,1,wye,-61422.14,-20188.4811
flex_1113,hougang_405node,flexible_load,industrial,369,0,0,0,1,1,wye,-36853.284,-12113.0887
flex_1114,hougang_405node,flexible_load,industrial,394,0,1,0,0,1,wye,-4250000.0,-1396907.447
flex_1115,hougang_405node,flexible_load,industrial,394,0,0,1,0,1,wye,-3825000.0,-1257216.702
flex_1116,hougang_405node,flexible_load,industrial,394,0,0,0,1,1,wye,-4675000.0,-1536598.192
flex_1117,hougang_405node,flexible_load,industrial,395,0,1,0,0,1,wye,-4675000.0,-1536598.192
flex_1118,hougang_405node,flexible_load,industrial,395,0,0,1,0,1,wye,-3400000.0,-1117525.958
flex_1119,hougang_405node,flexible_load,industrial,395,0,0,0,1,1,wye,-4675000.0,-1536598.192
flex_1120,hougang_405node,flexible_load,mixed_commercial_residential,396,0,1,0,0,1,wye,-79812.6528,-26233.1504
flex_1121,hougang_405node,flexible_load,mixed_commercial_residential,396,0,0,1,0,1,wye,-73161.5984,-24047.0545
flex_1122,hougang_405node,flexible_load,mixed_commercial_residential,396,0,0,0,1,1,wye,-46557.3808,-15302.6711
flex_1123,hougang_405node,flexible_load,residential,397,0,1,0,0,1,wye,-80090.5602,-26324.4941
flex_1124,hougang_405node,flexible_load,residential,397,0,0,1,0,1,wye,-97888.4625,-32174.3817
flex_1125,hougang_405node,flexible_load,residential,397,0,0,0,1,1,wye,-88989.5114,-29249.4379
flex_1126,hougang_405node,flexible_load,industrial,398,0,1,0,0,1,wye,-103883.2138,-34144.7612
flex_1127,hougang_405node,flexible_load,industrial,398,0,0,1,0,1,wye,-74202.2956,-24389.1151
flex_1128,hougang_405node,flexible_load,industrial,398,0,0,0,1,1,wye,-44521.3774,-14633.4691
flex_1129,hougang_405node,flexible_load,industrial,399,0,1,0,0,1,wye,-73706.568,-24226.1773
flex_1130,hougang_405node,flexible_load,industrial,399,0,0,1,0,1,wye,-119773.173,-39367.5382
flex_1131,hougang_405node,flexible_load,industrial,399,0,0,0,1,1,wye,-82919.889,-27254.4495
flex_1132,hougang_405node,flexible_load,industrial,400,0,1,0,0,1,wye,-82607.5124,-27151.7763
flex_1133,hougang_405node,flexible_load,industrial,400,0,0,1,0,1,wye,-38126.5442,-12531.5891
flex_1134,hougang_405node,flexible_load,industrial,400,0,0,0,1,1,wye,-69898.6643,-22974.5799
flex_1135,hougang_405node,flexible_load,industrial,401,0,1,0,0,1,wye,-82738.2506,-27194.7479
flex_1136,hougang_405node,flexible_load,industrial,401,0,0,1,0,1,wye,-99285.9007,-32633.6974
flex_1137,hougang_405node,flexible_load,industrial,401,0,0,0,1,1,wye,-66190.6005,-21755.7983
flex_1138,hougang_405node,flexible_load,industrial,402,0,1,0,0,1,wye,-100912.2734,-33168.2603
flex_1139,hougang_405node,flexible_load,industrial,402,0,0,1,0,1,wye,-57664.1562,-18953.2916
