definition_name,time_period,value
thermal_generator,01T06:00,0
thermal_generator,01T06:30,0
thermal_generator,01T07:00,0
thermal_generator,01T07:30,0
thermal_generator,01T08:00,0.0133333333333333
thermal_generator,01T08:30,0.0266666666666667
thermal_generator,01T09:00,0.04
thermal_generator,01T09:30,0.06
thermal_generator,01T10:00,0.08
thermal_generator,01T10:30,0.1025
thermal_generator,01T11:00,0.125
thermal_generator,01T11:30,0.1475
thermal_generator,01T12:00,0.17
thermal_generator,01T12:30,0.186666666666667
thermal_generator,01T13:00,0.203333333333333
thermal_generator,01T13:30,0.22
thermal_generator,01T14:00,0.184
thermal_generator,01T14:30,0.148
thermal_generator,01T15:00,0.112
thermal_generator,01T15:30,0.076
thermal_generator,01T16:00,0.04
thermal_generator,01T16:30,0.02
thermal_generator,01T17:00,0
thermal_generator,01T17:30,0
thermal_generator,01T18:00,0
thermal_generator,01T18:30,0
thermal_generator,01T19:00,0
thermal_generator,01T19:30,0
thermal_generator,01T20:00,0
thermal_generator,01T20:30,0
thermal_generator,01T21:00,0
thermal_generator,01T21:30,0
thermal_generator,01T22:00,0
thermal_generator,01T22:30,0
thermal_generator,01T23:00,0
thermal_generator,01T23:30,0
thermal_generator,02T00:00,0
thermal_generator,02T00:30,0
thermal_generator,02T01:00,0
thermal_generator,02T01:30,0
thermal_generator,02T02:00,0
thermal_generator,02T02:30,0
thermal_generator,02T03:00,0
thermal_generator,02T03:30,0
thermal_generator,02T04:00,0
thermal_generator,02T04:30,0
thermal_generator,02T05:00,0
thermal_generator,02T05:30,0
thermal_generator,02T06:00,0
thermal_generator,02T06:30,0
thermal_generator,02T07:00,0
thermal_generator,02T07:30,0
thermal_generator,02T08:00,0.0133333333333333
thermal_generator,02T08:30,0.0266666666666667
thermal_generator,02T09:00,0.04
thermal_generator,02T09:30,0.06
thermal_generator,02T10:00,0.08
thermal_generator,02T10:30,0.1025
thermal_generator,02T11:00,0.125
thermal_generator,02T11:30,0.1475
thermal_generator,02T12:00,0.17
thermal_generator,02T12:30,0.186666666666667
thermal_generator,02T13:00,0.203333333333333
thermal_generator,02T13:30,0.22
thermal_generator,02T14:00,0.184
thermal_generator,02T14:30,0.148
thermal_generator,02T15:00,0.112
thermal_generator,02T15:30,0.076
thermal_generator,02T16:00,0.04
thermal_generator,02T16:30,0.02
thermal_generator,02T17:00,0
thermal_generator,02T17:30,0
thermal_generator,02T18:00,0
thermal_generator,02T18:30,0
thermal_generator,02T19:00,0
thermal_generator,02T19:30,0
thermal_generator,02T20:00,0
thermal_generator,02T20:30,0
thermal_generator,02T21:00,0
thermal_generator,02T21:30,0
thermal_generator,02T22:00,0
thermal_generator,02T22:30,0
thermal_generator,02T23:00,0
thermal_generator,02T23:30,0
heat_pump_test,01T00:00,1
heat_pump_test,01T00:30,1
heat_pump_test,01T01:00,1
heat_pump_test,01T01:30,1
heat_pump_test,01T02:00,1
heat_pump_test,01T02:30,1
heat_pump_test,01T03:00,1
heat_pump_test,01T03:30,1
heat_pump_test,01T04:00,1
heat_pump_test,01T04:30,1
heat_pump_test,01T05:00,1
heat_pump_test,01T05:30,1
heat_pump_test,01T06:00,1
heat_pump_test,01T06:30,1
heat_pump_test,01T07:00,1
heat_pump_test,01T07:30,1
heat_pump_test,01T08:00,1
heat_pump_test,01T08:30,1
heat_pump_test,01T09:00,1
heat_pump_test,01T09:30,1
heat_pump_test,01T10:00,1
heat_pump_test,01T10:30,1
heat_pump_test,01T11:00,1
heat_pump_test,01T11:30,1
heat_pump_test,01T12:00,1
heat_pump_test,01T12:30,1
heat_pump_test,01T13:00,1
heat_pump_test,01T13:30,1
heat_pump_test,01T14:00,1
heat_pump_test,01T14:30,1
heat_pump_test,01T15:00,1
heat_pump_test,01T15:30,1
heat_pump_test,01T16:00,1
heat_pump_test,01T16:30,1
heat_pump_test,01T17:00,1
heat_pump_test,01T17:30,1
heat_pump_test,01T18:00,1
heat_pump_test,01T18:30,1
heat_pump_test,01T19:00,1
heat_pump_test,01T19:30,1
heat_pump_test,01T20:00,1
heat_pump_test,01T20:30,1
heat_pump_test,01T21:00,1
heat_pump_test,01T21:30,1
heat_pump_test,01T22:00,1
heat_pump_test,01T22:30,1
heat_pump_test,01T23:00,1
heat_pump_test,01T23:30,1
heat_pump_test,02T00:00,1
heat_pump_test,02T00:30,1
heat_pump_test,02T01:00,1
heat_pump_test,02T01:30,1
heat_pump_test,02T02:00,1
heat_pump_test,02T02:30,1
heat_pump_test,02T03:00,1
heat_pump_test,02T03:30,1
heat_pump_test,02T04:00,1
heat_pump_test,02T04:30,1
heat_pump_test,02T05:00,1
heat_pump_test,02T05:30,1
heat_pump_test,02T06:00,1
heat_pump_test,02T06:30,1
heat_pump_test,02T07:00,1
heat_pump_test,02T07:30,1
heat_pump_test,02T08:00,1
heat_pump_test,02T08:30,1
heat_pump_test,02T09:00,1
heat_pump_test,02T09:30,1
heat_pump_test,02T10:00,1
heat_pump_test,02T10:30,1
heat_pump_test,02T11:00,1
heat_pump_test,02T11:30,1
heat_pump_test,02T12:00,1
heat_pump_test,02T12:30,1
heat_pump_test,02T13:00,1
heat_pump_test,02T13:30,1
heat_pump_test,02T14:00,1
heat_pump_test,02T14:30,1
heat_pump_test,02T15:00,1
heat_pump_test,02T15:30,1
heat_pump_test,02T16:00,1
heat_pump_test,02T16:30,1
heat_pump_test,02T17:00,1
heat_pump_test,02T17:30,1
heat_pump_test,02T18:00,1
heat_pump_test,02T18:30,1
heat_pump_test,02T19:00,1
heat_pump_test,02T19:30,1
heat_pump_test,02T20:00,1
heat_pump_test,02T20:30,1
heat_pump_test,02T21:00,1
heat_pump_test,02T21:30,1
heat_pump_test,02T22:00,1
heat_pump_test,02T22:30,1
heat_pump_test,02T23:00,1
heat_pump_test,02T23:30,1
fc_micro_chp,01T00:00,1
fc_micro_chp,01T00:30,1
fc_micro_chp,01T01:00,1
fc_micro_chp,01T01:30,1
fc_micro_chp,01T02:00,1
fc_micro_chp,01T02:30,1
fc_micro_chp,01T03:00,1
fc_micro_chp,01T03:30,1
fc_micro_chp,01T04:00,1
fc_micro_chp,01T04:30,1
fc_micro_chp,01T05:00,1
fc_micro_chp,01T05:30,1
fc_micro_chp,01T06:00,1
fc_micro_chp,01T06:30,1
fc_micro_chp,01T07:00,1
fc_micro_chp,01T07:30,1
fc_micro_chp,01T08:00,1
fc_micro_chp,01T08:30,1
fc_micro_chp,01T09:00,1
fc_micro_chp,01T09:30,1
fc_micro_chp,01T10:00,1
fc_micro_chp,01T10:30,1
fc_micro_chp,01T11:00,1
fc_micro_chp,01T11:30,1
fc_micro_chp,01T12:00,1
fc_micro_chp,01T12:30,1
fc_micro_chp,01T13:00,1
fc_micro_chp,01T13:30,1
fc_micro_chp,01T14:00,1
fc_micro_chp,01T14:30,1
fc_micro_chp,01T15:00,1
fc_micro_chp,01T15:30,1
fc_micro_chp,01T16:00,1
fc_micro_chp,01T16:30,1
fc_micro_chp,01T17:00,1
fc_micro_chp,01T17:30,1
fc_micro_chp,01T18:00,1
fc_micro_chp,01T18:30,1
fc_micro_chp,01T19:00,1
fc_micro_chp,01T19:30,1
fc_micro_chp,01T20:00,1
fc_micro_chp,01T20:30,1
fc_micro_chp,01T21:00,1
fc_micro_chp,01T21:30,1
fc_micro_chp,01T22:00,1
fc_micro_chp,01T22:30,1
fc_micro_chp,01T23:00,1
fc_micro_chp,01T23:30,1
fc_micro_chp,02T00:00,1
fc_micro_chp,02T00:30,1
fc_micro_chp,02T01:00,1
fc_micro_chp,02T01:30,1
fc_micro_chp,02T02:00,1
fc_micro_chp,02T02:30,1
fc_micro_chp,02T03:00,1
fc_micro_chp,02T03:30,1
fc_micro_chp,02T04:00,1
fc_micro_chp,02T04:30,1
fc_micro_chp,02T05:00,1
fc_micro_chp,02T05:30,1
fc_micro_chp,02T06:00,1
fc_micro_chp,02T06:30,1
fc_micro_chp,02T07:00,1
fc_micro_chp,02T07:30,1
fc_micro_chp,02T08:00,1
fc_micro_chp,02T08:30,1
fc_micro_chp,02T09:00,1
fc_micro_chp,02T09:30,1
fc_micro_chp,02T10:00,1
fc_micro_chp,02T10:30,1
fc_micro_chp,02T11:00,1
fc_micro_chp,02T11:30,1
fc_micro_chp,02T12:00,1
fc_micro_chp,02T12:30,1
fc_micro_chp,02T13:00,1
fc_micro_chp,02T13:30,1
fc_micro_chp,02T14:00,1
fc_micro_chp,02T14:30,1
fc_micro_chp,02T15:00,1
fc_micro_chp,02T15:30,1
fc_micro_chp,02T16:00,1
fc_micro_chp,02T16:30,1
fc_micro_chp,02T17:00,1
fc_micro_chp,02T17:30,1
fc_micro_chp,02T18:00,1
fc_micro_chp,02T18:30,1
fc_micro_chp,02T19:00,1
fc_micro_chp,02T19:30,1
fc_micro_chp,02T20:00,1
fc_micro_chp,02T20:30,1
fc_micro_chp,02T21:00,1
fc_micro_chp,02T21:30,1
fc_micro_chp,02T22:00,1
fc_micro_chp,02T22:30,1
fc_micro_chp,02T23:00,1
fc_micro_chp,02T23:30,1
