"INFORMATION TYPE","RESERVE GROUP","DATE","PERIOD","PRICE ($/MWh)"
"MRP","CONRESB","01 Mar 2021","3","8.40"
"MRP","CONRESB","01 Mar 2021","4","7.43"
"MRP","CONRESB","01 Mar 2021","5","6.23"
"MRP","CONRESB","01 Mar 2021","6","7.37"
"MRP","CONRESB","01 Mar 2021","7","7.37"
"MRP","CONRESB","01 Mar 2021","8","7.36"
"MRP","CONRESB","01 Mar 2021","9","7.36"
"MRP","CONRESB","01 Mar 2021","10","6.02"
"MRP","CONRESB","01 Mar 2021","11","7.35"
"MRP","CONRESB","01 Mar 2021","12","6.31"
"MRP","CONRESB","01 Mar 2021","13","6.25"
"MRP","CONRESB","01 Mar 2021","14","8.50"
"MRP","CONRESB","01 Mar 2021","15","11.55"
"MRP","CONRESB","01 Mar 2021","16","21.07"
"MRP","CONRESB","01 Mar 2021","17","36.92"
"MRP","CONRESB","01 Mar 2021","18","108.65"
"MRP","CONRESB","01 Mar 2021","19","157.25"
"MRP","CONRESB","01 Mar 2021","20","157.25"
"MRP","CONRESB","01 Mar 2021","21","44.10"
"MRP","CONRESB","01 Mar 2021","22","21.25"
"MRP","CONRESB","01 Mar 2021","23","21.25"
"MRP","CONRESB","01 Mar 2021","24","21.25"
"MRP","CONRESB","01 Mar 2021","25","11.51"
"MRP","CONRESB","01 Mar 2021","26","13.50"
"MRP","CONRESB","01 Mar 2021","27","21.25"
"MRP","CONRESB","01 Mar 2021","28","28.00"
"MRP","CONRESB","01 Mar 2021","29","30.50"
"MRP","CONRESB","01 Mar 2021","30","30.50"
"MRP","CONRESB","01 Mar 2021","31","34.00"
"MRP","CONRESB","01 Mar 2021","32","42.40"
"MRP","CONRESB","01 Mar 2021","33","76.50"
"MRP","CONRESB","01 Mar 2021","34","157.25"
"MRP","CONRESB","01 Mar 2021","35","157.25"
"MRP","CONRESB","01 Mar 2021","36","42.50"
"MRP","CONRESB","01 Mar 2021","37","42.50"
"MRP","CONRESB","01 Mar 2021","38","28.12"
"MRP","CONRESB","01 Mar 2021","39","19.56"
"MRP","CONRESB","01 Mar 2021","40","20.70"
"MRP","CONRESB","01 Mar 2021","41","10.30"
"MRP","CONRESB","01 Mar 2021","42","38.18"
"MRP","CONRESB","01 Mar 2021","43","20.81"
"MRP","CONRESB","01 Mar 2021","44","11.71"
"MRP","CONRESB","01 Mar 2021","45","10.10"
"MRP","CONRESB","01 Mar 2021","46","1.70"
"MRP","CONRESB","01 Mar 2021","47","1.70"
"MRP","CONRESB","01 Mar 2021","48","6.83"
"MRP","CONRESC","01 Mar 2021","1","7.50"
"MRP","CONRESC","01 Mar 2021","2","6.91"
"MRP","CONRESC","01 Mar 2021","3","7.41"
"MRP","CONRESC","01 Mar 2021","4","6.55"
"MRP","CONRESC","01 Mar 2021","5","5.50"
"MRP","CONRESC","01 Mar 2021","6","6.50"
"MRP","CONRESC","01 Mar 2021","7","6.50"
"MRP","CONRESC","01 Mar 2021","8","6.50"
"MRP","CONRESC","01 Mar 2021","9","6.50"
"MRP","CONRESC","01 Mar 2021","10","5.31"
"MRP","CONRESC","01 Mar 2021","11","6.49"
"MRP","CONRESC","01 Mar 2021","12","5.57"
"MRP","CONRESC","01 Mar 2021","13","5.52"
"MRP","CONRESC","01 Mar 2021","14","7.50"
"MRP","CONRESC","01 Mar 2021","15","10.19"
"MRP","CONRESC","01 Mar 2021","16","18.59"
"MRP","CONRESC","01 Mar 2021","17","32.57"
"MRP","CONRESC","01 Mar 2021","18","95.87"
"MRP","CONRESC","01 Mar 2021","19","138.75"
"MRP","CONRESC","01 Mar 2021","20","138.75"
"MRP","CONRESC","01 Mar 2021","21","38.91"
"MRP","CONRESC","01 Mar 2021","22","18.75"
"MRP","CONRESC","01 Mar 2021","23","18.75"
"MRP","CONRESC","01 Mar 2021","24","18.75"
"MRP","CONRESC","01 Mar 2021","25","10.16"
"MRP","CONRESC","01 Mar 2021","26","11.91"
"MRP","CONRESC","01 Mar 2021","27","18.75"
"MRP","CONRESC","01 Mar 2021","28","24.70"
"MRP","CONRESC","01 Mar 2021","29","26.91"
"MRP","CONRESC","01 Mar 2021","30","26.91"
"MRP","CONRESC","01 Mar 2021","31","30.00"
"MRP","CONRESC","01 Mar 2021","32","37.41"
"MRP","CONRESC","01 Mar 2021","33","67.50"
"MRP","CONRESC","01 Mar 2021","34","138.75"
"MRP","CONRESC","01 Mar 2021","35","138.75"
"MRP","CONRESC","01 Mar 2021","36","37.50"
"MRP","CONRESC","01 Mar 2021","37","37.50"
"MRP","CONRESC","01 Mar 2021","38","24.82"
"MRP","CONRESC","01 Mar 2021","39","17.26"
"MRP","CONRESC","01 Mar 2021","40","18.26"
"MRP","CONRESC","01 Mar 2021","41","9.09"
"MRP","CONRESC","01 Mar 2021","42","33.69"
"MRP","CONRESC","01 Mar 2021","43","18.36"
"MRP","CONRESC","01 Mar 2021","44","10.34"
"MRP","CONRESC","01 Mar 2021","45","8.91"
"MRP","CONRESC","01 Mar 2021","46","1.50"
"MRP","CONRESC","01 Mar 2021","47","1.50"
"MRP","CONRESC","01 Mar 2021","48","6.02"
"MRP","CONRESD","01 Mar 2021","1","6.00"
"MRP","CONRESD","01 Mar 2021","2","5.53"
"MRP","CONRESD","01 Mar 2021","3","5.93"
"MRP","CONRESD","01 Mar 2021","4","5.24"
"MRP","CONRESD","01 Mar 2021","5","4.40"
"MRP","CONRESD","01 Mar 2021","6","5.20"
"MRP","CONRESD","01 Mar 2021","7","5.20"
"MRP","CONRESD","01 Mar 2021","8","5.20"
"MRP","CONRESD","01 Mar 2021","9","5.20"
"MRP","CONRESD","01 Mar 2021","10","4.25"
"MRP","CONRESD","01 Mar 2021","11","5.19"
"MRP","CONRESD","01 Mar 2021","12","4.45"
"MRP","CONRESD","01 Mar 2021","13","4.41"
"MRP","CONRESD","01 Mar 2021","14","6.00"
"MRP","CONRESD","01 Mar 2021","15","8.15"
"MRP","CONRESD","01 Mar 2021","16","14.87"
"MRP","CONRESD","01 Mar 2021","17","26.06"
"MRP","CONRESD","01 Mar 2021","18","76.69"
"MRP","CONRESD","01 Mar 2021","19","111.00"
"MRP","CONRESD","01 Mar 2021","20","111.00"
"MRP","CONRESD","01 Mar 2021","21","31.13"
"MRP","CONRESD","01 Mar 2021","22","15.00"
"MRP","CONRESD","01 Mar 2021","23","15.00"
"MRP","CONRESD","01 Mar 2021","24","15.00"
"MRP","CONRESD","01 Mar 2021","25","8.13"
"MRP","CONRESD","01 Mar 2021","26","9.53"
"MRP","CONRESD","01 Mar 2021","27","15.00"
"MRP","CONRESD","01 Mar 2021","28","19.76"
"MRP","CONRESD","01 Mar 2021","29","21.53"
"MRP","CONRESD","01 Mar 2021","30","21.53"
"MRP","CONRESD","01 Mar 2021","31","24.00"
"MRP","CONRESD","01 Mar 2021","32","29.93"
"MRP","CONRESD","01 Mar 2021","33","54.00"
"MRP","CONRESD","01 Mar 2021","34","111.00"
"MRP","CONRESD","01 Mar 2021","35","111.00"
"MRP","CONRESD","01 Mar 2021","36","30.00"
"MRP","CONRESD","01 Mar 2021","37","30.00"
"MRP","CONRESD","01 Mar 2021","38","19.85"
"MRP","CONRESD","01 Mar 2021","39","13.81"
"MRP","CONRESD","01 Mar 2021","40","14.61"
"MRP","CONRESD","01 Mar 2021","41","7.27"
"MRP","CONRESD","01 Mar 2021","42","26.95"
"MRP","CONRESD","01 Mar 2021","43","14.69"
"MRP","CONRESD","01 Mar 2021","44","8.27"
"MRP","CONRESD","01 Mar 2021","45","7.13"
"MRP","CONRESD","01 Mar 2021","46","1.20"
"MRP","CONRESD","01 Mar 2021","47","1.20"
"MRP","CONRESD","01 Mar 2021","48","4.82"
"MRP","CONRESE","01 Mar 2021","1","2.50"
"MRP","CONRESE","01 Mar 2021","2","2.30"
"MRP","CONRESE","01 Mar 2021","3","2.47"
"MRP","CONRESE","01 Mar 2021","4","2.18"
"MRP","CONRESE","01 Mar 2021","5","1.83"
"MRP","CONRESE","01 Mar 2021","6","2.17"
"MRP","CONRESE","01 Mar 2021","7","2.17"
"MRP","CONRESE","01 Mar 2021","8","2.17"
"MRP","CONRESE","01 Mar 2021","9","2.17"
"MRP","CONRESE","01 Mar 2021","10","1.77"
"MRP","CONRESE","01 Mar 2021","11","2.16"
"MRP","CONRESE","01 Mar 2021","12","1.86"
"MRP","CONRESE","01 Mar 2021","13","1.84"
"MRP","CONRESE","01 Mar 2021","14","2.50"
"MRP","CONRESE","01 Mar 2021","15","3.40"
"MRP","CONRESE","01 Mar 2021","16","6.20"
"MRP","CONRESE","01 Mar 2021","17","10.86"
"MRP","CONRESE","01 Mar 2021","18","31.96"
"MRP","CONRESE","01 Mar 2021","19","46.25"
"MRP","CONRESE","01 Mar 2021","20","46.25"
"MRP","CONRESE","01 Mar 2021","21","12.97"
"MRP","CONRESE","01 Mar 2021","22","6.25"
"MRP","CONRESE","01 Mar 2021","23","6.25"
"MRP","CONRESE","01 Mar 2021","24","6.25"
"MRP","CONRESE","01 Mar 2021","25","3.39"
"MRP","CONRESE","01 Mar 2021","26","3.97"
"MRP","CONRESE","01 Mar 2021","27","6.25"
"MRP","CONRESE","01 Mar 2021","28","8.23"
"MRP","CONRESE","01 Mar 2021","29","8.97"
"MRP","CONRESE","01 Mar 2021","30","8.97"
"MRP","CONRESE","01 Mar 2021","31","10.00"
"MRP","CONRESE","01 Mar 2021","32","12.47"
"MRP","CONRESE","01 Mar 2021","33","22.50"
"MRP","CONRESE","01 Mar 2021","34","46.25"
"MRP","CONRESE","01 Mar 2021","35","46.25"
"MRP","CONRESE","01 Mar 2021","36","12.50"
"MRP","CONRESE","01 Mar 2021","37","12.50"
"MRP","CONRESE","01 Mar 2021","38","8.27"
"MRP","CONRESE","01 Mar 2021","39","5.75"
"MRP","CONRESE","01 Mar 2021","40","6.09"
"MRP","CONRESE","01 Mar 2021","41","3.03"
"MRP","CONRESE","01 Mar 2021","42","11.23"
"MRP","CONRESE","01 Mar 2021","43","6.12"
"MRP","CONRESE","01 Mar 2021","44","3.45"
"MRP","CONRESE","01 Mar 2021","45","2.97"
"MRP","CONRESE","01 Mar 2021","46","0.50"
"MRP","CONRESE","01 Mar 2021","47","0.50"
"MRP","CONRESE","01 Mar 2021","48","2.01"
"MRP","PRIRESA","02 Mar 2021","1","0.59"
"MRP","PRIRESA","02 Mar 2021","2","1.33"
"MRP","PRIRESA","02 Mar 2021","3","1.33"
"MRP","PRIRESA","02 Mar 2021","4","1.12"
"MRP","PRIRESA","02 Mar 2021","5","1.13"
"MRP","PRIRESA","02 Mar 2021","6","0.42"
"MRP","PRIRESA","02 Mar 2021","7","0.71"
"MRP","PRIRESA","02 Mar 2021","8","0.75"
"MRP","PRIRESA","02 Mar 2021","9","0.71"
"MRP","PRIRESA","02 Mar 2021","10","0.71"
"MRP","PRIRESA","02 Mar 2021","11","1.13"
"MRP","PRIRESA","02 Mar 2021","12","1.04"
"MRP","PRIRESA","02 Mar 2021","13","0.06"
"MRP","PRIRESA","02 Mar 2021","14","0.01"
"MRP","PRIRESA","02 Mar 2021","15","0.59"
"MRP","PRIRESA","02 Mar 2021","16","0.42"
"MRP","PRIRESA","02 Mar 2021","17","0.07"
"MRP","PRIRESA","02 Mar 2021","18","0.06"
"MRP","PRIRESA","02 Mar 2021","19","0.07"
"MRP","PRIRESA","02 Mar 2021","20","0.07"
