"INFORMATION TYPE","RESERVE GROUP","DATE","PERIOD","PRICE ($/MWh)"
"MRP","CONRESB","01 Dec 2021","28","156.26"
"MRP","CONRESB","01 Dec 2021","29","156.26"
"MRP","CONRESB","01 Dec 2021","30","156.26"
"MRP","CONRESB","01 Dec 2021","31","156.26"
"MRP","CONRESB","01 Dec 2021","32","156.26"
"MRP","CONRESB","01 Dec 2021","33","156.26"
"MRP","CONRESB","01 Dec 2021","34","156.26"
"MRP","CONRESB","01 Dec 2021","35","156.26"
"MRP","CONRESB","01 Dec 2021","36","156.26"
"MRP","CONRESB","01 Dec 2021","37","156.26"
"MRP","CONRESB","01 Dec 2021","38","156.26"
"MRP","CONRESB","01 Dec 2021","39","156.26"
"MRP","CONRESB","01 Dec 2021","40","156.26"
"MRP","CONRESB","01 Dec 2021","41","156.26"
"MRP","CONRESB","01 Dec 2021","42","156.26"
"MRP","CONRESB","01 Dec 2021","43","156.26"
"MRP","CONRESB","01 Dec 2021","44","153.00"
"MRP","CONRESB","01 Dec 2021","45","19.11"
"MRP","CONRESB","01 Dec 2021","46","17.00"
"MRP","CONRESB","01 Dec 2021","47","2.83"
"MRP","CONRESB","01 Dec 2021","48","3.40"
"MRP","CONRESC","01 Dec 2021","1","15.00"
"MRP","CONRESC","01 Dec 2021","2","15.00"
"MRP","CONRESC","01 Dec 2021","3","11.36"
"MRP","CONRESC","01 Dec 2021","4","7.50"
"MRP","CONRESC","01 Dec 2021","5","5.47"
"MRP","CONRESC","01 Dec 2021","6","5.47"
"MRP","CONRESC","01 Dec 2021","7","5.47"
"MRP","CONRESC","01 Dec 2021","8","5.47"
"MRP","CONRESC","01 Dec 2021","9","5.47"
"MRP","CONRESC","01 Dec 2021","10","5.47"
"MRP","CONRESC","01 Dec 2021","11","5.47"
"MRP","CONRESC","01 Dec 2021","12","7.50"
"MRP","CONRESC","01 Dec 2021","13","7.50"
"MRP","CONRESC","01 Dec 2021","14","11.36"
"MRP","CONRESC","01 Dec 2021","15","15.00"
"MRP","CONRESC","01 Dec 2021","16","137.87"
"MRP","CONRESC","01 Dec 2021","17","137.87"
"MRP","CONRESC","01 Dec 2021","18","137.87"
"MRP","CONRESC","01 Dec 2021","19","137.87"
"MRP","CONRESC","01 Dec 2021","20","137.87"
"MRP","CONRESC","01 Dec 2021","21","137.87"
"MRP","CONRESC","01 Dec 2021","22","137.87"
"MRP","CONRESC","01 Dec 2021","23","137.87"
"MRP","CONRESC","01 Dec 2021","24","137.87"
"MRP","CONRESC","01 Dec 2021","25","137.87"
"MRP","CONRESC","01 Dec 2021","26","135.00"
"MRP","CONRESC","01 Dec 2021","27","137.87"
"MRP","CONRESC","01 Dec 2021","28","137.87"
"MRP","CONRESC","01 Dec 2021","29","137.87"
"MRP","CONRESC","01 Dec 2021","30","137.87"
"MRP","CONRESC","01 Dec 2021","31","137.87"
"MRP","CONRESC","01 Dec 2021","32","137.87"
"MRP","CONRESC","01 Dec 2021","33","137.87"
"MRP","CONRESC","01 Dec 2021","34","137.87"
"MRP","CONRESC","01 Dec 2021","35","137.87"
"MRP","CONRESC","01 Dec 2021","36","137.87"
"MRP","CONRESC","01 Dec 2021","37","137.87"
"MRP","CONRESC","01 Dec 2021","38","137.87"
"MRP","CONRESC","01 Dec 2021","39","137.87"
"MRP","CONRESC","01 Dec 2021","40","137.87"
"MRP","CONRESC","01 Dec 2021","41","137.87"
"MRP","CONRESC","01 Dec 2021","42","137.87"
"MRP","CONRESC","01 Dec 2021","43","137.87"
"MRP","CONRESC","01 Dec 2021","44","135.00"
"MRP","CONRESC","01 Dec 2021","45","16.86"
"MRP","CONRESC","01 Dec 2021","46","15.00"
"MRP","CONRESC","01 Dec 2021","47","2.50"
"MRP","CONRESC","01 Dec 2021","48","3.00"
"MRP","CONRESD","01 Dec 2021","1","12.00"
"MRP","CONRESD","01 Dec 2021","2","12.00"
"MRP","CONRESD","01 Dec 2021","3","9.09"
"MRP","CONRESD","01 Dec 2021","4","6.00"
"MRP","CONRESD","01 Dec 2021","5","4.37"
"MRP","CONRESD","01 Dec 2021","6","4.37"
"MRP","CONRESD","01 Dec 2021","7","4.37"
"MRP","CONRESD","01 Dec 2021","8","4.37"
"MRP","CONRESD","01 Dec 2021","9","4.37"
"MRP","CONRESD","01 Dec 2021","10","4.37"
"MRP","CONRESD","01 Dec 2021","11","4.37"
"MRP","CONRESD","01 Dec 2021","12","6.00"
"MRP","CONRESD","01 Dec 2021","13","6.00"
