"INFORMATION TYPE","RESERVE GROUP","DATE","PERIOD","PRICE ($/MWh)"
"MRP","CONRESC","01 Jun 2021","38","1.30"
"MRP","CONRESC","01 Jun 2021","39","1.00"
"MRP","CONRESC","01 Jun 2021","40","1.00"
"MRP","CONRESC","01 Jun 2021","41","0.04"
"MRP","CONRESC","01 Jun 2021","42","0.04"
"MRP","CONRESC","01 Jun 2021","43","0.37"
"MRP","CONRESC","01 Jun 2021","44","0.90"
"MRP","CONRESC","01 Jun 2021","45","0.38"
"MRP","CONRESC","01 Jun 2021","46","5.57"
"MRP","CONRESC","01 Jun 2021","47","0.74"
"MRP","CONRESC","01 Jun 2021","48","0.74"
"MRP","CONRESD","01 Jun 2021","1","0.72"
"MRP","CONRESD","01 Jun 2021","2","0.59"
"MRP","CONRESD","01 Jun 2021","3","0.59"
"MRP","CONRESD","01 Jun 2021","4","0.30"
"MRP","CONRESD","01 Jun 2021","5","0.30"
"MRP","CONRESD","01 Jun 2021","6","0.30"
"MRP","CONRESD","01 Jun 2021","7","0.30"
"MRP","CONRESD","01 Jun 2021","8","0.30"
"MRP","CONRESD","01 Jun 2021","9","0.30"
"MRP","CONRESD","01 Jun 2021","10","0.30"
"MRP","CONRESD","01 Jun 2021","11","0.72"
"MRP","CONRESD","01 Jun 2021","12","0.80"
"MRP","CONRESD","01 Jun 2021","13","0.72"
"MRP","CONRESD","01 Jun 2021","14","0.59"
"MRP","CONRESD","01 Jun 2021","15","1.94"
"MRP","CONRESD","01 Jun 2021","16","5.85"
"MRP","CONRESD","01 Jun 2021","17","0.72"
"MRP","CONRESD","01 Jun 2021","18","0.20"
"MRP","CONRESD","01 Jun 2021","19","0.11"
"MRP","CONRESD","01 Jun 2021","20","0.06"
"MRP","CONRESD","01 Jun 2021","21","0.06"
"MRP","CONRESD","01 Jun 2021","22","0.06"
"MRP","CONRESD","01 Jun 2021","23","0.29"
"MRP","CONRESD","01 Jun 2021","24","0.06"
"MRP","CONRESD","01 Jun 2021","25","0.06"
"MRP","CONRESD","01 Jun 2021","26","0.06"
"MRP","CONRESD","01 Jun 2021","27","0.06"
"MRP","CONRESD","01 Jun 2021","28","0.29"
"MRP","CONRESD","01 Jun 2021","29","0.29"
"MRP","CONRESD","01 Jun 2021","30","0.29"
"MRP","CONRESD","01 Jun 2021","31","0.06"
"MRP","CONRESD","01 Jun 2021","32","0.06"
"MRP","CONRESD","01 Jun 2021","33","0.06"
"MRP","CONRESD","01 Jun 2021","34","0.29"
"MRP","CONRESD","01 Jun 2021","35","0.29"
"MRP","CONRESD","01 Jun 2021","36","0.29"
"MRP","CONRESD","01 Jun 2021","37","0.80"
"MRP","CONRESD","01 Jun 2021","38","1.04"
"MRP","CONRESD","01 Jun 2021","39","0.80"
"MRP","CONRESD","01 Jun 2021","40","0.80"
"MRP","CONRESD","01 Jun 2021","41","0.03"
"MRP","CONRESD","01 Jun 2021","42","0.03"
"MRP","CONRESD","01 Jun 2021","43","0.29"
"MRP","CONRESD","01 Jun 2021","44","0.72"
"MRP","CONRESD","01 Jun 2021","45","0.30"
"MRP","CONRESD","01 Jun 2021","46","4.45"
"MRP","CONRESD","01 Jun 2021","47","0.59"
"MRP","CONRESD","01 Jun 2021","48","0.59"
"MRP","CONRESE","01 Jun 2021","1","0.30"
"MRP","CONRESE","01 Jun 2021","2","0.25"
"MRP","CONRESE","01 Jun 2021","3","0.25"
"MRP","CONRESE","01 Jun 2021","4","0.12"
"MRP","CONRESE","01 Jun 2021","5","0.12"
